Phase,Site id,Municipality,Site name,Collection,Main number,Subnumber,p,i,z,m1,m2,m3,n1,n2,n3,n4,p1,p2,r1,r2,Category,Type,Subtype,Subtype (Finnish),Certainty,Integrity,Length (mm),Width (mm),Thickness (mm),Fragment length (mm),Fragment width (mm),Fragment thickness (mm),Other notes (Finnish),Photo ID,X,Y,Main temper (Finnish),Other tempers (Finnish),Count (1-10),Count (10-100),Count (>100),Subtype 2,Subtype 2 (Finnish),Rock type (Finnish),PhotoID,Length,Mon1,Mon2,Mon3,Mon4,Mon5,Mon6,Ajoitusperuste,Type (Finnish),Preroman IA,Early Roman IA,Late Roman IA,Migration period,Merovingian period,Viking period,Crusade period,1100-1300,1400-1500,Settlement site,Cremation cemetery,Inhumation cemetery,Stray find,Cairn,Hoard,Other context,Decoration,Wave motif,Grid motif,Cord impression,Decoration elements (Finnish),Wall thickness 1 (mm),Wall thickness 2 (mm),Rim thickness 1 (mm),Rim thickness 2 (mm),Crust,Stone art (Finnish)
SA,1000001323,Sulkava,Kapakkamäki,KM,27048,1-125,6854620.0,3572400.0,"82,5",False,False,False,False,False,False,False,False,False,False,False,Pottery,Other pottery,Other pottery,keram,,,,,,,,,,,"28,36920942","61,79179525",asbesti,,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,92010031,Vantaa,Jönsas,KM,27050,1-1313,6685309.0,3381283.0,31,False,False,False,False,False,True,False,False,False,False,False,Pottery,Corded Ware,Corded Ware,nuora,3.0,,,,,,,,,,"24,85217506","60,26180494",,,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,a285,Kurikka,Mäntylä,KM,27054,,6961515.0,3232754.0,56,False,False,False,False,False,True,False,False,False,False,False,Pottery,Corded Ware,Corded Ware,nuora,1.0,,,,,,,,,,"21,77899041","62,66053383",shamotti,,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,175010033,Kurikka,Keski-Mäntylä,KM,27055,1-14,6961410.0,3232850.0,56,False,False,False,False,False,True,False,False,False,False,False,Pottery,Corded Ware,Corded Ware,nuora,2.0,,,,,,,,,,"21,78102096","62,65966528",,,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,423010016,Lieto,Kukkarkoski II,KM,27058,1-29,6725120.0,3251300.0,36,False,False,False,False,False,False,False,False,False,False,False,Pottery,Comb Ware,Comb Ware,Ka ?,2.0,,,,,,,,,,"22,4607172","60,55936105",orgaaninen,,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,749010002,Siilinjärvi,Siponen,KM,27063,1-7,7001500.0,3532460.0,97,False,False,False,False,False,False,False,False,False,False,False,Pottery,Other pottery,Other pottery,keram,,,,,,,,,,,"27,63973183","63,11503864",asbesti,,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,749010008,Siilinjärvi,Jokela,KM,27064,1-61,7001600.0,3532390.0,97,False,False,False,False,True,False,False,False,False,False,False,Pottery,Middle and Late Neolithic Asbestos- and Organic Tempered Ware,Kierikki Ware,Kierikki,2.0,,,,,,,,pyöreä levy (32),,"27,63836472","63,11594198",asbesti,,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,749010012,Siilinjärvi,Jokela 2,KM,27065,1-11,7001590.0,3532400.0,95,False,False,False,False,True,False,False,False,False,False,False,Pottery,Typical Comb Ware,Typical Comb Ware,Ka 2,1.0,,,,,,,,reikä (8),,"27,63856087","63,11585138",kivimurska,,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,749010013,Siilinjärvi,Mattila S,KM,27066,1-122,7001650.0,3532400.0,97,False,False,False,False,True,True,False,False,False,False,False,Pottery,Middle and Late Neolithic Asbestos- and Organic Tempered Ware,Pöljä Ware,Pöljä,2.0,,,,,,,,karsta (28),,"27,63857269","63,11638964",asbesti,,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,749010009,Siilinjärvi,Mattila,KM,27067,1-101,7001820.0,3532270.0,91,False,False,False,False,False,True,False,False,False,False,False,Pottery,Middle and Late Neolithic Asbestos- and Organic Tempered Ware,Jysmä Ware,Jysmä,1.0,,,,,,,,,,"27,63603045","63,11792627",asbesti,,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,749010009,Siilinjärvi,Mattila,KM,27067,1-101,7001820.0,3532270.0,91,False,False,False,False,True,False,False,False,False,False,False,Pottery,Typical Comb Ware,Typical Comb Ware,Ka 2,1.0,,,,,,,,,,"27,63603045","63,11792627",hiekka,talkki,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,749010009,Siilinjärvi,Mattila,KM,27067,1-101,7001820.0,3532270.0,91,False,False,False,False,True,False,False,False,False,False,False,Pottery,Middle and Late Neolithic Asbestos- and Organic Tempered Ware,Kierikki Ware,Kierikki,1.0,,,,,,,,"reikä (39), pyöreä levy (38)",,"27,63603045","63,11792627",asbesti,,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,246010002,Savonlinna,Hangasmaankangas,KM,27084,1-7,6879368.0,3609382.0,"82,5",False,False,False,False,True,False,False,False,False,False,False,Pottery,Typical Comb Ware,Typical Comb Ware,Ka 2,1.0,,,,,,,,,,"29,08484951","62,0049423",hiekka,,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,1000002172,Sulkava,Emoniemi,KM,27085,1-2,6855100.0,3576560.0,80,False,False,False,True,False,False,False,False,False,False,False,Pottery,Early Asbestos Ware,Early Asbestos Ware,Vasb,1.0,,,,,,,,,,"28,44824135","61,79529253",asbesti,,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,768010022,Sulkava,Ritvalinniemi,KM,27086,1,6853700.0,3576560.0,80,False,False,False,False,True,True,False,False,False,False,False,Pottery,Middle and Late Neolithic Asbestos- and Organic Tempered Ware,Pöljä Ware,Pöljä,3.0,,,,,,,,,,"28,4476506","61,782734",asbesti,,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,1000002173,Sulkava,Parri,KM,27087,1-6,6856440.0,3575540.0,83,False,False,False,False,True,False,False,False,False,False,False,Pottery,Typical Comb Ware,Typical Comb Ware,Ka 2,1.0,,,,,,,,,,"28,42946914","61,80751537",hiekka,talkki,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,1000002180,Sulkava,Vuoniemi SE,KM,27090,1-9,6852330.0,3576860.0,"82,5",False,False,False,False,False,False,False,False,False,False,False,Pottery,Other pottery,Other pottery,keram,,,,,,,,,,,"28,45275388","61,77038455",hiekka,,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,1000002175,Sulkava,Hopeasaari 1,KM,27093,1-9,6853088.0,3574881.0,"82,5",False,False,False,False,True,False,False,False,False,False,False,Pottery,Late Comb Ware,Late Comb Ware,Ka 3,3.0,,,,,,,,,,"28,41559132","61,77757569",asbesti,orgaaninen,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,220010082,Raasepori,Grågälan - Tröskhusåkern,KM,27102,1-8,6674138.0,3319555.0,12,False,False,False,False,False,False,False,False,False,False,False,Pottery,Other pottery,Other pottery,keram,,,,,,,,,,,"23,74866267","60,13900238",hiekka,orgaaninen,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,678010017,Raahe,Tervakangas,KM,27104,1-19,7168610.0,3377575.0,18,False,False,False,False,False,False,False,False,False,False,False,Pottery,Other pottery,Other pottery,keram,,,,,,,,,,,"24,43958516","64,59335147",kivimurska,,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,422010024,Lieksa,Pokronlampi,KM,27122,1-407,7025126.0,3653282.0,96,False,False,False,True,True,False,False,False,False,False,False,Pottery,Pit-Comb Ware,Pit-Comb Ware,itäinen kuoppakeramiikka,2.0,,,,,,,,,,"30,05333424","63,29573597",hiekka,,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,399010104,Laihia,Kärmesnevanmäki 1,KM,27131,1-6,6988860.0,3242400.0,"27,5",False,False,False,False,False,False,False,False,False,False,False,Pottery,Other pottery,Other pottery,keram,,,,,,,,,,,"21,92445219","62,91178856",hiekka,"luu, talkki",True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,a293,Lohja,Pyölniitunlahti,KM,27133,1-3,6682195.0,3320599.0,47,False,False,False,False,False,True,False,False,False,False,False,Pottery,Corded Ware,Corded Ware,nuora,1.0,,,,,,,,,,"23,76031137","60,21166153",shamotti,,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,220010051,Raasepori,Långåmossarna,KM,27135,1-5,6666211.0,3320346.0,32,False,False,False,False,False,False,False,False,False,False,False,Pottery,Other pottery,Other pottery,keram,,,,,,,,,,,"23,76984484","60,06831532",orgaaninen,hiekka,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,925010001,Vieremä,Hukkalanharju,KM,27152,1-172,7072400.0,3499640.0,110,False,False,False,False,True,False,False,False,False,False,False,Pottery,Typical Comb Ware,Typical Comb Ware,Ka 2,1.0,,,,,,,,,,"26,98923931","63,75253219",hiekka,,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,925010001,Vieremä,Hukkalanharju,KM,27152,1-172,7072400.0,3499640.0,110,False,False,False,False,True,False,False,False,False,False,False,Pottery,Middle and Late Neolithic Asbestos- and Organic Tempered Ware,Kierikki Ware,Kierikki,3.0,,,,,,,,,,"26,98923931","63,75253219",asbesti,,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,925010001,Vieremä,Hukkalanharju,KM,27152,1-172,7072400.0,3499640.0,110,False,False,False,True,False,False,False,False,False,False,False,Pottery,Early Asbestos Ware,Early Asbestos Ware,Vasb,3.0,,,,,,,,,,"26,98923931","63,75253219",asbesti,,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,777010025,Suomussalmi,Kalmosärkkä,KM,27167,1-562,7237045.0,3614621.0,199,False,False,False,False,True,False,False,False,False,False,False,Pottery,Typical Comb Ware,Typical Comb Ware,Ka 2,2.0,,,,,,,,,,"29,44567113","65,2094768",orgaaninen,,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,777010025,Suomussalmi,Kalmosärkkä,KM,27167,1-562,7237045.0,3614621.0,199,False,False,False,False,True,True,False,False,False,False,False,Pottery,Pyheensilta Ware,Pyheensilta Ware,Pyheensilta,2.0,,,,,,,,erikoista keramiikkaa,,"29,44567113","65,2094768",orgaaninen,,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,a301,Suomussalmi,Syvänsaari,KM,27168,1-5,7237388.0,3621496.0,200,False,False,False,False,False,False,False,False,False,False,False,Pottery,Comb Ware,Comb Ware,Ka ?,2.0,,,,,,,,,,"29,59270649","65,21008984",hiekka,,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,777010117,Suomussalmi,Joenniemi,KM,27170,1-10,7216972.0,3597610.0,199,False,False,False,False,False,False,False,False,False,False,False,Pottery,Other pottery,Other pottery,keram,,,,,,,,,,,"29,06843545","65,03503115",asbesti,,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,777010053,Suomussalmi,Tormuan särkkä,KM,27171,1-5,7245553.0,3615819.0,201,False,False,False,False,False,False,False,False,False,False,False,Pottery,Other pottery,Other pottery,keram,,,,,,,,,,,"29,47837987","65,28529449",hiekka,,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,1000002408,Savonlinna,Kylmäniemi a,KM,27178,1-1281,6867384.0,3600157.0,80,False,False,False,False,True,True,False,False,False,False,False,Pottery,Middle and Late Neolithic Asbestos- and Organic Tempered Ware,Pöljä Ware,Pöljä,1.0,,,,,,,,tasapohjaisia astioita,,"28,90216475","61,9000155",asbesti,,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,1000002451,Savonlinna,Kylmäniemi b,KM,27179,1-81,6867230.0,3600142.0,78,False,False,False,False,False,False,False,False,False,False,False,Pottery,Other pottery,Other pottery,keram,,,,,,,,,,,"28,90179383","61,89863834",asbesti,,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,577010024,Paimio,Toispuolojannummi,KM,27182,1-275,6716468.0,3263603.0,"40,5",False,False,False,True,False,False,False,False,False,False,False,Pottery,Early Comb Ware,Sperrings 1 Ware,Ka 1:1,1.0,,,,,,,,karsta (158),,"22,69466517","60,48935369",kivimurska,orgaaninen,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,577010024,Paimio,Toispuolojannummi,KM,27182,1-275,6716468.0,3263603.0,"40,5",False,False,False,True,False,False,False,False,False,False,False,Pottery,Early Comb Ware,Sperrings 2 Ware,Ka 1:2,2.0,,,,,,,,,,"22,69466517","60,48935369",orgaaninen,,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,410010020,Laukaa,Hartikka,KM,27183,1-447,6920630.0,3451900.0,92,False,False,False,False,True,False,False,False,False,False,False,Pottery,Typical Comb Ware,Typical Comb Ware,Ka 2,1.0,,,,,,,,"koivuterva (394,409,415)",,"26,06687111","62,38778805",hiekka,luu,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,410010020,Laukaa,Hartikka,KM,27183,1-447,6920630.0,3451900.0,92,False,False,False,False,False,False,False,False,False,False,False,Pottery,Other pottery,Other pottery,keram,,,,,,,,,sisäpinnalla rengasleimakoristelua (196),,"26,06687111","62,38778805",asbesti,,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,707010007,Rääkkylä,Pörrinmökki,KM,27195,1-1979,6901557.0,3651138.0,80,False,False,False,False,True,False,False,False,False,False,False,Pottery,Typical Comb Ware,Typical Comb Ware,Ka 2,1.0,,,,,,,,"koivuterva (162,1686)",,"29,8998656","62,18945756",talkki,"kivimurska, shamotti, hiekka",False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,707010007,Rääkkylä,Pörrinmökki,KM,27195,1-1979,6901557.0,3651138.0,80,False,False,False,False,True,True,False,False,False,False,False,Pottery,Middle and Late Neolithic Asbestos- and Organic Tempered Ware,Pöljä Ware,Pöljä,1.0,,,,,,,,,,"29,8998656","62,18945756",asbesti,luu,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,707010007,Rääkkylä,Pörrinmökki,KM,27195,1-1979,6901557.0,3651138.0,80,False,False,False,True,False,False,False,False,False,False,False,Pottery,Early Asbestos Ware,Early Asbestos Ware,Vasb,1.0,,,,,,,,,,"29,8998656","62,18945756",asbesti,,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,601010042,Pihtipudas,Koliman Hämeensaari,KM,27198,1-114,7028600.0,3431020.0,115,False,False,False,False,False,False,False,False,False,False,False,Pottery,Other pottery,Other pottery,keram,,,,,,,,,,,"25,61856338","63,35291702",asbesti,,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,990010037,Pedersöre,Esse-Bländstrand,KM,27200,1-139,7053248.0,3314908.0,50,False,False,False,False,False,False,False,False,False,False,False,Pottery,Other pottery,Other pottery,keram,,,,,,,,,,,"23,27438682","63,53232219",orgaaninen,,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,990010037,Pedersöre,Esse-Bländstrand,KM,27200,1-139,7053248.0,3314908.0,50,False,False,False,False,True,True,False,False,False,False,False,Pottery,Middle and Late Neolithic Asbestos- and Organic Tempered Ware,Pöljä Ware,Pöljä,1.0,,,,,,,,karsta (67),,"23,27438682","63,53232219",asbesti,,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,105010015,Hyrynsalmi,Saha,KM,27201,1-1441,7179860.0,3571120.0,157,False,False,False,True,False,False,False,False,False,False,False,Pottery,Säräisniemi 1 Ware,Säräisniemi 1 Ware,Sär 1,1.0,,,,,,,,punamaalia,,"28,48786184","64,70899274",hiekka,,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,148010013,Inari,Saamen museo / Vuopaja,KM,27205,1-1339,7647620.0,3500800.0,121,False,False,False,True,False,False,False,False,False,False,False,Pottery,Säräisniemi 1 Ware,Säräisniemi 1 Ware,Sär 1,1.0,,,,,,,,,,"27,01561672","68,91090111",hiekka,,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,171010028,Joroinen,Ikolanmäki 1,KM,27212,1-2,6899760.0,3546360.0,90,False,False,False,False,True,False,False,False,False,False,False,Pottery,Typical Comb Ware,Typical Comb Ware,Ka 2,1.0,,,,,,,,,,"27,88737203","62,20081993",hiekka,,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,212010008,Varkaus,Kangaslammin kirkonkylä,KM,27230,1-3,6910630.0,3565160.0,85,False,False,False,False,False,False,False,False,False,False,False,Pottery,Other pottery,Other pottery,keram,,,,,,,,,,,"28,25250058","62,295549",asbesti,,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,212010010,Varkaus,Kangaspelto A,KM,27232,1-8,6904226.0,3580760.0,90,False,False,False,False,True,False,False,False,False,False,False,Pottery,Typical Comb Ware,Typical Comb Ware,Ka 2,1.0,,,,,,,,,,"28,55007692","62,23507624",hiekka,asbesti,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,212010010,Varkaus,Kangaspelto A,KM,27232,1-8,6904226.0,3580760.0,90,False,False,False,False,False,False,False,False,False,False,False,Pottery,Other pottery,Other pottery,keram,,,,,,,,,,,"28,55007692","62,23507624",asbesti,,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,212010014,Varkaus,Olhavankangas,KM,27236,1-2,6911300.0,3571660.0,87,False,False,False,False,True,False,False,False,False,False,False,Pottery,Middle and Late Neolithic Asbestos- and Organic Tempered Ware,Kierikki Ware,Kierikki,3.0,,,,,,,,,,"28,37800476","62,30037404",asbesti,orgaaninen,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,765010010,Sotkamo,Kiikarusniemi,KM,27239,1-423,7116710.0,3567120.0,137,False,False,False,False,True,False,False,False,False,False,False,Pottery,Typical Comb Ware,Typical Comb Ware,Ka 2,1.0,,,,,,,,,,"28,37534246","64,14352966",hiekka,,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,765010010,Sotkamo,Kiikarusniemi,KM,27239,1-423,7116710.0,3567120.0,137,False,False,False,False,False,False,False,False,False,False,False,Pottery,Other pottery,Other pottery,keram,,,,,,,,,koivuterva (253),,"28,37534246","64,14352966",talkki,,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,765010010,Sotkamo,Kiikarusniemi,KM,27239,1-423,7116710.0,3567120.0,137,False,False,False,True,False,False,False,False,False,False,False,Pottery,Säräisniemi 1 Ware,Säräisniemi 1 Ware,Sär 1,1.0,,,,,,,,,,"28,37534246","64,14352966",hiekka,,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,853010008,Turku,Riihivainio,KM,27244,1-9,6716518.0,3242508.0,25,False,False,False,False,False,False,False,False,False,False,False,Pottery,Other pottery,Other pottery,keram,,,,,,,,,,,"22,31213079","60,47688327",kivimurska,,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,1000000440,Enonkoski,Kotkuinniemi g,KM,27245,1-14,6881480.0,3605780.0,84,False,False,False,False,True,False,False,False,False,False,False,Pottery,Typical Comb Ware,Typical Comb Ware,Ka 2,1.0,,,,,,,,,,"29,01739175","62,02490241",hiekka,,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,1000000440,Enonkoski,Kotkuinniemi g,KM,27245,1-14,6881480.0,3605780.0,84,False,False,False,False,False,False,False,False,False,False,False,Pottery,Other pottery,Other pottery,keram,,,,,,,,,,,"29,01739175","62,02490241",asbesti,,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,1000000438,Enonkoski,Surmajoki a,KM,27246,1-5,6883546.0,3603273.0,85,False,False,False,False,False,False,False,False,False,False,False,Pottery,Other pottery,Other pottery,keram,,,,,,,,,,,"28,97073455","62,04412049",asbesti,,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,1000000445,Enonkoski,Emännänniemi,KM,27247,1-7,6890176.0,3596609.0,84,False,False,False,False,True,False,False,False,False,False,False,Pottery,Typical Comb Ware,Typical Comb Ware,Ka 2,1.0,,,,,,,,,,"28,84704602","62,10533723",hiekka,,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,1000000445,Enonkoski,Emännänniemi,KM,27247,1-7,6890176.0,3596609.0,84,False,False,False,False,False,False,False,False,False,False,False,Pottery,Other pottery,Other pottery,keram,,,,,,,,,,,"28,84704602","62,10533723",asbesti,,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,1000000449,Enonkoski,Kaarteenlahti,KM,27249,-,6896067.0,3603625.0,86,False,False,False,False,True,False,False,False,False,False,False,Pottery,Typical Comb Ware,Typical Comb Ware,Ka 2,1.0,,,,,,,,,,"28,98478175","62,1563061",hiekka,,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,1000000459,Enonkoski,Käkölampi a,KM,27250,1-3,6898002.0,3602173.0,85,False,False,False,False,False,False,False,False,False,False,False,Pottery,Comb Ware,Comb Ware,Ka ?,1.0,,,,,,,,,,"28,95806587","62,17405437",hiekka,,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,1000000442,Enonkoski,Kätkötaipale a,KM,27251,1-5,6898678.0,3599249.0,83,False,False,False,False,False,False,False,False,False,False,False,Pottery,Other pottery,Other pottery,keram,,,,,,,,,,,"28,90235419","62,18089793",hiekka,,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,1000000442,Enonkoski,Kätkötaipale a,KM,27251,1-5,6898678.0,3599249.0,83,False,False,False,False,False,False,False,False,False,False,False,Pottery,Other pottery,Other pottery,keram,,,,,,,,,,,"28,90235419","62,18089793",asbesti,,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,1000000454,Enonkoski,Ruutanlampi,KM,27254,-,6899602.0,3594991.0,86,False,False,False,False,False,False,False,False,False,False,False,Pottery,Other pottery,Other pottery,keram,,,,,,,,,,,"28,82114727","62,19028202",asbesti,,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,1000000418,Enonkoski,Pöytälahti a,KM,27260,1-18,6897190.0,3604314.0,80,False,False,False,False,False,True,False,False,False,False,False,Pottery,Middle and Late Neolithic Asbestos- and Organic Tempered Ware,Jysmä Ware,Jysmä,1.0,,,,,,,,,,"28,99865502","62,16618644",asbesti,,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,1000000506,Enonkoski,Pöytälahti b,KM,27261,1-3,6897056.0,3604220.0,80,False,False,False,False,False,False,False,False,False,False,False,Pottery,Other pottery,Other pottery,keram,,,,,,,,,,,"28,99677311","62,16501082",serpentiini,asbesti,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,309010004,Outokumpu,Majoonsuo,KM,27278,1-10,6958200.0,3607310.0,85,False,False,False,False,False,False,False,False,False,False,False,Pottery,Other pottery,Other pottery,keram,,,,,,,,,,,"29,09402654","62,71239237",asbesti,talkki,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,309010006,Outokumpu,Laavussuo,KM,27280,1-15,6957657.0,3607870.0,85,False,False,False,False,False,False,False,False,False,False,False,Pottery,Other pottery,Other pottery,keram,,,,,,,,,,,"29,10461661","62,70736028",asbesti,,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,309010007,Outokumpu,Majoonlampi,KM,27281,1-9,6957917.0,3607347.0,85,False,False,False,False,False,False,False,False,False,False,False,Pottery,Other pottery,Other pottery,keram,,,,,,,,,,,"29,0945695","62,7098442",asbesti,,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,309010009,Outokumpu,Puromäki,KM,27282,1-2,6958217.0,3607974.0,90,False,False,False,False,True,False,False,False,False,False,False,Pottery,Typical Comb Ware,Typical Comb Ware,Ka 2,1.0,,,,,,,,,,"29,10700477","62,71235076",talkki,pii,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,309010014,Outokumpu,Kortesuo S,KM,27283,1-12,6958050.0,3607590.0,90,False,False,False,False,True,False,False,False,False,False,False,Pottery,Typical Comb Ware,Typical Comb Ware,Ka 2,1.0,,,,,,,,,,"29,09939931","62,71096579",talkki,,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,1000002321,Mikkeli,Konnunlahti,KM,27296,1-4,6835400.0,3526820.0,83,False,False,False,False,False,False,False,False,False,False,False,Pottery,Other pottery,Other pottery,keram,,,,,,,,,,,"27,5024414","61,62522823",asbesti,,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,618010049,Savonlinna,Petääniemi,KM,27308,1-53,6861726.0,3617386.0,"78,5",False,False,False,False,True,False,False,False,False,False,False,Pottery,Middle and Late Neolithic Asbestos- and Organic Tempered Ware,Kierikki Ware,Kierikki,2.0,,,,,,,,,,"29,22597448","61,84436842",asbesti,,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,618010055,Savonlinna,Hiekkalahti,KM,27309,1-2,6861502.0,3617737.0,80,False,False,False,False,True,True,False,False,False,False,False,Pottery,Middle and Late Neolithic Asbestos- and Organic Tempered Ware,Pöljä Ware,Pöljä,3.0,,,,,,,,,,"29,23248808","61,84225195",asbesti,,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
