Phase;Site id;Collection;Main number;Subnumber;Municipality;Site name;p;i;z;m1;m2;m3;n1;n2;n3;n4;p1;p2;r1;r2;Category;Type;Subtype;Subtype (Finnish);Certainty;Integrity;Length (mm);Width (mm);Thickness (mm);Fragment length (mm);Fragment width (mm);Fragment thickness (mm);Other notes (Finnish);Photo ID;X;Y
SA;211010003;KM;19263;492;Kangasala;Huutijärvi;6819364;3346376;95;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;;;;;KM 19263_492;24,11592413;61,45172275
SA;613010040;KM;19799;703;Porvoo;Böle;6702770;3433160;10;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;16;5;4;;KM 19799_703;25,78322962;60,43033691
SA;613010040;KM;19799;832;Porvoo;Böle;6702770;3433160;10;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;10;7;3;;KM 19799_832;25,78322962;60,43033691
SA;613010040;KM;19799;1033;Porvoo;Böle;6702770;3433160;10;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;2;FALSE;;;;9;5;6;toisessa päässä reikä;KM 19799_1033;25,78322962;60,43033691
SA;613010040;KM;19799;1064;Porvoo;Böle;6702770;3433160;10;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;2;FALSE;;;;11;4;3;;KM 19799_1064;25,78322962;60,43033691
SA;613010040;KM;19799;2228;Porvoo;Böle;6702770;3433160;10;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;11;9;3;pieni reikä;KM 19799_2228;25,78322962;60,43033691
SA;148010037;KM;19816;131;Inari;Paatsjoen Luusua;7646500;3555240;120;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;;;;pyälletty ison esineen katkelma;KM 19816_131;28,36991606;68,89535593
SA;79010015;KM;20493;22;Harjavalta;Hiittenharju (Laurilan hiekkakuoppa);6808720;3239580;37;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;12;;;piikkimäinen terä;KM 20493_22;22,13484516;61,29955994
SA;79010015;KM;20493;32;Harjavalta;Hiittenharju (Laurilan hiekkakuoppa);6808720;3239580;37;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Bone arrowhead;Bone arrowhead;Luunuolenkärki;2;FALSE;;;;19;;;;KM 20493_32;22,13484516;61,29955994
SA;79010015;KM;20493;39;Harjavalta;Hiittenharju (Laurilan hiekkakuoppa);6808720;3239580;37;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;8;6;;reikä;KM 20493_39;22,13484516;61,29955994
SA;79010015;KM;20493;40;Harjavalta;Hiittenharju (Laurilan hiekkakuoppa);6808720;3239580;37;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Bone arrowhead;Bone arrowhead;Luunuolenkärki;2;FALSE;;;;15;;;;KM 20493_40;22,13484516;61,29955994
SA;79010015;KM;20493;41;Harjavalta;Hiittenharju (Laurilan hiekkakuoppa);6808720;3239580;37;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Bone arrowhead;Bone arrowhead;Luunuolenkärki;2;FALSE;;;;17;;;;KM 20493_41;22,13484516;61,29955994
SA;79010015;KM;20493;42;Harjavalta;Hiittenharju (Laurilan hiekkakuoppa);6808720;3239580;37;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;14;;;neula tai naskali;KM 20493_42;22,13484516;61,29955994
SA;79010015;KM;20493;203;Harjavalta;Hiittenharju (Laurilan hiekkakuoppa);6808720;3239580;37;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Bone arrowhead;Bone arrowhead;Luunuolenkärki;2;FALSE;20;;;;;;;KM 20493_203;22,13484516;61,29955994
SA;79010015;KM;20493;291;Harjavalta;Hiittenharju (Laurilan hiekkakuoppa);6808720;3239580;37;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;16;6;;koristeltu urilla;KM 20493_291;22,13484516;61,29955994
SA;79010015;KM;20493;369;Harjavalta;Hiittenharju (Laurilan hiekkakuoppa);6808720;3239580;37;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;;;;koristeltu häränsilmäaiheella;KM 20493_369;22,13484516;61,29955994
SA;79010015;KM;20493;493;Harjavalta;Hiittenharju (Laurilan hiekkakuoppa);6808720;3239580;37;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Bone arrowhead;Bone arrowhead;Luunuolenkärki;2;FALSE;;;;19;6;;;KM 20493_493;22,13484516;61,29955994
SA;79010015;KM;20493;494;Harjavalta;Hiittenharju (Laurilan hiekkakuoppa);6808720;3239580;37;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Bone arrowhead;Bone arrowhead;Luunuolenkärki;2;FALSE;;;;10;7;;;KM 20493_494;22,13484516;61,29955994
SA;79010015;KM;20493;571;Harjavalta;Hiittenharju (Laurilan hiekkakuoppa);6808720;3239580;37;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;24;12;;;;;;KM 20493_571;22,13484516;61,29955994
SA;621010016;KM;20723;288;Pedersöre;Purmo-Hundbacken/Myllykangas;7034739;3305968;55;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;8;7;3;;KM 20723_288;23,11762573;63,36188181
SA;1000001323;KM;20787;1200;Sulkava;Kapakkamäki;6854620;3572400;82,5;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;2;FALSE;;;;26;8;6;;KM 20787_1200;28,36920942;61,79179525
SA;1000001323;KM;20787;1282;Sulkava;Kapakkamäki;6854620;3572400;82,5;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;22;5;3;urakoristelua;KM 20787_1282;28,36920942;61,79179525
SA;1000000088;KM;20902;5538;Laitila;Nästinristi;6755455;3218709;40;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;21;6;3;;KM 20902_5538;21,82544496;60,80903859
SA;290010029;KM;20903;108;Kuhmo;Sylväjänniemi 1;7117650;3622710;162;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;;;;2 kpl, kummankin reunassa lovikoristelua;KM 20903_108;29,51707629;64,13671893
SA;621010016;KM;20999;242;Pedersöre;Purmo-Hundbacken/Myllykangas;7034739;3305968;55;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;13;3;3;;KM 20999_242;23,11762573;63,36188181
SA;777010009;KM;21211;65;Suomussalmi;Salmensivu;7202317;3593023;200;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;;;;Piirtokoristeita;KM 21211_65;28,96148723;64,90497908
SA;613010040;KM;21293;1900;Porvoo;Böle;6702770;3433160;10;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;13;12;5;;KM 21293_1900;25,78322962;60,43033691
SA;398010009;KM;21494;3;Lahti;Ylä-Kokkola 2;6767520;3434270;109,5;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;;FALSE;69;20;;;;;"kaarevaksi ""karhunhampaaksi"" veistetty";KM 21494_3;25,78156813;61,01150028
SA;613010040;KM;21536;3592;Porvoo;Böle;6702770;3433160;10;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;18;13;4;koristettu uurteella;KM 21536_3592;25,78322962;60,43033691
SA;613010040;KM;21536;3677;Porvoo;Böle;6702770;3433160;10;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;9;12;5;koristettu uurteilla;KM 21536_3677;25,78322962;60,43033691
SA;613010040;KM;21536;4987;Porvoo;Böle;6702770;3433160;10;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;;;;toisessa päässä uurre;KM 21536_4987;25,78322962;60,43033691
SA;271010050;KM;21750;388;Kokemäki;Kraviojankangas (ent.Ylistaro Tolvan maa);6797800;3256730;45;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;10;9;3;pistekoristelua;KM 21750_388;22,46792358;61,21294778
SA;613010040;KM;22004;6170;Porvoo;Böle;6702770;3433160;10;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;;;;;KM 22004_6170;25,78322962;60,43033691
SA;271010050;KM;22028;;Kokemäki;Kraviojankangas (ent.Ylistaro Tolvan maa);6797800;3256730;45;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;;FALSE;;;;22;6;4;Pitkänomainen, toisesta päästä terävä;KM 22028;22,46792358;61,21294778
SA;1000004124;KM;22031;;Espoo;Kuttulampi;6683500;3376022;32;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Bone arrowhead;Bone arrowhead;Luunuolenkärki;2;FALSE;187;20;9;;;;Koristeltu naarmutuksella, lähellä kantaa reikä;KM 22031;24,75832213;60,24401026
SA;271010050;KM;22221;6;Kokemäki;Kraviojankangas (ent.Ylistaro Tolvan maa);6797800;3256730;45;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;10;4;2;;KM 22221_6;22,46792358;61,21294778
SA;481010015;KM;23246;43;Masku;Kankaisten sorakuoppa;6723938;3232685;30;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;2;FALSE;;;;18;11;8;;KM 23246_43;22,12417275;60,53684828
SA;105010018;KM;23572;2;Hyrynsalmi;Vonkka 2;7177900;3571460;156;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;17;11;5;koristelua;KM 23572_2;28,49402038;64,69134666
SA;148010013;KM;24364;24;Inari;Saamen museo / Vuopaja;7647620;3500800;121;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Bone artefacts;Bone ornament;Bone pendant;Luuriipus;1;FALSE;35;15;3;;;;kielimäinen riipus, ripustusreikä;KM 24364_24;27,01561672;68,91090111
SA;1000000035;KM;24423;29;Ii;Veskankangas;7289350;3442400;90;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Bone ornament;Bone pendant;Luuriipus;1;FALSE;13;8;1;;;;suunnikkaan muotoinen, yhdessä kulmassa reikä;KM 24423_29;25,7426418;65,69328802
SA;1000000035;KM;24423;519;Ii;Veskankangas;7289350;3442400;90;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Bone stick;Bone stick;Luupuikko;1;FALSE;;;;27;4;4;;KM 24423_519;25,7426418;65,69328802
SA;uusi 450;KM;24741;;Hämeenlinna;Paasikiventie;6767877;3363754;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Bone ice pick;Bone ice pick;Luutuura;3;FALSE;23;3;3;;;;;KM 24741;24,47863739;60,99663756
SA;973010028;KM;24750;950;Oulu;Latokangas;7220700;3461680;74;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;12;6;2;uurrekoristelua;KM 24750_950;26,18159452;65,08053135
SA;751010040;KM;24925;710;Simo;Tainiaro;7307500;3430730;78;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;13;5;3;Kierrenuoramaista koristelua;KM 24925_710;25,47919227;65,85370042
SA;751010040;KM;24925;799;Simo;Tainiaro;7307500;3430730;78;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;31;9;3;Halkaistu luu, reunoilla pitkittäissuuntaiset urat;KM 24925_799;25,47919227;65,85370042
SA;751010040;KM;24925;909;Simo;Tainiaro;7307500;3430730;78;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;15;8;1;pisteviivakoristelua;KM 24925_909;25,47919227;65,85370042
SA;751010040;KM;24925;1028;Simo;Tainiaro;7307500;3430730;78;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;19;3;3;yhdellä sivulla kolme pientä pykälää;KM 24925_1028;25,47919227;65,85370042
SA;751010040;KM;24925;1033;Simo;Tainiaro;7307500;3430730;78;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;10;4;2;pisteviivakoristelua;KM 24925_1033;25,47919227;65,85370042
SA;751010040;KM;24925;1068;Simo;Tainiaro;7307500;3430730;78;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;35;10;5;pisteviivakoristelua;KM 24925_1068;25,47919227;65,85370042
SA;751010040;KM;24925;1209;Simo;Tainiaro;7307500;3430730;78;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;25;9;3;pitkittäissuuntaiset urat reunoilla, halkaistu luu;KM 24925_1209;25,47919227;65,85370042
SA;751010040;KM;24925;1281;Simo;Tainiaro;7307500;3430730;78;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;32;9;5;pisteviivakoristelua;KM 24925_1281;25,47919227;65,85370042
SA;751010040;KM;24925;1379;Simo;Tainiaro;7307500;3430730;78;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;8;3;1;vinoviivakoristelua;KM 24925_1379;25,47919227;65,85370042
SA;751010040;KM;24925;1575;Simo;Tainiaro;7307500;3430730;78;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;6;6;2;koristelua;KM 24925_1575;25,47919227;65,85370042
SA;751010040;KM;24925;1786;Simo;Tainiaro;7307500;3430730;78;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;18;8;2;koristelua;KM 24925_1786;25,47919227;65,85370042
SA;751010040;KM;24925;1840;Simo;Tainiaro;7307500;3430730;78;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;9;2;1;koristelua;KM 24925_1840;25,47919227;65,85370042
SA;1000000035;KM;24928;272;Ii;Veskankangas;7289350;3442400;90;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;8;5;1;reunat lovettu;KM 24928_272;25,7426418;65,69328802
SA;1000000035;KM;24928;563;Ii;Veskankangas;7289350;3442400;90;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Bone ornament;Bone bead;Luuhelmi;1;FALSE;;;;19;7;2;urakoristelua, putkiluu;KM 24928_563;25,7426418;65,69328802
SA;1000000035;KM;24928;723;Ii;Veskankangas;7289350;3442400;90;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Bone ornament;Bone bead;Luuhelmi;1;FALSE;5;1;1;;;;koristelematon;KM 24928_723;25,7426418;65,69328802
SA;1000000035;KM;24928;1704;Ii;Veskankangas;7289350;3442400;90;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Bone ornament;Bone bead;Luuhelmi;2;FALSE;;;;10;4;1;pykäläviivakoristelua;KM 24928_1704;25,7426418;65,69328802
SA;1000000035;KM;24928;1961;Ii;Veskankangas;7289350;3442400;90;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;12;8;3;viivakoristelua;KM 24928_1961;25,7426418;65,69328802
SA;1000000035;KM;24928;2341;Ii;Veskankangas;7289350;3442400;90;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;9;5;1;pykäläkoristelua;KM 24928_2341;25,7426418;65,69328802
SA;1000000035;KM;24928;3041;Ii;Veskankangas;7289350;3442400;90;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;5;5;2;särmikkääksi hiottu pala;KM 24928_3041;25,7426418;65,69328802
SA;577010024;KM;25790;9;Paimio;Toispuolojannummi;6716468;3263603;40,5;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Bone chisel;Bone chisel;Luutaltta;2;FALSE;;;;12;9;4;Tasataltan teräkatkelma;KM 25790_9;22,69466517;60,48935369
SA;751010040;KM;25797;81;Simo;Tainiaro;7307500;3430730;78;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;9;6;2;pistekoristelua;KM 25797_81;25,47919227;65,85370042
SA;1000000035;KM;25800;1495;Ii;Veskankangas;7289350;3442400;90;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;6;4;1;yksi suora reuna pykälletty;KM 25800_1495;25,7426418;65,69328802
SA;165010069;KM;26065;2048;Janakkala;Taurula;6757104;3367519;87;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;Bone artefacts;Bone needle;Bone needle;Luuneula;2;FALSE;116;12;6;;;;Kohteesti kivikautisen ohella hyvin paljon rautakautista ja historiallisen ajan materiaalia.;KM 26065_2048;24,55557343;60,90132726
SA;854010014;KM;26071;62;Pello;Mäki ja Eerola;7398027;3362079;68;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;2;FALSE;43;8;6;;;;Historialliselta ajalta?;KM 26071_62;23,87892326;66,64208556
SA;707010007;KM;26432;545;Rääkkylä;Pörrinmökki;6901557;3651138;80;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;2;FALSE;;;;18;8;4;Mahdollisia veistojälkiä;KM 26432_545;29,8998656;62,18945756
SA;320010315;KM;26544;62;Kemijärvi;Narkiperä;7395040;3519950;147;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Bone artefacts;Bone awl;Bone awl;Luunaskali;1;FALSE;34;9;4;;;;;KM 26544_62;27,44691958;66,64564216
SA;601010042;KM;26584;39;Pihtipudas;Koliman Hämeensaari;7028600;3431020;115;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;2;FALSE;;;;10;6;4;poikkileikkaukseltaan ovaali katkelma, ehkä kärki tai naskali;KM 26584_39;25,61856338;63,35291702
SA;410010020;KM;26604;222;Laukaa;Hartikka;6920630;3451900;92;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;26;8;3;Hieman talttamainen litteä esine;KM 26604_222;26,06687111;62,38778805
SA;105010013;KM;26608;275;Hyrynsalmi;Vuorisalmi;7181639;3574981;157;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;17;14;4;Häränsilmäkuviolla koristeltu katkelma;KM 26608_275;28,569719;64,72410853
SA;246010071;KM;26644;2;Savonlinna;Hautalahti;6878767;3621935;80;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;2;FALSE;;;;10;9;2;Kaksi hiottua pintaa;KM 26644_2;29,32385389;61,99572864
SA;751010040;KM;26698;719;Simo;Tainiaro;7307500;3430730;78;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;7;7;4;Pistekoristelua;KM 26698_719;25,47919227;65,85370042
SA;751010040;KM;26698;726;Simo;Tainiaro;7307500;3430730;78;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;9;5;4;Putkiluu, jonka ehjä pää muotoiltu;KM 26698_726;25,47919227;65,85370042
SA;751010040;KM;26698;1092;Simo;Tainiaro;7307500;3430730;78;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;12;3;2;Kapea luukappale, jonka pää terotettu;KM 26698_1092;25,47919227;65,85370042
SA;751010040;KM;26698;1479;Simo;Tainiaro;7307500;3430730;78;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;7;6;2;Pistekoristelua;KM 26698_1479;25,47919227;65,85370042
SA;1000000035;KM;26699;117;Ii;Veskankangas;7289350;3442400;90;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;7;3;2;lovikoristelua;KM 26699_117;25,7426418;65,69328802
