Phase;Site id;Municipality;Site name;Collection;Main number;Subnumber;p;i;z;m1;m2;m3;n1;n2;n3;n4;p1;p2;r1;r2;Category;Type;Subtype;Subtype (Finnish);Certainty;Integrity;Length (mm);Width (mm);Thickness (mm);Fragment length (mm);Fragment width (mm);Fragment thickness (mm);Other notes (Finnish);Photo ID
SA;423010015;Lieto;Kukkarkoski I;KM;19727;461;6725260;3251108;35;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;20;17;6;kielen muotoinen;KM 19727_461
SA;423010015;Lieto;Kukkarkoski I;KM;19727;462;6725260;3251108;35;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;18;11;5;kielen muotoinen;KM 19727_462
SA;423010015;Lieto;Kukkarkoski I;KM;19727;463;6725260;3251108;35;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;26;15;5;;;;kielen muotoinen;KM 19727_463
SA;423010015;Lieto;Kukkarkoski I;KM;19727;464;6725260;3251108;35;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;18;12;8;satunnaismuotoinen;KM 19727_464
SA;423010015;Lieto;Kukkarkoski I;KM;19727;465;6725260;3251108;35;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;;;8;kielen muotoinen;KM 19727_465
SA;423010015;Lieto;Kukkarkoski I;KM;19727;466;6725260;3251108;35;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;19;16;5;;;;kielen muotoinen;KM 19727_466
SA;423010015;Lieto;Kukkarkoski I;KM;19727;467;6725260;3251108;35;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;36;36;10;;;;diskoksen muotoinen;KM 19727_467
SA;423010015;Lieto;Kukkarkoski I;KM;19727;468;6725260;3251108;35;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;26;17;5;;;;kielen muotoinen;KM 19727_468
SA;423010015;Lieto;Kukkarkoski I;KM;19727;469;6725260;3251108;35;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;;;;kielen muotoinen;KM 19727_469
SA;423010015;Lieto;Kukkarkoski I;KM;19727;470;6725260;3251108;35;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber ring;Amber ring;Meripihkarengas;1;FALSE;22;22;9;;;;renkaan muotoinen helmi;KM 19727_470
SA;423010015;Lieto;Kukkarkoski I;KM;19727;471;6725260;3251108;35;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;23;15;7;;;;kielen muotoinen;KM 19727_471
SA;423010015;Lieto;Kukkarkoski I;KM;19727;472;6725260;3251108;35;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber ring;Amber ring;Meripihkarengas;1;FALSE;22;22;8;;;;renkaan muotoinen helmi;KM 19727_472
SA;423010015;Lieto;Kukkarkoski I;KM;19727;473;6725260;3251108;35;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;17;13;3;;;;kielen muotoinen;KM 19727_473
SA;423010015;Lieto;Kukkarkoski I;KM;19727;474;6725260;3251108;35;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber ring;Amber ring;Meripihkarengas;1;FALSE;15;15;4;;;;rankaan muotoinen;KM 19727_474
SA;423010015;Lieto;Kukkarkoski I;KM;19727;475;6725260;3251108;35;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;28;18;5;;;;kielen muotoinen;KM 19727_475
SA;423010015;Lieto;Kukkarkoski I;KM;19727;476;6725260;3251108;35;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Tubular amber bead;Tubular amber bead;Meripihkaputkihelmi;1;FALSE;;;;5;3;;putkihelmi;KM 19727_476
SA;423010015;Lieto;Kukkarkoski I;KM;19727;477;6725260;3251108;35;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;27;11;4;;;;hampaan muotoinen;KM 19727_477
SA;423010015;Lieto;Kukkarkoski I;KM;19727;478;6725260;3251108;35;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;23;14;7;;;;pisaran muotoinen;KM 19727_478
SA;423010015;Lieto;Kukkarkoski I;KM;19727;479;6725260;3251108;35;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;26;16;5;;;;kielen muotoinen;KM 19727_479
SA;423010015;Lieto;Kukkarkoski I;KM;19727;480;6725260;3251108;35;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber bead;Amber bead;Meripihkahelmi;1;FALSE;14;14;6;;;;kuulan muotoinen helmi;KM 19727_480
SA;423010015;Lieto;Kukkarkoski I;KM;19727;481;6725260;3251108;35;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Anthropomorphic or zoomorphic amber artefact;Anthropomorphic amber artefact;Meripihkariipus, ihmiskasvoinen;1;FALSE;;;;37;22;11;kasvokuvio;KM 19727_481
SA;423010015;Lieto;Kukkarkoski I;KM;19727;482;6725260;3251108;35;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;;;5;kielen muotoinen;KM 19727_482
SA;423010015;Lieto;Kukkarkoski I;KM;19727;483;6725260;3251108;35;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;;;;kielen muotoinen;KM 19727_483
SA;423010015;Lieto;Kukkarkoski I;KM;19727;484;6725260;3251108;35;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;4;3;;;;;rombin muotoinen;KM 19727_484
SA;423010015;Lieto;Kukkarkoski I;KM;19727;485;6725260;3251108;35;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;18;;;diskoksen muotoinen;KM 19727_485
SA;423010015;Lieto;Kukkarkoski I;KM;19727;486;6725260;3251108;35;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;;;;diskoksen muotoinen;KM 19727_486
SA;423010015;Lieto;Kukkarkoski I;KM;19727;487;6725260;3251108;35;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Tubular amber bead;Tubular amber bead;Meripihkaputkihelmi;1;FALSE;13;4;;;;;putkihelmi;KM 19727_487
SA;423010015;Lieto;Kukkarkoski I;KM;19727;488;6725260;3251108;35;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Tubular amber bead;Tubular amber bead;Meripihkaputkihelmi;1;FALSE;;;;;;;putkihelmi;KM 19727_488
SA;423010015;Lieto;Kukkarkoski I;KM;19727;489;6725260;3251108;35;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;25;15;5;;;;kielen muotoinen;KM 19727_489
SA;423010015;Lieto;Kukkarkoski I;KM;19727;490;6725260;3251108;35;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;15;;6;kielen muotoinen;KM 19727_490
SA;423010015;Lieto;Kukkarkoski I;KM;19727;491;6725260;3251108;35;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;26;19;6;rombin muotoinen;KM 19727_491
SA;423010015;Lieto;Kukkarkoski I;KM;19727;492;6725260;3251108;35;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;21;18;5;kielen muotoinen;KM 19727_492
SA;423010015;Lieto;Kukkarkoski I;KM;19727;493;6725260;3251108;35;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Tubular amber bead;Tubular amber bead;Meripihkaputkihelmi;1;FALSE;;;;6;3;;putkihelmi;KM 19727_493
SA;52010052;Evijärvi;Kotikangas;KM;19835;1;7043477;3318676;65;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;;;;;KM 19835_1
SA;423010015;Lieto;Kukkarkoski I;KM;19991;799;6725260;3251108;35;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber ring;Amber ring;Meripihkarengas;1;FALSE;;;;;;;renkaan muotoinen;KM 19991_799
SA;423010015;Lieto;Kukkarkoski I;KM;19991;800;6725260;3251108;35;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;;;;kielen muotoinen;KM 19991_800
SA;423010015;Lieto;Kukkarkoski I;KM;19991;801;6725260;3251108;35;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber ring;Amber ring;Meripihkarengas;1;FALSE;;;;;;;renkaan muotoinen;KM 19991_801
SA;423010015;Lieto;Kukkarkoski I;KM;19991;802;6725260;3251108;35;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;;;;pisaran muotoinen;KM 19991_802
SA;423010015;Lieto;Kukkarkoski I;KM;19991;803;6725260;3251108;35;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;;;;kielen muotoinen;KM 19991_803
SA;92010051;Vantaa;Maarinkunnas;KM;19992;628;6688640;3393238;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;12;18;3;;;;trapetsin muotoinen;KM 19992_628
SA;92010051;Vantaa;Maarinkunnas;KM;19992;1097;6688640;3393238;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Tubular amber bead;Tubular amber bead;Meripihkaputkihelmi;1;FALSE;17;9;8;;;;;KM 19992_1097
SA;92010051;Vantaa;Maarinkunnas;KM;19992;1098;6688640;3393238;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber bead;Amber bead;Meripihkahelmi;1;FALSE;12;12;5;;;;;KM 19992_1098
SA;92010051;Vantaa;Maarinkunnas;KM;19992;1178;6688640;3393238;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;;;;;KM 19992_1178
SA;92010051;Vantaa;Maarinkunnas;KM;19992;1198;6688640;3393238;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;;;;;KM 19992_1198
SA;92010051;Vantaa;Maarinkunnas;KM;19992;1199;6688640;3393238;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;;;;;KM 19992_1199
SA;92010051;Vantaa;Maarinkunnas;KM;19992;1219;6688640;3393238;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;;;;;KM 19992_1219
SA;92010051;Vantaa;Maarinkunnas;KM;19992;1299;6688640;3393238;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;;;;;KM 19992_1299
SA;92010051;Vantaa;Maarinkunnas;KM;19992;1315;6688640;3393238;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;17;16;3;;;;trapetsin muotoinen;KM 19992_1315
SA;92010051;Vantaa;Maarinkunnas;KM;19992;1333;6688640;3393238;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;;;;;KM 19992_1333
SA;92010051;Vantaa;Maarinkunnas;KM;19992;1346;6688640;3393238;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;;;;;KM 19992_1346
SA;92010051;Vantaa;Maarinkunnas;KM;19992;1476;6688640;3393238;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;;;;;KM 19992_1476
SA;92010051;Vantaa;Maarinkunnas;KM;19992;1945;6688640;3393238;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;38;13;11;;;;ihmisfiguurin muotoinen?;KM 19992_1945
SA;92010051;Vantaa;Maarinkunnas;KM;19992;1946;6688640;3393238;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;;;;;KM 19992_1946
SA;92010051;Vantaa;Maarinkunnas;KM;19992;2053;6688640;3393238;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;11;6;6;;KM 19992_2053
SA;92010051;Vantaa;Maarinkunnas;KM;19992;2239;6688640;3393238;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;11;7;3;;KM 19992_2239
SA;92010051;Vantaa;Maarinkunnas;KM;19992;2300;6688640;3393238;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;12;7;3;;KM 19992_2300
SA;92010051;Vantaa;Maarinkunnas;KM;19992;2313;6688640;3393238;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;16;9;5;;KM 19992_2313
SA;92010051;Vantaa;Maarinkunnas;KM;19992;2314;6688640;3393238;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;;;;;KM 19992_2314
SA;92010051;Vantaa;Maarinkunnas;KM;19992;2414;6688640;3393238;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;;;;;KM 19992_2414
SA;92010051;Vantaa;Maarinkunnas;KM;19992;2602;6688640;3393238;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;10;9;3;;KM 19992_2602
SA;92010051;Vantaa;Maarinkunnas;KM;19992;2622;6688640;3393238;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber disc;Amber disc;Meripihkakiekko;1;FALSE;;;;44;31;6;ei pyöreä levy;KM 19992_2622
SA;92010051;Vantaa;Maarinkunnas;KM;19992;2623;6688640;3393238;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;;;;;KM 19992_2623
SA;52010009;Evijärvi;Timonen 1;KM;20083;136;7044415;3317898;60;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;;;;;KM 20083_136
SA;79010015;Harjavalta;Hiittenharju (Laurilan hiekkakuoppa);KM;20493;494;6808720;3239580;37;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;;;;;KM 20493_494
SA;52010071;Evijärvi;Isokangas;KM;20603;77;7047065;3316500;57;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber button;Amber button with v-drilling;Meripihkanappi, v-porauksellinen;1;FALSE;17;17;6;;;;;KM 20603_77
SA;52010071;Evijärvi;Isokangas;KM;20603;218;7047065;3316500;57;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;18;14;6;;KM 20603_218
SA;52010071;Evijärvi;Isokangas;KM;20603;679;7047065;3316500;57;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;2;FALSE;27;15;7;;;;;KM 20603_679
SA;52010071;Evijärvi;Isokangas;KM;20603;732;7047065;3316500;57;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber button;Amber button with v-drilling;Meripihkanappi, v-porauksellinen;1;FALSE;25;25;;;;;;KM 20603_732
SA;52010071;Evijärvi;Isokangas;KM;20603;744;7047065;3316500;57;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;23;17;9;;;;;KM 20603_744
SA;52010071;Evijärvi;Isokangas;KM;20603;867;7047065;3316500;57;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;17;12;5;;KM 20603_867
SA;52010071;Evijärvi;Isokangas;KM;20603;1572;7047065;3316500;57;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;42;29;8;;;;kolmion muotoinen;KM 20603_1572
SA;52010071;Evijärvi;Isokangas;KM;20603;1577;7047065;3316500;57;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;18;15;6;;KM 20603_1577
SA;624010016;Pyhtää;Brunamossen 1;KM;20613;526;6711900;3486100;15;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;;;;;KM 20613_526
SA;92010043;Vantaa;Stenkulla;KM;20660;427;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;;;;3 kpl;KM 20660_427
SA;92010043;Vantaa;Stenkulla;KM;20660;466;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;;;;6 kpl;KM 20660_466
SA;92010043;Vantaa;Stenkulla;KM;20660;493;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;;;;;KM 20660_493
SA;621010016;Pedersöre;Purmo-Hundbacken/Myllykangas;KM;20999;15;7034739;3305968;55;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Tubular amber bead;Tubular amber bead;Meripihkaputkihelmi;1;FALSE;;;;8;6;2;;KM 20999_15
SA;621010016;Pedersöre;Purmo-Hundbacken/Myllykangas;KM;20999;78;7034739;3305968;55;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;20;12;5;trapetsinmuotoisen riipuksen katkelma;KM 20999_78
SA;621010016;Pedersöre;Purmo-Hundbacken/Myllykangas;KM;20999;134;7034739;3305968;55;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;15;15;5;;KM 20999_134
SA;621010016;Pedersöre;Purmo-Hundbacken/Myllykangas;KM;20999;180;7034739;3305968;55;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Tubular amber bead;Tubular amber bead;Meripihkaputkihelmi;1;FALSE;;;;;;;samaa helmeä;KM 20999_180
SA;621010016;Pedersöre;Purmo-Hundbacken/Myllykangas;KM;20999;278;7034739;3305968;55;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;17;16;5;trapetsinmuotoisen riipuksen katkelma;KM 20999_278
SA;621010016;Pedersöre;Purmo-Hundbacken/Myllykangas;KM;20999;310;7034739;3305968;55;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;;;;;KM 20999_310
SA;52010071;Evijärvi;Isokangas;KM;21166;120;7047065;3316500;57;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber button;Amber button with v-drilling;Meripihkanappi, v-porauksellinen;1;FALSE;;;;15;8;3;;KM 21166_120
SA;52010071;Evijärvi;Isokangas;KM;21166;1274;7047065;3316500;57;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;21;18;6;trapetsinmuotoinen riipus;KM 21166_1274
SA;91010007;Helsinki;Malminkartano 4;KM;21233;234;6683928;3382439;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;30;27;7;soikea riipus;KM 21233_234
SA;613010040;Porvoo;Böle;KM;21293;241;6702770;3433160;10;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;;;;muruja;KM 21293_241
SA;613010040;Porvoo;Böle;KM;21293;768;6702770;3433160;10;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;;;;muruja;KM 21293_768
SA;613010040;Porvoo;Böle;KM;21293;1069;6702770;3433160;10;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;;;;soikea riipus;KM 21293_1069
