Phase;Site id;Collection;Main number;Subnumber;Municipality;Site name;p;i;z;m1;m2;m3;n1;n2;n3;n4;p1;p2;r1;r2;Category;Type;Subtype;Subtype (Finnish);Certainty;Main temper (Finnish);Other tempers (Finnish);Count (1-10);Count (10-100);Count (>100);Other notes (Finnish)
SA;290010052;KM;23700;1-315;Kuhmo;Pajasaari;7113075;3597344;160;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;S„r„isniemi 1 Ware;S„r„isniemi 1 Ware;S„r 1;2;hiekka;;TRUE;FALSE;FALSE;
SA;777010117;KM;23701;1-564;Suomussalmi;Joenniemi;7216972;3597610;199;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;orgaaninen;;TRUE;FALSE;FALSE;
SA;777010117;KM;23701;1-564;Suomussalmi;Joenniemi;7216972;3597610;199;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;3;talkki;vuolukivi;FALSE;TRUE;FALSE;koristeluna pieni„ py”ri„ painanteita ja lyhytt„ kampaleimaa, ei oikein muistuta mit„„n tunnettua tyyppi„, esim. 539, 542
SA;777010117;KM;23701;1-564;Suomussalmi;Joenniemi;7216972;3597610;199;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Middle and Late Neolithic Asbestos- and Organic Tempered Ware;P”lj„ Ware;P”lj„;1;asbesti;;FALSE;FALSE;TRUE;reik„ (62, 490 ym), karsta (210, 216, 489), iso yhteenliimattu astian reuna (413)
SA;844010021;KM;23706;1-3;Tervo;Pirtinkaarre;6987400;3482560;102;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;TRUE;FALSE;FALSE;
SA;175010051;KM;23708;1-4;Kurikka;Konstu/Luokankangas;6963785;3232710;67;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Corded Ware;Corded Ware;nuora;1;shamotti;;FALSE;TRUE;FALSE;
SA;973010028;KM;23715;1-522;Oulu;Latokangas;7220700;3461680;74;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;S„r„isniemi 1 Ware;S„r„isniemi 1 Ware;S„r 1;1;hiekka;;FALSE;FALSE;FALSE;iso yhteenliimattu pohjapala (208) ja reunapala (231)
SA;92010031;KM;23719;1-863;Vantaa;J”nsas;6685309;3381283;31;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Corded Ware;Corded Ware;nuora;1;shamotti;;FALSE;FALSE;FALSE;
SA;538010015;KM;23723;1-72;Nousiainen;Kirjunpaju;6735824;3236235;30;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Late Comb Ware;Late Comb Ware;Ka 3;2;orgaaninen;hiekka;FALSE;FALSE;TRUE;
SA;538010014;KM;23724;1-124;Nousiainen;Kukonharju;6738042;3230237;37,5;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;orgaaninen;hiekka;FALSE;FALSE;TRUE;reik„ (6)
SA;538010054;KM;23725;1-4;Nousiainen;Pietil„;6732569;3234545;46;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;hiekka;;FALSE;TRUE;FALSE;
SA;972010027;KM;23728;1-781;Oulu;Kierikin sorakuoppa;7251960;3451710;58;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;orgaaninen;shamotti;FALSE;FALSE;TRUE;karstaa astian pinnalta (680)
SA;845010122;KM;23753;1-10;Tervola;Sirkonkangas 2;7340759;3422020;60;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;2;orgaaninen;;TRUE;FALSE;FALSE;
SA;146010025;KM;23755;1-13;Ilomantsi;Matkalammit;7004449;3701739;148;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;hiekka;;FALSE;TRUE;FALSE;
SA;180010021;KM;23783;1-6;Jyv„skyl„;Myllypuro;6901920;3446700;90;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;2;hiekka;;TRUE;FALSE;FALSE;
SA;615010053;KM;23801;;Pudasj„rvi;Ent. leirialue;7254910;3497090;107;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;3;;;FALSE;FALSE;FALSE;vaikuttavat tiilenpaloilta
SA;49010104;KM;23809;1-2184;Espoo;Bosmalm;6677164;3372152;22;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;orgaaninen;hiekka;FALSE;FALSE;TRUE;
SA;49010104;KM;23809;1-2184;Espoo;Bosmalm;6677164;3372152;22;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Late Comb Ware;Late Comb Ware;Ka 3;1;orgaaninen;;FALSE;FALSE;TRUE;
SA;220010041;KM;23810;1-6;Raasepori;Lillsj”n;6665710;3317259;29;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Comb Ware;Comb Ware;Ka ?;3;orgaaninen;;TRUE;FALSE;FALSE;
SA;680010011;KM;23813;1-24;Raisio;Kankare;6719119;3238455;32;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;hiekka;;FALSE;TRUE;FALSE;
SA;845010030;KM;23816;1-718;Tervola;T”rm„vaara;7339287;3396738;60;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;orgaaninen;hiekka;FALSE;FALSE;TRUE;
SA;607010006;KM;23819;1-28;Polvij„rvi;Multavieru;6982376;3619573;100;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 1 Ware;Ka 1:1;2;kivimurska;;TRUE;FALSE;FALSE;
SA;607010006;KM;23819;1-28;Polvij„rvi;Multavieru;6982376;3619573;100;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;FALSE;TRUE;FALSE;koivuterva, reik„ (20)
SA;607010006;KM;23819;1-28;Polvij„rvi;Multavieru;6982376;3619573;100;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Middle and Late Neolithic Asbestos- and Organic Tempered Ware;P”lj„ Ware;P”lj„;3;asbesti;;FALSE;TRUE;FALSE;
SA;607010006;KM;23819;1-28;Polvij„rvi;Multavieru;6982376;3619573;100;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Asbestos Ware;Early Asbestos Ware;Vasb;1;asbesti;;TRUE;FALSE;FALSE;
SA;778010003;KM;23820;1-9;Suonenjoki;Kalaranta;6951760;3496940;100;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 1 Ware;Ka 1:1;1;kivimurska;;TRUE;FALSE;FALSE;karsta (1)
SA;777010114;KM;23832;1-19;Suomussalmi;Kukkosaari;7201478;3592642;199;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;TRUE;FALSE;FALSE;
SA;777010114;KM;23832;1-19;Suomussalmi;Kukkosaari;7201478;3592642;199;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Middle and Late Neolithic Asbestos- and Organic Tempered Ware;P”lj„ Ware;P”lj„;3;asbesti;;TRUE;FALSE;FALSE;
SA;777010114;KM;23832;1-19;Suomussalmi;Kukkosaari;7201478;3592642;199;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;S„r„isniemi 1 Ware;S„r„isniemi 1 Ware;S„r 1;1;hiekka;;TRUE;FALSE;FALSE;
SA;777010025;KM;23833;1-7;Suomussalmi;Kalmos„rkk„;7237045;3614621;199;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;asbesti;;TRUE;FALSE;FALSE;
SA;777010025;KM;23833;1-7;Suomussalmi;Kalmos„rkk„;7237045;3614621;199;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Middle and Late Neolithic Asbestos- and Organic Tempered Ware;P”lj„ Ware;P”lj„;3;orgaaninen;;TRUE;FALSE;FALSE;
SA;1000000088;KM;23839;1-9;Laitila;N„stinristi;6755455;3218709;40;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;hiekka;;TRUE;FALSE;FALSE;
SA;765010058;KM;23849;;Sotkamo;Rytiniemi;7113660;3570120;137;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;asbesti;;TRUE;FALSE;FALSE;
SA;707010005;KM;23867;1-22;R„„kkyl„;Anninkangas;6902138;3651782;80;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;talkki;kiille;FALSE;FALSE;TRUE;
SA;707010001;KM;23868;1-16;R„„kkyl„;Lamminsalonkangas;6908387;3641429;82;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;talkki;asbesti, hiekka;FALSE;TRUE;FALSE;
SA;707010001;KM;23868;1-16;R„„kkyl„;Lamminsalonkangas;6908387;3641429;82;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Middle and Late Neolithic Asbestos- and Organic Tempered Ware;Kierikki Ware;Kierikki;2;asbesti;;TRUE;FALSE;FALSE;
SA;707010006;KM;23869;1-25;R„„kkyl„;Mehonlahti 1;6902151;3650550;80;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;talkki, kiille;FALSE;FALSE;TRUE;
SA;707010007;KM;23870;1-8;R„„kkyl„;P”rrinm”kki;6901557;3651138;80;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;talkki;hiekka;FALSE;TRUE;FALSE;
SA;707010007;KM;23871;1-19;R„„kkyl„;P”rrinm”kki;6901557;3651138;80;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;talkki;hiekka;FALSE;FALSE;TRUE;
SA;707010007;KM;23871;1-19;R„„kkyl„;P”rrinm”kki;6901557;3651138;80;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Asbestos Ware;Early Asbestos Ware;Vasb;2;asbesti;;TRUE;FALSE;FALSE;
SA;707010011;KM;23872;1-15;R„„kkyl„;Mikinsuo;6904144;3648405;80;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;kiille;kivimurska;FALSE;TRUE;FALSE;
SA;707010011;KM;23872;1-15;R„„kkyl„;Mikinsuo;6904144;3648405;80;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Asbestos Ware;Early Asbestos Ware;Vasb;1;asbesti;;FALSE;TRUE;FALSE;
SA;707010008;KM;23873;1-10;R„„kkyl„;Mehonlahti 2;6901843;3650594;79;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;talkki;hiekka;FALSE;TRUE;FALSE;
SA;707010008;KM;23873;1-10;R„„kkyl„;Mehonlahti 2;6901843;3650594;79;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;asbesti;;TRUE;FALSE;FALSE;
SA;707010012;KM;23874;1-12;R„„kkyl„;Kotilansalo;6912383;3637128;85;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Asbestos Ware;Early Asbestos Ware;Vasb;1;asbesti;;FALSE;TRUE;FALSE;
SA;260010018;KM;23875;1-17;Kitee;Sarvisuo;6900856;3652713;79;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;talkki;kivimurska;FALSE;FALSE;TRUE;
SA;260010018;KM;23875;1-17;Kitee;Sarvisuo;6900856;3652713;79;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Middle and Late Neolithic Asbestos- and Organic Tempered Ware;Kierikki Ware;Kierikki;3;asbesti;;TRUE;FALSE;FALSE;
SA;260010019;KM;23876;1-8;Kitee;Ky”pelinvuori 1;6900179;3653578;90;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;asbesti;;TRUE;FALSE;FALSE;
SA;707010013;KM;23880;1-5;R„„kkyl„;L„„v„lahdensuo;6904423;3648152;80;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;talkki;;TRUE;FALSE;FALSE;
SA;707010013;KM;23880;1-5;R„„kkyl„;L„„v„lahdensuo;6904423;3648152;80;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;asbesti;;TRUE;FALSE;FALSE;
SA;680010011;KM;23886;1-238;Raisio;Kankare;6719119;3238455;32;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Corded Ware;Corded Ware;nuora;2;shamotti;orgaaninen;FALSE;FALSE;TRUE;
SA;620010007;KM;23904;1-56;Puolanka;Kotalahti;7158510;3525460;167;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Middle and Late Neolithic Asbestos- and Organic Tempered Ware;Kierikki Ware;Kierikki;2;asbesti;;FALSE;TRUE;FALSE;
SA;785010014;KM;23909;1-4;Vaala;Nimisj„rvi Puhakka;7159660;3488960;123;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;kivimurska;;TRUE;FALSE;FALSE;
SA;785010010;KM;23910;1-2;Vaala;Nimisj„rvi Niemel„nniemi;7158160;3490120;123;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;S„r„isniemi 1 Ware;S„r„isniemi 1 Ware;S„r 1;1;hiekka;;TRUE;FALSE;FALSE;
SA;uusi 324;KM;23933;1-3;Vaala;Syrj„vaara;7168263;3486416;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;asbesti;;TRUE;FALSE;FALSE;
SA;uusi 324;KM;23933;1-3;Vaala;Syrj„vaara;7168263;3486416;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;S„r„isniemi 1 Ware;S„r„isniemi 1 Ware;S„r 1;2;hiekka;;FALSE;FALSE;TRUE;
SA;91010030;KM;23940;1-423;Helsinki;Malminkartano Rukkila;6684249;3381915;28;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Corded Ware;Corded Ware;nuora;1;shamotti;;FALSE;TRUE;FALSE;
SA;143010026;KM;23942;1-41;Ikaalinen;Žmm„nsaaren ranta;6859299;3295842;88;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;kiille;hiekka;TRUE;FALSE;FALSE;
SA;262010026;KM;23943;1-13;Eura;Kuninkaanhauta;6800426;3230569;27,5;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;kivimurska;;TRUE;FALSE;FALSE;
SA;420010014;KM;23945;;Lepp„virta;Syrj„lahti;6933130;3563280;92;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;talkki;asbesti;TRUE;FALSE;FALSE;
SA;686010009;KM;23946;1-9;Rautalampi;Rantala;6967932;3476929;107;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;FALSE;TRUE;FALSE;
SA;uusi 355;KM;24012;1-9;Turku;Urusvuori;6718799;3242250;35;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;hiekka;orgaaninen;FALSE;TRUE;FALSE;
SA;50010022;KM;24013;1-4;Eura;Uusi kansakoulu (Kauttuan ala-aste);6788707;3239300;45;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;orgaaninen;;TRUE;FALSE;FALSE;
SA;1000002605;KM;24017;1-10;M„ntyharju;Harjunniemi;6812740;3482980;81;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;TRUE;FALSE;FALSE;
SA;729010026;KM;24021;1-14;Saarij„rvi;Moilanen;6951751;3414410;111;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;kivimurska;;TRUE;FALSE;FALSE;
SA;699010236;KM;24065;1-62;Rovaniemi;Ojala;7349001;3426227;60;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;2;orgaaninen;;FALSE;TRUE;FALSE;
SA;208010038;KM;24123;1-1222;Kalajoki;Kivimaa;7111036;3363350;62;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;orgaaninen;hiekka;FALSE;TRUE;FALSE;
SA;208010038;KM;24123;1-1222;Kalajoki;Kivimaa;7111036;3363350;62;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Late Comb Ware;Late Comb Ware;Ka 3;3;orgaaninen;;FALSE;TRUE;FALSE;
SA;208010038;KM;24123;1-1222;Kalajoki;Kivimaa;7111036;3363350;62;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Pyheensilta Ware;Pyheensilta Ware;Pyheensilta;3;orgaaninen;shamotti;FALSE;FALSE;TRUE;karstaa (194)
SA;202010011;KM;24129;1-3;Kaarina;Toivola (Hulkkio ja Tikantontti);6710328;3248554;22;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;hiekka;;TRUE;FALSE;FALSE;
SA;602010005;KM;24131;1-13;Kaarina;Bussila 2;6712331;3254379;15;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;hiekka;;TRUE;FALSE;FALSE;
SA;602010004;KM;24132;1-12;Kaarina;Bussila 1;6712691;3254788;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;;;TRUE;FALSE;FALSE;
SA;577010038;KM;24134;1-19;Paimio;Halkilahti;6711516;3258850;19;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;hiekka;;TRUE;FALSE;FALSE;
SA;1000003334;KM;24138;1-3;Paimio;Iltula;6708700;3266700;27,5;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Corded Ware;Corded Ware;nuora;1;shamotti;hiekka;TRUE;FALSE;FALSE;
SA;538010026;KM;24150;1-2;Nousiainen;Pehkutehdas;6733560;3266110;40;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;hiekka;;TRUE;FALSE;FALSE;
SA;1000001487;KM;24151;1-4;Nousiainen;Varvanummi;6736570;3238210;47,5;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;kivimurska;hiekka;TRUE;FALSE;FALSE;
SA;1000001489;KM;24152;1-6;Nousiainen;Falkinkoski;6735800;3237870;35;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Comb Ware;Comb Ware;Ka ?;2;kivimurska;hiekka;TRUE;FALSE;FALSE;
SA;577010024;KM;24153;1-2;Paimio;Toispuolojannummi;6716468;3263603;40,5;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 1 Ware;Ka 1:1;1;hiekka;;TRUE;FALSE;FALSE;
SA;853010048;KM;24154;1-4;Turku;Niuskala;6716521;3242910;22;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;;;TRUE;FALSE;FALSE;
SA;1000001481;KM;24155;1-4;Nousiainen;P„itti”nsuo;6737480;3230240;37;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;hiekka;;TRUE;FALSE;FALSE;
SA;44010010;KM;24185;1-10;Kouvola;Munkam„ki;6726100;3477050;30;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Early Comb Ware;Ka 1;;kivimurska;;FALSE;TRUE;FALSE;
SA;975010014;KM;24186;1-143;Sein„joki;Viinapr„nninlaakso;6992897;3281905;41;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;;kivimurska;;FALSE;FALSE;TRUE;
SA;476010007;KM;24196;;Kuopio;Vehkalahti;7004450;3508800;97;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;orgaaninen;talkki;TRUE;FALSE;FALSE;
SA;297010017;KM;24221;1-3;Kuopio;Vanha-Koski;6971120;3557810;94;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;talkki;;FALSE;TRUE;FALSE;
SA;423010015;KM;24248;1-11;Lieto;Kukkarkoski I;6725260;3251108;35;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;kivimurska;;TRUE;FALSE;FALSE;
SA;777010109;KM;24254;1-6;Suomussalmi;Vanha Kirkkosaari;7199467;3592457;199;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;talkki;asbesti;TRUE;FALSE;FALSE;
SA;83010053;KM;24277;1-5;H„meenlinna;Perki”;6775439;3377951;110;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Corded Ware;Corded Ware;nuora;1;shamotti;;FALSE;TRUE;FALSE;
SA;uusi 355;KM;24279;1-6;Turku;Urusvuori;6718799;3242250;35;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;J„k„rl„ Ware;J„k„rl„ Ware;J„k„rl„;3;orgaaninen;;TRUE;FALSE;FALSE;
SA;uusi 355;KM;24279;1-6;Turku;Urusvuori;6718799;3242250;35;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Corded Ware;Corded Ware;nuora;1;shamotti;;FALSE;TRUE;FALSE;
