Phase;Site id;Collection;Main number;Subnumber;Municipality;Site name;p;i;z;m1;m2;m3;n1;n2;n3;n4;p1;p2;r1;r2;Category;Type;Subtype;Subtype (Finnish);Certainty;Integrity;Length (mm);Width (mm);Thickness (mm);Fragment length (mm);Fragment width (mm);Fragment thickness (mm);Other notes (Finnish)
SA;754010011;KM;32191;2608;Kouvola;Ankkapurha;6732180;3490180;30;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Other clay idol;Savi-idoli;2;FALSE;;;;;;;3 kpl
SA;754010011;KM;32191;2615;Kouvola;Ankkapurha;6732180;3490180;30;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Other clay idol;Savi-idoli;2;FALSE;;;;;;;2 kpl, koristelua
SA;407010012;KM;32248;519;LapinjÑrvi;Malm (Malmbacken/Malms);6725780;3458000;25;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Other clay artefact;Saviesine;1;FALSE;19;13;11;;;;ovaalinmuotoinen pallo, jonka ympÑri kulkee ura
SA;409010044;KM;32422;161;Kristiinankaupunki;LappfjÑrd-RÑvÜsen;6915549;3226085;54;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;2;FALSE;;;;;;;
SA;409010044;KM;32422;979;Kristiinankaupunki;LappfjÑrd-RÑvÜsen;6915549;3226085;54;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;2;FALSE;;;;22;15;8;
SA;700010030;KM;32470;196;Ruokolahti;Karoniemi;6804443;3580942;80;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Bent clay idol;Savi-idoli, kÑyrÑ;1;FALSE;;;;;;;kÑyrÑ idoli, koristettu kampaleimoilla
SA;700010030;KM;32470;605;Ruokolahti;Karoniemi;6804443;3580942;80;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay disc;Saviesine, kiekko;1;FALSE;;;;22;22;10;puolikas
SA;700010030;KM;32470;629;Ruokolahti;Karoniemi;6804443;3580942;80;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;1;FALSE;;;;;;;
SA;700010030;KM;32470;872;Ruokolahti;Karoniemi;6804443;3580942;80;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;;;;
SA;700010030;KM;32470;1002;Ruokolahti;Karoniemi;6804443;3580942;80;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay disc;Saviesine, kiekko;2;FALSE;;;;;;;koristeltu kampaleimoilla
SA;700010030;KM;32470;1293;Ruokolahti;Karoniemi;6804443;3580942;80;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay ball;Saviesine, pallo;1;FALSE;;;;;;;
SA;220010053;KM;32528;48;Raasepori;SÑterigatan;6666490;3315752;25;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;31;12;10;
SA;220010053;KM;32528;87;Raasepori;SÑterigatan;6666490;3315752;25;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;20;9;8;
SA;220010053;KM;32528;88;Raasepori;SÑterigatan;6666490;3315752;25;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;19;8;8;
SA;220010053;KM;32528;199;Raasepori;SÑterigatan;6666490;3315752;25;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Other clay idol;Savi-idoli;1;FALSE;;;;26;20;10;kampaleimakoristelua
SA;220010053;KM;32528;374;Raasepori;SÑterigatan;6666490;3315752;25;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;22;7;5;
SA;220010053;KM;32528;610;Raasepori;SÑterigatan;6666490;3315752;25;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Zoomorphic clay idol;Savi-idoli, elÑin;3;FALSE;;;;33;20;10;lintu
SA;220010053;KM;32528;690;Raasepori;SÑterigatan;6666490;3315752;25;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;22;10;5;
SA;220010053;KM;32528;900;Raasepori;SÑterigatan;6666490;3315752;25;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;2;FALSE;;;;20;16;7;
SA;407010010;KM;32530;299;LapinjÑrvi;Liden;6725300;3457940;25;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;1;FALSE;;;;;;;
SA;407010010;KM;32530;326;LapinjÑrvi;Liden;6725300;3457940;25;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;;;;
SA;407010010;KM;32530;701;LapinjÑrvi;Liden;6725300;3457940;25;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;;;;
SA;407010010;KM;32530;837;LapinjÑrvi;Liden;6725300;3457940;25;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;2;FALSE;;;;;;;
SA;407010010;KM;32530;846;LapinjÑrvi;Liden;6725300;3457940;25;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Other clay idol;Savi-idoli;2;FALSE;;;;;;;
SA;407010010;KM;32530;1028;LapinjÑrvi;Liden;6725300;3457940;25;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;1;FALSE;;;;;;;koristeena kapeaa pykÑlÑviivaa
SA;407010010;KM;32530;1765;LapinjÑrvi;Liden;6725300;3457940;25;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Other clay idol;Savi-idoli;2;FALSE;;;;;;;
SA;407010010;KM;32530;1957;LapinjÑrvi;Liden;6725300;3457940;25;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay pendant;Saviesine, riipus;1;FALSE;;;;;;;toiseen pÑÑhÑn tehty reikÑ
SA;91010015;KM;32552;837;Helsinki;Turkismiehentien leikkikenttÑ;6681681;3381808;22;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;;;;makkaramainen
SA;91010015;KM;32552;862;Helsinki;Turkismiehentien leikkikenttÑ;6681681;3381808;22;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;;;;
SA;91010015;KM;32552;1311;Helsinki;Turkismiehentien leikkikenttÑ;6681681;3381808;22;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;;;;
SA;91010015;KM;32552;1403;Helsinki;Turkismiehentien leikkikenttÑ;6681681;3381808;22;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;1;FALSE;;;;;;;
SA;211010004;KM;32554;331;Kangasala;Pohtiolampi ja Tiilitehdas;6819197;3346749;88;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;27;12;13;pitkulaisen idolin pÑÑkatkelma
SA;754010011;KM;32688;431;Kouvola;Ankkapurha;6732180;3490180;30;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Other clay idol;Savi-idoli;2;FALSE;;;;;;;hÑntÑosa, jossa kulmaviivaa
SA;754010011;KM;32688;581;Kouvola;Ankkapurha;6732180;3490180;30;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Other clay idol;Savi-idoli;2;FALSE;;;;;;;koristelua
SA;754010011;KM;32688;679;Kouvola;Ankkapurha;6732180;3490180;30;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Other clay idol;Savi-idoli;2;FALSE;;;;;;;koristeena rengaspainannetta
SA;754010011;KM;32688;1195;Kouvola;Ankkapurha;6732180;3490180;30;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Other clay idol;Savi-idoli;2;FALSE;;;;;;;toukkamainen
SA;754010011;KM;32688;1228;Kouvola;Ankkapurha;6732180;3490180;30;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Other clay idol;Savi-idoli;2;FALSE;;;;;;;3 kpl
SA;754010011;KM;32688;1236;Kouvola;Ankkapurha;6732180;3490180;30;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Other clay idol;Savi-idoli;2;FALSE;;;;34;15;15;jalkaosa, rengaskuviota
SA;754010011;KM;32688;1396;Kouvola;Ankkapurha;6732180;3490180;30;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Other clay idol;Savi-idoli;2;FALSE;;;;;;;jalkaosa
SA;754010011;KM;32688;1454;Kouvola;Ankkapurha;6732180;3490180;30;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Other clay idol;Savi-idoli;2;FALSE;;;;;;;siksakviivaa
SA;681010027;KM;32718;342;Rantasalmi;Rantakartano;6883980;3569980;88;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;;;;toukkamaisen idolin alapÑÑ, kampaleimaa
SA;681010027;KM;32718;744;Rantasalmi;Rantakartano;6883980;3569980;88;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;;;;toukkamaisen idolin hÑnnÑnpÑÑ
SA;103010002;KM;32925;110;Humppila;JÑrvensuo 2;6761526;3299784;96;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;29;10;10;sauvamainen
SA;211010004;KM;32990;970;Kangasala;Pohtiolampi ja Tiilitehdas;6819197;3346749;88;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;2;FALSE;;;;;;;
SA;211010004;KM;32990;1800;Kangasala;Pohtiolampi ja Tiilitehdas;6819197;3346749;88;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;2;FALSE;;;;24;18;11;
SA;707010011;KM;33359;1;RÑÑkkylÑ;Mikinsuo;6904144;3648405;80;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Bent clay idol;Savi-idoli, kÑyrÑ;1;FALSE;;;;34;22;20;ilmeisesti kÑyrÑn, ihmishahmoisen idolin katkelma, sekoitteena hiekkaa
SA;1000001400;KM;33383;6;NurmijÑrvi;Simonsberg 1;6705369;3378286;55;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay ball;Saviesine, pallo;1;FALSE;;;;20;20;20;
SA;433010038;KM;33461;64;Loppi;KarhumÑki;6735206;3358337;108;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;2;FALSE;;;;;;;
SA;171010004;KM;33923;395;Joroinen;Kanava;6898719;3544656;87;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay ball;Saviesine, pallo;1;FALSE;10;10;7;;;;
SA;171010004;KM;33923;523;Joroinen;Kanava;6898719;3544656;87;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay ball;Saviesine, pallo;1;FALSE;14;15;15;;;;
SA;171010004;KM;33923;524;Joroinen;Kanava;6898719;3544656;87;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;1;FALSE;12;10;9;;;;pallomainen kappale
SA;171010004;KM;33923;525;Joroinen;Kanava;6898719;3544656;87;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;1;FALSE;20;20;8;;;;
SA;171010004;KM;33923;704;Joroinen;Kanava;6898719;3544656;87;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay button;Saviesine, nappi;2;FALSE;14;12;4;;;;
SA;171010004;KM;33923;709;Joroinen;Kanava;6898719;3544656;87;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;1;FALSE;18;20;8;;;;rengas- tai putkimaisen esineen katkelma
SA;171010004;KM;33923;824;Joroinen;Kanava;6898719;3544656;87;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;14;5;4;
SA;171010004;KM;33923;858;Joroinen;Kanava;6898719;3544656;87;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay ball;Saviesine, pallo;1;FALSE;10;11;10;;;;
SA;171010004;KM;33923;881;Joroinen;Kanava;6898719;3544656;87;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay ball;Saviesine, pallo;1;FALSE;15;14;10;;;;
SA;171010004;KM;33923;896;Joroinen;Kanava;6898719;3544656;87;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay button;Saviesine, nappi;1;FALSE;;;;;;;
SA;171010004;KM;33923;916;Joroinen;Kanava;6898719;3544656;87;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay button;Saviesine, nappi;2;FALSE;15;14;9;;;;
SA;171010004;KM;33923;929;Joroinen;Kanava;6898719;3544656;87;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;31;7;7;
SA;171010004;KM;33923;956;Joroinen;Kanava;6898719;3544656;87;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;1;FALSE;;;;16;10;8;rengasmainen pala
SA;171010004;KM;33923;1011;Joroinen;Kanava;6898719;3544656;87;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;20;6;10;rengasmaisen savinauhan kappale
SA;171010004;KM;33923;1019;Joroinen;Kanava;6898719;3544656;87;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;1;FALSE;;;;5;7;2;pieni reikÑ
SA;171010004;KM;33923;1021;Joroinen;Kanava;6898719;3544656;87;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay ball;Saviesine, pallo;1;FALSE;;;;;;;
SA;171010004;KM;33923;1035;Joroinen;Kanava;6898719;3544656;87;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;1;FALSE;;;;23;15;8;
SA;171010004;KM;33923;1074;Joroinen;Kanava;6898719;3544656;87;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;3;FALSE;20;21;4;;;;todennÑkîisesti paikkaussavi
SA;171010004;KM;33923;1084;Joroinen;Kanava;6898719;3544656;87;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;;;;
SA;171010004;KM;33923;1777;Joroinen;Kanava;6898719;3544656;87;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;22;7;6;
SA;171010004;KM;33923;2103;Joroinen;Kanava;6898719;3544656;87;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;1;FALSE;;;;22;14;7;
SA;171010004;KM;33923;2248;Joroinen;Kanava;6898719;3544656;87;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay ball;Saviesine, pallo;1;FALSE;15;14;12;;;;
SA;171010004;KM;33923;2549;Joroinen;Kanava;6898719;3544656;87;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Zoomorphic clay idol;Savi-idoli, elÑin;2;FALSE;;;;28;22;14;hylkeen pÑÑ?
SA;171010004;KM;33923;2555;Joroinen;Kanava;6898719;3544656;87;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay ball;Saviesine, pallo;1;FALSE;;;;;;;2 kpl
SA;171010004;KM;33923;2613;Joroinen;Kanava;6898719;3544656;87;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay button;Saviesine, nappi;1;FALSE;14;13;6;;;;
SA;171010004;KM;33923;2669;Joroinen;Kanava;6898719;3544656;87;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;1;FALSE;;;;17;23;17;
SA;171010004;KM;33923;2708;Joroinen;Kanava;6898719;3544656;87;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;21;11;9;
SA;171010004;KM;33923;2744;Joroinen;Kanava;6898719;3544656;87;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay ball;Saviesine, pallo;1;FALSE;;;;;;;2 kpl
SA;171010004;KM;33923;2944;Joroinen;Kanava;6898719;3544656;87;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay ball;Saviesine, pallo;1;FALSE;;;;23;28;15;
SA;171010004;KM;33923;2989;Joroinen;Kanava;6898719;3544656;87;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;;;;2 kpl
SA;171010004;KM;33923;3117;Joroinen;Kanava;6898719;3544656;87;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay ball;Saviesine, pallo;1;FALSE;9;8;9;;;;
SA;171010004;KM;33923;3955;Joroinen;Kanava;6898719;3544656;87;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay button;Saviesine, nappi;1;FALSE;15;14;6;;;;
SA;171010004;KM;33923;4321;Joroinen;Kanava;6898719;3544656;87;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay button;Saviesine, nappi;1;FALSE;14;13;3;;;;
SA;171010004;KM;33923;4359;Joroinen;Kanava;6898719;3544656;87;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay ball;Saviesine, pallo;1;FALSE;;;;;;;
SA;171010004;KM;33923;4360;Joroinen;Kanava;6898719;3544656;87;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay button;Saviesine, nappi;1;FALSE;;;;;;;
SA;171010004;KM;33923;4374;Joroinen;Kanava;6898719;3544656;87;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay ball;Saviesine, pallo;1;FALSE;;;;;;;
SA;171010004;KM;33923;4941;Joroinen;Kanava;6898719;3544656;87;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay button;Saviesine, nappi;1;FALSE;14;12;3;;;;
SA;171010004;KM;33923;5006;Joroinen;Kanava;6898719;3544656;87;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay ball;Saviesine, pallo;1;FALSE;12;13;10;;;;
SA;171010004;KM;33923;5060;Joroinen;Kanava;6898719;3544656;87;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;27;10;9;
SA;171010004;KM;33923;5119;Joroinen;Kanava;6898719;3544656;87;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;2;FALSE;;;;18;22;15;
SA;171010004;KM;33923;5120;Joroinen;Kanava;6898719;3544656;87;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;1;FALSE;;;;;;;
SA;171010004;KM;33923;5421;Joroinen;Kanava;6898719;3544656;87;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay button;Saviesine, nappi;2;FALSE;;;;19;13;6;
SA;171010004;KM;33923;5422;Joroinen;Kanava;6898719;3544656;87;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;2;FALSE;;;;31;28;9;
SA;171010004;KM;33923;5458;Joroinen;Kanava;6898719;3544656;87;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;2;FALSE;;;;20;16;9;
SA;171010004;KM;33923;5480;Joroinen;Kanava;6898719;3544656;87;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;2;FALSE;;;;;;;
SA;171010004;KM;33923;5498;Joroinen;Kanava;6898719;3544656;87;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay ball;Saviesine, pallo;1;FALSE;;;;;;;
