Phase;Site id;Municipality;Site name;Collection;Main number;Subnumber;p;i;z;Category;Type;Subtype;Type (Finnish);Certainty;Integrity;Length (mm);Width (mm);Thickness (mm);Fragment length (mm);Fragment width (mm);Fragment thickness (mm);Preroman IA;Early Roman IA;Late Roman IA;Migration period;Merovingian period;Viking period;Crusade period;1100-1300;1400-1500;Settlement site;Cremation cemetery;Inhumation cemetery;Stray find;Cairn;Hoard;Other context;Other notes (Finnish);;Photo ID
IA;853010031;Turku;Saramäki;KM;15189;124;6718584;3243430;25;Iron artefact;Iron spearhead;Petersen G type iron spearhead;"Keihäänkärki; Petersen G";1;TRUE;342;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;savitiivistettä, liitupiipun kappaleita, eläinten ja ihmisen hampaita, savirenkaan katkelma (:82), tuohta, hopearahoja, nahkaa, kangasta, pääkalloa;;KM 15189_124
IA;853010031;Turku;Saramäki;KM;15189;124;6718584;3243430;25;Iron artefact;Iron spearhead;Petersen G type iron spearhead;"Keihäänkärki; Petersen G";1;TRUE;342;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;savitiivistettä, liitupiipun kappaleita, eläinten ja ihmisen hampaita, savirenkaan katkelma (:82), tuohta, hopearahoja, nahkaa, kangasta, pääkalloa;;KM 15189_124
IA;853010031;Turku;Saramäki;KM;15189;142;6718584;3243430;25;Iron artefact;Iron spearhead;Barbed iron spearhead;"Keihäänkärki; Väkäsellinen";1;FALSE;;;;236;14;6;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;savitiivistettä, liitupiipun kappaleita, eläinten ja ihmisen hampaita, savirenkaan katkelma (:82), tuohta, hopearahoja, nahkaa, kangasta, pääkalloa;;KM 15189_142
IA;853010031;Turku;Saramäki;KM;15189;142;6718584;3243430;25;Iron artefact;Iron spearhead;Barbed iron spearhead;"Keihäänkärki; Väkäsellinen";1;FALSE;;;;236;14;6;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;savitiivistettä, liitupiipun kappaleita, eläinten ja ihmisen hampaita, savirenkaan katkelma (:82), tuohta, hopearahoja, nahkaa, kangasta, pääkalloa;;KM 15189_142
IA;109010019;Hämeenlinna;Riihimäki;KM;15196;53;6771047;3360848;89;Iron artefact;Iron sword;Iron sword;Miekka;2;TRUE;100;25;19;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;hampaita, simpukan kuori;;KM 15196_53
IA;109010019;Hämeenlinna;Riihimäki;KM;15196;53;6771047;3360848;89;Iron artefact;Iron sword;Iron sword;Miekka;2;TRUE;100;25;19;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;hampaita, simpukan kuori;;KM 15196_53
IA;853010016;Turku;Kaerla Mulli;KM;15208;67;6716477;3240756;22;Iron artefact;Iron scissors;Iron scissors;Sakset;1;FALSE;;;;80;22;4;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Huom. Hist. tai modernit sakset!;;KM 15208_67
IA;853010016;Turku;Kaerla Mulli;KM;15208;67;6716477;3240756;22;Iron artefact;Iron scissors;Iron scissors;Sakset;1;FALSE;;;;80;22;4;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Huom. Hist. tai modernit sakset!;;KM 15208_67
IA;853010016;Turku;Kaerla Mulli;KM;15208;160;6716477;3240756;22;Iron artefact;Iron artefact;Iron artefact;Rautaesine;1;FALSE;125;97;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;KM 15208_160
IA;853010016;Turku;Kaerla Mulli;KM;15208;160;6716477;3240756;22;Iron artefact;Iron artefact;Iron artefact;Rautaesine;1;FALSE;125;97;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;KM 15208_160
IA;908010031;Valkeakoski;Viidennumero;KM;15215;1;6789722;3341629;80;Iron artefact;Iron axe;Iron axe;Kirves;2;FALSE;;;;91;34;14;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Viidennumeron saarelta.;;KM 15215_1
IA;x646;Tuntematon;;KM;15232;4;;;;Iron artefact;Iron spearhead;Petersen G type iron spearhead;"Keihäänkärki; Petersen G";1;TRUE;412;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;pronssinen olkapääkirves (:2);;KM 15232_4
IA;x646;Tuntematon;;KM;15232;4;;;;Iron artefact;Iron spearhead;Petersen G type iron spearhead;"Keihäänkärki; Petersen G";1;TRUE;412;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;pronssinen olkapääkirves (:2);;KM 15232_4
IA;853010001;Turku;Koroistenniemi;KM;15285;1;6715449;3241114;;Iron artefact;Iron spearhead;Petersen G type iron spearhead;"Keihäänkärki; Petersen G";2;TRUE;386;44;15;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;;;KM 15285_1
IA;853010033;Turku;Mutkan palsta;KM;15286;1;6719050;3243645;25;Iron artefact;Iron spearhead;Iron spearhead;Keihäänkärki;1;TRUE;300;31;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Taivutettu mutkalle;;KM 15286_1
IA;853010033;Turku;Mutkan palsta;KM;15286;1;6719050;3243645;25;Iron artefact;Iron spearhead;Iron spearhead;Keihäänkärki;1;TRUE;300;31;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Taivutettu mutkalle;;KM 15286_1
IA;586010018;Salo;Riihimäki;KM;15336;1;6689000;3286090;22,5;Iron artefact;Iron spearhead;Iron spearhead;Keihäänkärki;1;TRUE;345;36;8;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;taivutettu;;KM 15336_1
IA;586010018;Salo;Riihimäki;KM;15336;1;6689000;3286090;22,5;Iron artefact;Iron spearhead;Iron spearhead;Keihäänkärki;1;TRUE;345;36;8;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;taivutettu;;KM 15336_1
IA;1000000171;Laitila;Kylämäki;KM;15350;1;6764470;3210650;15;Iron artefact;Iron sword;Iron sword;Miekka;2;FALSE;945;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;taivutettu, säiläkirjoitus<;;KM 15350_1
IA;1000000171;Laitila;Kylämäki;KM;15350;1;6764470;3210650;15;Iron artefact;Iron sword;Iron sword;Miekka;2;FALSE;945;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;taivutettu, säiläkirjoitus<;;KM 15350_1
IA;1000000171;Laitila;Kylämäki;KM;15350;2;6764470;3210650;15;Iron artefact;Iron sword;Iron sword;Miekka;1;FALSE;;;;90;40;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Taivutettu tiukasti kolminkerroin, kahvaosat puuttuvat, pitkähkö ruoto;;KM 15350_2
IA;1000000171;Laitila;Kylämäki;KM;15350;2;6764470;3210650;15;Iron artefact;Iron sword;Iron sword;Miekka;1;FALSE;;;;90;40;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Taivutettu tiukasti kolminkerroin, kahvaosat puuttuvat, pitkähkö ruoto;;KM 15350_2
IA;1000000171;Laitila;Kylämäki;KM;15350;3;6764470;3210650;15;Iron artefact;Iron spearhead;Iron ango spearhead;"Keihäänkärki; Ango";1;FALSE;;;;340;18;17;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Taivutettu, lehtiosa osittain ruostunut;;KM 15350_3
IA;1000000171;Laitila;Kylämäki;KM;15350;3;6764470;3210650;15;Iron artefact;Iron spearhead;Iron ango spearhead;"Keihäänkärki; Ango";1;FALSE;;;;340;18;17;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Taivutettu, lehtiosa osittain ruostunut;;KM 15350_3
IA;680010001;Raisio;Kansakoulunmäki;KM;15357;53;6716088;3235776;10;Iron artefact;Fire striker;Fire striker;Tulusrauta;1;TRUE;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;soikea tulusrauta, hopearaha, nahkaa;;KM 15357_53
IA;680010001;Raisio;Kansakoulunmäki;KM;15357;53;6716088;3235776;10;Iron artefact;Fire striker;Fire striker;Tulusrauta;1;TRUE;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;soikea tulusrauta, hopearaha, nahkaa;;KM 15357_53
IA;105010007;Hyrynsalmi;Ahonranta;KM;15391;1;7176089;3572654;157;Iron artefact;Iron arrowhead;Iron arrowhead;Nuolenkärki;;TRUE;105;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;maasälpää;;KM 15391_1
IA;105010007;Hyrynsalmi;Ahonranta;KM;15391;1;7176089;3572654;157;Iron artefact;Iron arrowhead;Iron arrowhead;Nuolenkärki;;TRUE;105;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;maasälpää;;KM 15391_1
IA;680010003;Raisio;Käärmekallio;KM;15399;2;6716986;3235627;20;Iron artefact;Fire striker;Fire striker;Tulusrauta;1;TRUE;63;23;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;"kivilaji; hopeasormus, kangaspuiden paino, savitiivistettä";;KM 15399_2
IA;680010003;Raisio;Käärmekallio;KM;15399;2;6716986;3235627;20;Iron artefact;Fire striker;Fire striker;Tulusrauta;1;TRUE;63;23;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;"kivilaji; hopeasormus, kangaspuiden paino, savitiivistettä";;KM 15399_2
IA;680010003;Raisio;Käärmekallio;KM;15417;1;6716986;3235627;20;Iron artefact;Iron spearhead;Iron ango spearhead;"Keihäänkärki; Ango";2;FALSE;;;;111;;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;;;KM 15417_1
IA;680010003;Raisio;Käärmekallio;KM;15417;1;6716986;3235627;20;Iron artefact;Iron spearhead;Iron ango spearhead;"Keihäänkärki; Ango";2;FALSE;;;;111;;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;;;KM 15417_1
IA;680010003;Raisio;Käärmekallio;KM;15434;3;6716986;3235627;20;Iron artefact;Iron spearhead;Iron spearhead;Keihäänkärki;1;TRUE;245;;;;;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;palopatinaa;;KM 15434_3
IA;680010003;Raisio;Käärmekallio;KM;15434;3;6716986;3235627;20;Iron artefact;Iron spearhead;Iron spearhead;Keihäänkärki;1;TRUE;245;;;;;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;palopatinaa;;KM 15434_3
IA;680010002;Raisio;Huhkonkallio;KM;15435;1;6716598;3236023;20;Iron artefact;Iron sword;Iron sword;Miekka;1;FALSE;;;;;;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Linkitä!;;KM 15435_1
IA;680010002;Raisio;Huhkonkallio;KM;15435;1;6716598;3236023;20;Iron artefact;Iron sword;Iron sword;Miekka;1;FALSE;;;;;;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Linkitä!;;KM 15435_1
IA;831010015;Taipalsaari;Mammonniemi;KM;15436;1;6784290;3554550;78;Iron artefact;Iron axe;Iron axe;Kirves;1;TRUE;148;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;"löytynyt vedestä; hopeasolki alanr 2";;KM 15436_1
IA;831010015;Taipalsaari;Mammonniemi;KM;15436;1;6784290;3554550;78;Iron artefact;Iron axe;Iron axe;Kirves;1;TRUE;148;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;"löytynyt vedestä; hopeasolki alanr 2";;KM 15436_1
IA;261010020;Kittilä;Niemelä;KM;15437;6;7456273;3407944;140;Iron artefact;Iron knife;Iron knife;Veitsi;1;FALSE;;;;309;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;Suurikokoinen, kiilamainen veitsen terä, ruoto poikki;;KM 15437_6
IA;261010020;Kittilä;Niemelä;KM;15437;6;7456273;3407944;140;Iron artefact;Iron knife;Iron knife;Veitsi;1;FALSE;;;;309;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;Suurikokoinen, kiilamainen veitsen terä, ruoto poikki;;KM 15437_6
IA;283010003;Hollola;Santahaudanmäki;KM;15444;1;6770569;3399433;135;Iron artefact;Iron axe;Iron axe;Kirves;1;TRUE;151;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;;;KM 15444_1
IA;283010003;Hollola;Santahaudanmäki;KM;15444;1;6770569;3399433;135;Iron artefact;Iron axe;Iron axe;Kirves;1;TRUE;151;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;;;KM 15444_1
IA;1000000171;Laitila;Kylämäki;KM;15464;1;6764470;3210650;15;Iron artefact;Pin;Shepherd's pin;"Koruneula; Paimensauvaneula";1;TRUE;132;;;;;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;savitiivistettä;;KM 15464_1
IA;1000000171;Laitila;Kylämäki;KM;15464;1;6764470;3210650;15;Iron artefact;Pin;Shepherd's pin;"Koruneula; Paimensauvaneula";1;TRUE;132;;;;;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;savitiivistettä;;KM 15464_1
IA;680010005;Raisio;Laulumaa ja Römpötti;KM;15467;1;6717154;3235441;20;Iron artefact;Iron sword;Iron sword;Miekka;1;FALSE;;;;282;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Ponnessa, ponnenalusessa ja väistimessä metallilankaupotuksia;;KM 15467_1
IA;680010005;Raisio;Laulumaa ja Römpötti;KM;15467;1;6717154;3235441;20;Iron artefact;Iron sword;Iron sword;Miekka;1;FALSE;;;;282;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Ponnessa, ponnenalusessa ja väistimessä metallilankaupotuksia;;KM 15467_1
IA;400010250;Laitila;Untamalan Myllymäki;KM;15475;1;6767080;3209470;12;Iron artefact;Iron spearhead;Petersen G type iron spearhead;"Keihäänkärki; Petersen G";2;TRUE;310;51;19;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;;;KM 15475_1
IA;418010009;Lempäälä;Lempoinen;KM;15515;1;6804541;3326848;80;Iron artefact;Iron axe;Iron axe;Kirves;1;TRUE;90;47;15;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;KM 15515_1
IA;418010009;Lempäälä;Lempoinen;KM;15515;1;6804541;3326848;80;Iron artefact;Iron axe;Iron axe;Kirves;1;TRUE;90;47;15;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;KM 15515_1
IA;481010003;Masku;Määksmäki;KM;15518;1;6726584;3230344;20;Iron artefact;Iron spearhead;Petersen E type iron spearhead;"Keihäänkärki; Petersen E";2;TRUE;;27;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;taivutettu;;KM 15518_1
IA;481010003;Masku;Määksmäki;KM;15518;1;6726584;3230344;20;Iron artefact;Iron spearhead;Petersen E type iron spearhead;"Keihäänkärki; Petersen E";2;TRUE;;27;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;taivutettu;;KM 15518_1
IA;704000003;Rusko;Moisio-Rinnemaa;KM;15596;2;6725564;3237868;32,5;Iron artefact;Iron spearhead;Socketed iron spearhead;"Keihäänkärki; Putkellinen";1;TRUE;136;31;;;;;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;KM 15596_2
IA;704000003;Rusko;Moisio-Rinnemaa;KM;15596;2;6725564;3237868;32,5;Iron artefact;Iron spearhead;Socketed iron spearhead;"Keihäänkärki; Putkellinen";1;TRUE;136;31;;;;;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;KM 15596_2
IA;704010010;Rusko;Koismäki;KM;15599;1;6724880;3238760;30;Iron artefact;Iron brooch;Iron brooch pin;"Solki; Soljen neula";2;FALSE;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Alanrolla 2 yleiskeramiikkaa ja :3 hioimen pala;;KM 15599_1
IA;704010010;Rusko;Koismäki;KM;15599;1;6724880;3238760;30;Iron artefact;Iron brooch;Iron brooch pin;"Solki; Soljen neula";2;FALSE;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Alanrolla 2 yleiskeramiikkaa ja :3 hioimen pala;;KM 15599_1
IA;277010035;Jyväskylä;Taikinaisniemi;KM;15658;1;6863360;3426840;85;Iron artefact;Iron spearhead;Iron spearhead;Keihäänkärki;1;TRUE;144;28;;;;;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Löydöt K-Suomen museossa, kuva Finnassa;;KM 15658_1
IA;277010035;Jyväskylä;Taikinaisniemi;KM;15658;1;6863360;3426840;85;Iron artefact;Iron spearhead;Iron spearhead;Keihäänkärki;1;TRUE;144;28;;;;;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Löydöt K-Suomen museossa, kuva Finnassa;;KM 15658_1
IA;277010035;Jyväskylä;Taikinaisniemi;KM;15658;2;6863360;3426840;85;Iron artefact;Iron knife;Curved-backed iron knife;"Veitsi; kaarevaselkäinen";1;TRUE;140;;;;;;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Löydöt K-Suomen museossa, kuva Finnassa;;KM 15658_2
IA;277010035;Jyväskylä;Taikinaisniemi;KM;15658;2;6863360;3426840;85;Iron artefact;Iron knife;Curved-backed iron knife;"Veitsi; kaarevaselkäinen";1;TRUE;140;;;;;;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Löydöt K-Suomen museossa, kuva Finnassa;;KM 15658_2
IA;680010007;Raisio;Pappilanmäki;KM;15673;1;6717878;3234773;15;Iron artefact;Iron sword;Iron sword;Miekka;1;TRUE;110;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Myös alanrolla 4 miekan kahvan katkelma, joka väistimen perusteella ehkä myös ristiretkiaikainen;;KM 15673_1
IA;680010007;Raisio;Pappilanmäki;KM;15673;1;6717878;3234773;15;Iron artefact;Iron sword;Iron sword;Miekka;1;TRUE;110;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Myös alanrolla 4 miekan kahvan katkelma, joka väistimen perusteella ehkä myös ristiretkiaikainen;;KM 15673_1
IA;680010007;Raisio;Pappilanmäki;KM;15673;2;6717878;3234773;15;Iron artefact;Iron spearhead;Petersen G type iron spearhead;"Keihäänkärki; Petersen G";2;TRUE;40;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Linkitä!;;KM 15673_2
IA;680010007;Raisio;Pappilanmäki;KM;15673;2;6717878;3234773;15;Iron artefact;Iron spearhead;Petersen G type iron spearhead;"Keihäänkärki; Petersen G";2;TRUE;40;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Linkitä!;;KM 15673_2
IA;680010007;Raisio;Pappilanmäki;KM;15673;3;6717878;3234773;15;Iron artefact;Iron spearhead;Iron spearhead;Keihäänkärki;1;FALSE;;;;215;37;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Linkitä!;;KM 15673_3
IA;680010007;Raisio;Pappilanmäki;KM;15673;3;6717878;3234773;15;Iron artefact;Iron spearhead;Iron spearhead;Keihäänkärki;1;FALSE;;;;215;37;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Linkitä!;;KM 15673_3
IA;291040019;Kuhmoinen;Hokkala;KM;15675;1;6829615;3403378;92;Iron artefact;Iron axe;Iron axe;Kirves;1;TRUE;154;44;;;;;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;;;KM 15675_1
IA;291040019;Kuhmoinen;Hokkala;KM;15675;1;6829615;3403378;92;Iron artefact;Iron axe;Iron axe;Kirves;1;TRUE;154;44;;;;;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;;;KM 15675_1
IA;73000003;Salo;Katunpää;KM;15676;1;6706494;3281107;21;Iron artefact;Iron sword;Iron sword;Miekka;1;FALSE;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;KM 15676_1
IA;73000003;Salo;Katunpää;KM;15676;1;6706494;3281107;21;Iron artefact;Iron sword;Iron sword;Miekka;1;FALSE;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;KM 15676_1
IA;738010021;Sauvo;Hallela;KM;15795;1;6699480;3263810;;Iron artefact;Iron spearhead;Iron spearhead;Keihäänkärki;1;TRUE;425;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;;;KM 15795_1
IA;1000010625;Askola;Koivisto;KM;15818;1;6712210;3430120;;Iron artefact;Iron axe;Iron axe;Kirves;1;TRUE;149;120;41;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;;;KM 15818_1
