Phase;Site id;Municipality;Site name;Collection;Main number;Subnumber;p;i;z;m1;m2;m3;n1;n2;n3;n4;p1;p2;r1;r2;Category;Type;Subtype;Subtype (Finnish);Certainty;Main temper (Finnish);Other tempers (Finnish);Count (1-10);Count (10-100);Count (>100);Other notes (Finnish)
IA;853010019;Turku;Maaria Kärsämäki;KM;13075;1-2027;6716949;3241201;25;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;kivimurska;;FALSE;FALSE;TRUE;
IA;18010058;Askola;Taka-Piskulan Ruoksmaa;KM;13303;1-339;6718060;3423120;30;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;hiekka;;FALSE;FALSE;TRUE;karsta (11,12,16,187,255,271,322,323), pikkuastia (325)
IA;439010021;Pälkäne;Saksala Isosaari;KM;13407;1-124;6801135;3376445;89;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;hiekka;;TRUE;FALSE;FALSE;
IA;50010027;Eura;Käräjämäki-Osmanmäki;KM;13673;;6789685;3238395;35;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Pottery;Morby Ware;Morby Ware;Morby;2;hiekka;;TRUE;FALSE;FALSE;
IA;109010029;Hämeenlinna;Porttiniementie 5;KM;13778;1-85;6768251;3364698;86;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;;;FALSE;FALSE;FALSE;nähty HY arla (25)
IA;164010001;Kurikka;Majamäki/Sikaniemi;KM;13945;1-55;6946508;3279623;87;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;kivimurska;;TRUE;FALSE;FALSE;
IA;50010027;Eura;Käräjämäki-Osmanmäki;KM;14132;1-10;6789685;3238395;35;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;;;FALSE;FALSE;FALSE;nähty HY arla (10)
IA;49010040;Espoo;Mynt;KM;14594;1-685;6679437;3366678;25;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Pottery;Morby Ware;Morby Ware;Morby;2;kivimurska;;FALSE;TRUE;FALSE;
IA;50010033;Eura;Kolmhaara;KM;14741;1-3;6770412;3232884;42;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Pottery;Morby Ware;Morby Ware;Morby;1;kivimurska;;FALSE;TRUE;FALSE;
IA;912010022;Sastamala;Haapakallio;KM;14884;1-169;6811222;3282245;59;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;kivimurska;;FALSE;TRUE;FALSE;karsta (143)
IA;853010007;Turku;Koroinen;KM;15272;1-5;6715606;3241379;10;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;FALSE;TRUE;FALSE;
IA;uusi 2050;Turku;Kaerlan mylly;KM;15274;1-4;6717014;3239975;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;TRUE;FALSE;FALSE;
IA;853010019;Turku;Maaria Kärsämäki;KM;15275;;6716949;3241201;25;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;hiekka;;TRUE;FALSE;FALSE;
IA;853010016;Turku;Kaerla Mulli;KM;15278;;6716477;3240756;22;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;TRUE;FALSE;FALSE;
IA;853010035;Turku;Hankkismäki;KM;15279;1-3;6719700;3244407;25;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;TRUE;FALSE;FALSE;
IA;853010038;Turku;Hillamäki;KM;15287;1-6;6720678;3244707;30;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;FALSE;FALSE;TRUE;
IA;853010015;Turku;Kärsämäki Radanvierusta;KM;15288;1-8;6717438;3241677;20;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;FALSE;FALSE;TRUE;
IA;853010037;Turku;Kuusela;KM;15292;1-2;6720389;3243475;30;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;TRUE;FALSE;FALSE;
IA;853010009;Turku;Yrjönmäki;KM;15293;1-6;6718251;3243219;15;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;FALSE;TRUE;FALSE;
IA;853010036;Turku;Räntämäki Katajamäki;KM;15294;;6716698;3241308;10;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;TRUE;FALSE;FALSE;
IA;853010006;Turku;Komonen 1;KM;15302;1-2;6715059;3242857;10;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;TRUE;FALSE;FALSE;
IA;908010008;Valkeakoski;Hiittiänmäki;KM;15303;1-41;6787921;3339644;90;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;FALSE;TRUE;FALSE;
IA;912010010;Sastamala;Kalliala;KM;15321;1-4;6811841;3282657;60;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;TRUE;FALSE;FALSE;
IA;16010015;Asikkala;Kotasaari;KM;15354;1-8;6798508;3425598;82,5;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;hiekka;;TRUE;FALSE;FALSE;kokonainen astia (1)
IA;853010004;Turku;Ristimäki I-II;KM;15355;1-34;6715057;3243429;20;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;FALSE;TRUE;FALSE;
IA;853010031;Turku;Saramäki;KM;15396;1-142;6718584;3243430;25;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;FALSE;FALSE;TRUE;
IA;680010003;Raisio;Käärmekallio;KM;15399;1-95;6716986;3235627;20;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;FALSE;FALSE;TRUE;
IA;50010044;Eura;Mikkolanmäki;KM;15442;1-3;6788073;3239090;40;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;FALSE;TRUE;FALSE;
IA;680010002;Raisio;Huhkonkallio;KM;15454;1-4;6716598;3236023;20;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;TRUE;FALSE;FALSE;
IA;1000000171;Laitila;Kylämäki;KM;15455;1-5;6764470;3210650;15;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;TRUE;FALSE;FALSE;
IA;853010016;Turku;Kaerla Mulli;KM;15456;1-2;6716477;3240756;22;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;FALSE;FALSE;FALSE;
IA;16010015;Asikkala;Kotasaari;KM;15466;1-347;6798508;3425598;82,5;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;kivimurska;;FALSE;TRUE;FALSE;
IA;49010012;Espoo;Bergdal;KM;15550;1-2;6679974;3366855;25;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Pottery;Morby Ware;Morby Ware;Morby;3;hiekka;;TRUE;FALSE;FALSE;
IA;235010001;Kauniainen;Bolagsvägen;KM;15579;1-2;6678980;3373836;32,5;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Pottery;Morby Ware;Morby Ware;Morby;1;hiekka;;TRUE;FALSE;FALSE;
IA;49010073;Espoo;Lillhemt Torsbacka;KM;15582;1-4;6677474;3374380;10;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Pottery;Morby Ware;Morby Ware;Morby;1;kivimurska;;TRUE;FALSE;FALSE;karsta (2)
IA;49010072;Espoo;Bolarskog 1;KM;15583;1-7;6676008;3372700;14;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Pottery;Morby Ware;Morby Ware;Morby;1;kivimurska;;FALSE;TRUE;FALSE;karsta (1)
IA;49010071;Espoo;Bolarskog 2;KM;15584;1-2;6676500;3372535;16;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Pottery;Morby Ware;Morby Ware;Morby;1;kivimurska;;FALSE;TRUE;FALSE;
IA;704000003;Rusko;Moisio-Rinnemaa;KM;15596;1-3;6725564;3237868;32,5;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;FALSE;FALSE;TRUE;
IA;704010009;Rusko;Hiisimäki-Kololanoja;KM;15597;1-3;6725176;3238375;27,5;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;TRUE;FALSE;FALSE;
IA;704010008;Rusko;Hevosenkankareenhaka;KM;15598;1-3;6724627;3238667;25;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;TRUE;FALSE;FALSE;
IA;704010010;Rusko;Koismäki;KM;15599;1-4;6724880;3238760;30;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;TRUE;FALSE;FALSE;
IA;423010026;Lieto;Merola;KM;15642;1-27;6724418;3251279;30;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;hiekka;;TRUE;FALSE;FALSE;
IA;423010031;Lieto;Veijula;KM;15644;1-7;6724120;3250326;35;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;TRUE;FALSE;FALSE;
IA;423010031;Lieto;Veijula;KM;15645;1-9;6724120;3250326;35;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;TRUE;FALSE;FALSE;
IA;423010033;Lieto;Ryökäs;KM;15650;1-6;6723183;3250714;25;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;TRUE;FALSE;FALSE;
IA;423010032;Lieto;Liukas;KM;15651;1-9;6722651;3250715;25;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;hiekka;;TRUE;FALSE;FALSE;
IA;734010060;Salo;Pappilanhaka;KM;15691;;6702075;3286214;15;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;TRUE;FALSE;FALSE;
IA;602010010;Kaarina;Myrskylinna;KM;15692;1-2;6709593;3252085;10;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;TRUE;FALSE;FALSE;
IA;83010004;Hämeenlinna;Kalomäki 2;KM;15694;1-2;6792971;3359632;94;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;TRUE;FALSE;FALSE;
IA;418010008;Lempäälä;Arvela;KM;15739;1-12;6805726;3325240;82;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;hiekka;;TRUE;FALSE;FALSE;
IA;680010002;Raisio;Huhkonkallio;KM;15748;1-21;6716598;3236023;20;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;FALSE;FALSE;TRUE;
IA;91010002;Helsinki;Kannelmäen asema;KM;15782;1-2;6682711;3382496;20;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Pottery;Morby Ware;Morby Ware;Morby;2;kivimurska;;TRUE;FALSE;FALSE;
IA;98010009;Hollola;Lähteenmäki;KM;15785;1-2;6776900;3425520;86;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;TRUE;FALSE;FALSE;
IA;1000000171;Laitila;Kylämäki;KM;15833;1-5;6764470;3210650;15;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;FALSE;TRUE;FALSE;
IA;102010010;Huittinen;Hiukkavainio;KM;15861;;6794790;3269370;52;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;TRUE;FALSE;FALSE;
IA;271010038;Kokemäki;Leikkimäki (Äimälä);KM;15862;;6805040;3248310;30;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;TRUE;FALSE;FALSE;
IA;210010010;Hämeenlinna;Könnölänmäki eli -niemi 2;KM;15863;1-5;6778818;3345324;90;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;FALSE;TRUE;FALSE;
IA;210010005;Hämeenlinna;Hommosenkärki eli -saari 1;KM;15864;;6779667;3343410;88;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;TRUE;FALSE;FALSE;
IA;91010002;Helsinki;Kannelmäen asema;KM;16150;;6682711;3382496;20;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Pottery;Morby Ware;Morby Ware;Morby;1;kivimurska;;TRUE;FALSE;FALSE;
IA;1000000171;Laitila;Kylämäki;KM;16165;1-495;6764470;3210650;15;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;FALSE;FALSE;TRUE;
IA;257010027;Kirkkonummi;Pappila;KM;16180;1-5;6671200;3357983;25;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Pottery;Morby Ware;Morby Ware;Morby;2;kivimurska;;FALSE;TRUE;FALSE;karsta (3)
IA;908010001;Valkeakoski;Rapola;KM;16246;1-86;6792119;3341979;110;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;FALSE;FALSE;TRUE;
IA;887010014;Urjala;Ali-Uotila;KM;16247;1-33;6779204;3314208;105;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;TRUE;FALSE;FALSE;
IA;1000000171;Laitila;Kylämäki;KM;16259;1-6;6764470;3210650;15;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;FALSE;TRUE;FALSE;
IA;853010016;Turku;Kaerla Mulli;KM;16260;;6716477;3240756;22;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;kivimurska;;FALSE;TRUE;FALSE;
IA;257010053;Kirkkonummi;Framhoparn;KM;16273;1-6;6679597;3363114;20;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Pottery;Morby Ware;Morby Ware;Morby;3;kivimurska;orgaaninen;TRUE;FALSE;FALSE;
IA;50010029;Eura;Pappilanmäki;KM;16283;1-37;6790601;3237615;34;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;;;FALSE;TRUE;FALSE;kokonaisia astioita
IA;235010001;Kauniainen;Bolagsvägen;KM;16287;1-22;6678980;3373836;32,5;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Pottery;Morby Ware;Morby Ware;Morby;1;kivimurska;;FALSE;TRUE;FALSE;karsta (1,2)
IA;49010039;Espoo;Mäntymäki;KM;16288;1-76;6678990;3367229;22;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Pottery;Morby Ware;Morby Ware;Morby;1;kivimurska;;TRUE;FALSE;FALSE;karsta (11)
IA;257010027;Kirkkonummi;Pappila;KM;16289;1-69;6671200;3357983;25;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Pottery;Morby Ware;Morby Ware;Morby;1;kivimurska;;FALSE;FALSE;TRUE;
IA;50010029;Eura;Pappilanmäki;KM;16307;1-3;6790601;3237615;34;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;TRUE;FALSE;FALSE;
IA;1000000171;Laitila;Kylämäki;KM;16312;1-493;6764470;3210650;15;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;FALSE;FALSE;TRUE;
IA;401010009;Hämeenlinna;Honkaliini 1;KM;16437;1-71;6778089;3392229;106;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;FALSE;TRUE;FALSE;
IA;895010060;Uusikaupunki;Aitankallio;KM;16513;1-16;6755735;3210459;15;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;FALSE;TRUE;FALSE;
IA;895010064;Uusikaupunki;Vuola Myllymäki;KM;16514;1-4;6755601;3211050;15;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;TRUE;FALSE;FALSE;
IA;895010069;Uusikaupunki;Kirkonloukas;KM;16515;1-2;6752194;3210929;15;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;TRUE;FALSE;FALSE;
IA;895010021;Uusikaupunki;Pietilän Myllymäki ja Lakiapelto;KM;16516;;6751561;3211253;10;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;FALSE;TRUE;FALSE;
IA;895010021;Uusikaupunki;Pietilän Myllymäki ja Lakiapelto;KM;16517;1-2;6751561;3211253;10;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;TRUE;FALSE;FALSE;
IA;165010033;Janakkala;Räikälä 1;KM;16571;1-16;6755522;3369750;95;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;FALSE;FALSE;TRUE;
IA;x336;Vaasa;Tervajoki Knööppi;KM;16573;1-3;6996996;3253659;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;TRUE;FALSE;FALSE;
IA;922010022;Vesilahti;Köpinsaari;KM;16574;;6800317;3324411;85;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;FALSE;TRUE;FALSE;
IA;481010002;Masku;Humikkala;KM;16575;1-40;6727181;3231624;15;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;TRUE;FALSE;FALSE;
IA;853010016;Turku;Kaerla Mulli;KM;16576;1-98;6716477;3240756;22;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;FALSE;FALSE;TRUE;
IA;853010017;Turku;Hellberg-Tuominen;KM;16626;1-31;6716230;3240813;20;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;FALSE;FALSE;TRUE;
IA;922010022;Vesilahti;Köpinsaari;KM;16672;1-7;6800317;3324411;85;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;FALSE;FALSE;TRUE;
IA;165010048;Janakkala;Niemelä 1;KM;16673;1-10;6754156;3371109;84;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;FALSE;TRUE;FALSE;
IA;887010018;Urjala;Neittenlinna;KM;16689;1-4;6777732;3315522;115;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;FALSE;TRUE;FALSE;
IA;922010022;Vesilahti;Köpinsaari;KM;16694;1-68;6800317;3324411;85;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;3;;;FALSE;TRUE;FALSE;
IA;612010024;Porvoo;Kunnalliskoti;KM;16701;1-3;6699140;3425300;15;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Pottery;Morby Ware;Morby Ware;Morby;3;hiekka;;TRUE;FALSE;FALSE;
IA;182010002;Jämsä;Puttola;KM;16736;1-18;6862864;3406815;90;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;FALSE;TRUE;FALSE;
IA;73010021;Salo;Rikala Linnamäki;KM;16750;;6704040;3282648;15;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;TRUE;FALSE;FALSE;
IA;587010016;Salo;Kankare;KM;16763;1-2;6713869;3291590;70;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Pottery;Morby Ware;Morby Ware;Morby;2;kivimurska;;TRUE;FALSE;FALSE;
IA;252010004;Salo;Ali-Vesä;KM;16807;1-2;6700740;3305173;50;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;kivimurska;;TRUE;FALSE;FALSE;
