Phase;Site id;Municipality;Site name;Collection;Main number;Subnumber;p;i;z;Category;Type;Subtype;Type (Finnish);Subtype (Finnish);Certainty;Preroman IA;Early Roman IA;Late Roman IA;Migration period;Merovingian period;Viking period;Crusade period;1100-1300;1400-1500;Settlement site;Cremation cemetery;Inhumation cemetery;Cairn;Stray find;Hoard;Other context;Integrity;Length (mm);Width (mm);Thickness (mm);Fragment length (mm);Fragment width (mm);Fragment thickness (mm);Other notes (Finnish)
IA;680010009;Raisio;Siiri 1;TYA;494;201;6716488;3235581;19;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;Toinen punainen kierretty, toinen pieni sininen segmentoidusta vartaasta. Punainen my”s nrolla 223
IA;680010009;Raisio;Siiri 1;TYA;494;197;6716488;3235581;19;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;Sinisi„, kolme kokonaista ja yksi puolikas. Hieman sulaneita muodttomiksi. Yksi suorasta putkesta leik.
IA;680010009;Raisio;Siiri 1;TYA;454;669;6716488;3235581;19;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;Isohkon helmen kappale, osin sulanut. Keltainen ja valkoista viivaa.
IA;680010009;Raisio;Siiri 1;TYA;454;667;6716488;3235581;19;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;10;6;;;;;Punainen
IA;680010009;Raisio;Siiri 1;TYA;454;662;6716488;3235581;19;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;7;3;;;;;Sininen rengasmainen, leikattu. My”s :663 (v„h„n pienempi) ja :664
IA;680010009;Raisio;Siiri 1;TYA;454;652;6716488;3235581;19;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;Sulaneiden punaisten helmien kappaleita 1-2
IA;680010009;Raisio;Siiri 1;TYA;454;651;6716488;3235581;19;Beads;Glass bead;Glass bead (serial);Lasimassahelmi;Sarjahelmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;16;6;;;;;Vartaasta. Sininen.
IA;680010009;Raisio;Siiri 1;TYA;733;5;6716488;3235581;19;Beads;Bronze bead;Bronze bead (serial);Pronssihelmi;Sarjahelmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;20;10;;;;;
IA;680010009;Raisio;Siiri 1;TYA;413;313;6716488;3235581;19;Beads;Stone bead;Carnelian bead;Kivihelmi;Karneolihelmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;Palanut, lohjennut pala pienest„ fasetoidusta + nrolla :314 pieni fragmentti karneolihelmest„
IA;680010009;Raisio;Siiri 1;TYA;454;699;6716488;3235581;19;Beads;Glass bead;Glass bead (serial);Lasimassahelmi;Sarjahelmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;10;7;;;;;Tulen vaurioittama sininen
IA;680010009;Raisio;Siiri 1;TYA;454;691;6716488;3235581;19;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;Sulanut. Sinine tai vihre„ tai sinivihre„, jossa ollut ehk„ punaista. Nrolla :692 kaksi sulanutta helme„, joista ei voi sanoa mit„„n. :693 sulaineita sinisi„, ei voi sanoa mit„„n. Ja :695 sama juttu.
IA;680010009;Raisio;Siiri 1;TYA;413;343;6716488;3235581;19;Beads;Clay bead;Clay bead;Savihelmi;;2;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;8;4;;;;;katkelmallinen? Voiko n„in s„„nn”llinen ja sile„pintainen olla juurihelmi??
IA;680010009;Raisio;Siiri 1;TYA;413;342;6716488;3235581;19;Beads;Clay bead;Clay bead;Savihelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;6;4;;;;;Sylinterinmuotoinen.
IA;680010009;Raisio;Siiri 1;TYA;413;328;6716488;3235581;19;Beads;Glass bead;Glass bead (serial);Lasimassahelmi;Sarjahelmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;16;7;;;;;Tulessa ollut, osittain sulanut sininen kolmiosainen sarjahelmi. Sinisi„ helmi„ ainakin 8 yhteensulaneena nrolla :329. Samankokoisia kaikki. 1 kpl nrolla :330, nrola :331 yksi yksitt„inen ja yksi kaksiosainen, :332 fragmentti, :333 kolmiosaine sarjahelmi,
IA;680010009;Raisio;Siiri 1;TYA;413;325;6716488;3235581;19;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;7;5;;;;;Keltainen py”re„, segment. Vartaasta?? Toisen rei„n p„„ll„ uloke.
IA;680010009;Raisio;Siiri 1;TYA;413;321;6716488;3235581;19;Beads;Glass bead;Glass bead (serial);Lasimassahelmi;Sarjahelmi;2;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;Joko sininen kolmiosainen tai kolme yhteen sulanutta pient„ helme„. Sulanutta m”ykky„ mys nrolla :322 ja 324 (ehk„ kolmoishelmi). Mahd. vastaava kaksoishelmi nrolla :323,
IA;680010009;Raisio;Siiri 1;TYA;413;319;6716488;3235581;19;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;Sulaneen keltaisen helmen kappale. My”s nrolla :326 ja :327 (2 kpl v„h„n isommasta keltaisesta),
IA;680010009;Raisio;Siiri 1;TYA;454;702;6716488;3235581;19;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;11;5;;;;;Sininen sulanut osittain, rengasmainen
IA;680010009;Raisio;Siiri 1;TYA;413;316;6716488;3235581;19;Beads;Glass bead;Melon glass bead;Lasimassahelmi;Melonihelmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;9;7;;;;;Sininen, tulessa ollut.
IA;680010009;Raisio;Siiri 1;TYA;454;705;6716488;3235581;19;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;10;5;;;;;Kolme helme„, yksi punainen, yksi musta tai tummansininen, yksi rengasmainen punainen. Kaikki tulen vaurioittamia. T„lt„ PŽŽnumerolta  v„hint„„n +10 helme„ aivan t„ysin sulaneena ja kuonaantuneina
IA;680010009;Raisio;Siiri 1;TYA;413;312;6716488;3235581;19;Beads;Stone bead;Carnelian bead;Kivihelmi;Karneolihelmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;Monitahokas. Palanut.
IA;680010009;Raisio;Siiri 1;TYA;413;311;6716488;3235581;19;Beads;Stone bead;Carnelian bead;Kivihelmi;Karneolihelmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;Puolikas. Monitahokas. Palanut.
IA;680010009;Raisio;Siiri 1;TYA;733;3;6716488;3235581;19;Beads;Bronze bead;Bronze bead (serial);Pronssihelmi;Sarjahelmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;20;10;;;;;
IA;680010009;Raisio;Siiri 1;KM;22951;15;6716488;3235581;19;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;10;12;;;;;Punainen, jossa kaksi keltaista kohot„pl„„. Ei t„ysin varma ajoitus, mutta l„helt„ gotl.hihnajakaja. Tarkista raportti onko sam kuoppa. - EI OLE!!!
IA;680010009;Raisio;Siiri 1;TYA;546;11;6716488;3235581;19;Beads;Bronze bead;Bronze bead (serial);Pronssihelmi;Sarjahelmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;20;;;;;;My”s nrolla :36
IA;680010009;Raisio;Siiri 1;TYA;544;228;6716488;3235581;19;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;Kaksi sinist„. Toinen tynnyrinmuotoinen (eli se mit„ olen kuvannut segm.leikatuksi, uloke toisella puolella), toinen suorasta putkesta leikattu
IA;680010009;Raisio;Siiri 1;TYA;494;7;6716488;3235581;19;Beads;Bronze bead;Bronze bead (serial);Pronssihelmi;Sarjahelmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;10;7;;;;;
IA;680010009;Raisio;Siiri 1;TYA;454;30;6716488;3235581;19;Beads;Bronze bead;Bronze bead (serial);Pronssihelmi;Sarjahelmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;12;7;;;;;
IA;680010009;Raisio;Siiri 1;TYA;413;24;6716488;3235581;19;Beads;Bronze bead;Bronze bead;Pronssihelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;8;8;6;;;;Monitahokas. Iso reik„.
IA;680010009;Raisio;Siiri 1;TYA;413;317;6716488;3235581;19;Beads;Glass bead;Melon glass bead;Lasimassahelmi;Melonihelmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;10;8;;;;;Tulessa ollut sininen, tulen vaikutusta ett„ v„ri muuttunut viher„t„v„ksi? Huonokuntoisempi nrolla :318
IA;680010009;Raisio;Siiri 1;TYA;544;243;6716488;3235581;19;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;Luettelon mukaan pit„is olla keltaisen kuvioidun helmen kappaleita, mutta pussissa kaksi valkoisen py”re„n helmen puolikasta. Kuvauksen perusteella n„m„ luettelon nrot :242 ja :221
IA;680010009;Raisio;Siiri 1;TYA;494;187;6716488;3235581;19;Beads;Glass bead;Glass bead;Lasimassahelmi;Lasimassahelmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;Samalla nrolla kaksi sinist„ kokonaista, joista ainakin toinen suorasta putkesta leikattu. Yksi sinisen puolikas. Yksi sulaneen helmen kpl, siin„ turkoosia ja keltaista.
IA;680010009;Raisio;Siiri 1;TYA;494;54;6716488;3235581;19;Beads;Bronze bead;Bronze bead (serial);Pronssihelmi;Sarjahelmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;19;7;;;;;
IA;680010009;Raisio;Siiri 1;TYA;544;245;6716488;3235581;19;Beads;Clay bead;Clay bead;Savihelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;9;7;;;;;Kaksi savihelme„. Rengasmaisia. My”s nrolla :246
IA;680010009;Raisio;Siiri 1;TYA;494;193;6716488;3235581;19;Beads;Glass bead;Glass bead;Lasimassahelmi;Lasimassahelmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;6;;;;;;Sininen mutta v„ri osin ruskehtava, rengasmainen. Samanlainen :198 ja :199
IA;680010009;Raisio;Siiri 1;TYA;544;244;6716488;3235581;19;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;10;7;;;;;Vihre„ kierretty helmi, jossa pitkitt„isi„ (reik„„ kiert„vi„) raitoja punaisella ja valkoisella.
IA;680010009;Raisio;Siiri 1;TYA;454;698;6716488;3235581;19;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;8;3;;;;;Vihre„, rengasmainen
IA;680010009;Raisio;Siiri 1;TYA;494;194;6716488;3235581;19;Beads;Glass bead;Glass bead;Lasimassahelmi;Lasimassahelmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;9;;;;;;Vaaleanharmaa, punaista ep„s„„nn. Nauhaa. Rengasmainen.
IA;680010009;Raisio;Siiri 1;TYA;494;192;6716488;3235581;19;Beads;Glass bead;Glass bead (eye bead);Lasimassahelmi;"Lasimassahelmi; silm„helmi";1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;Puolikas, tummansininen, siin„ valkoinen ristikkonauha, silm„ valkeaa ja punaista raitaa.
IA;680010009;Raisio;Siiri 1;TYA;494;195;6716488;3235581;19;Beads;Stone bead;Carnelian bead;Kivihelmi;Karneolihelmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;18;5;9;;;;Hiottu 8-kulmainen, sylinterim„inen. Hieman punaista viel„ n„kyviss„ yhdess„ reunassa. Palanut. Mineraalin pinnan tunnistaa, ei luuta.
IA;680010009;Raisio;Siiri 1;TYA;544;242;6716488;3235581;19;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;Luettelon mukaan v„ritt”m„n lasihelmen puolikas, pussissa fragmentti keltaisesta.
IA;680010009;Raisio;Siiri 1;TYA;544;241;6716488;3235581;19;Beads;Glass bead;Glass bead (serial);Lasimassahelmi;Sarjahelmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;Joko kaksiosainen tai sitten katkelma, rengasmainen, sininen
IA;680010009;Raisio;Siiri 1;TYA;544;239;6716488;3235581;19;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;Nelj„ aavistuksen isompaa sinist„.
IA;680010009;Raisio;Siiri 1;TYA;544;236;6716488;3235581;19;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;Nelj„ pient„ sinist„.
IA;680010009;Raisio;Siiri 1;TYA;544;231;6716488;3235581;19;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;Kaksi sinist„ sulanutta
IA;680010009;Raisio;Siiri 1;TYA;544;230;6716488;3235581;19;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;Yksi  pieni sininen kaksoishelmi ja toinen keltainen pieni py”re„
IA;680010009;Raisio;Siiri 1;TYA;544;229;6716488;3235581;19;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;Yksi sulanut sininen ja toinen keltainen pieni py”re„
IA;680010009;Raisio;Siiri 1;TYA;494;196;6716488;3235581;19;Beads;Glass bead;Glass bead (eye bead);Lasimassahelmi;Silm„helmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;8;7;;;;;Hieman sulanut muodottamaksi. Keltainen. Silm„n keskus turkoosi, s„teet valkoista ja mustaa. Silm„t pienet ja niit„ kaksi.
IA;704010010;Rusko;Koism„ki;KM;16951;62;6724880;3238760;30;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;10;12;11;Keltainen, muodottomaksi sulanut helmi, jossa ollut muunv„rist„ koristelua
IA;704010010;Rusko;Koism„ki;KM;16951;29;6724880;3238760;30;Beads;Glass bead;Glass bead (serial);Lasimassahelmi;Sarjahelmi;1;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;11;6;;;;;Sininen, py”re„t helmet yhdess„. Samanlainen kaksoishelmi alanrolla 39, 57, 59, 64, 89
IA;704010010;Rusko;Koism„ki;KM;16951;45;6724880;3238760;30;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;8;10;;;;;Py”re„ sininen, samanlainen hieman pienempi alanrolla 90
IA;704010010;Rusko;Koism„ki;KM;16951;91;6724880;3238760;30;Beads;Glass bead;Glass bead (serial);Lasimassahelmi;Sarjahelmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;17;7;;;;;"Sininen kolmoishelmi; vastaavat alanroilla 92, 96"
IA;704010010;Rusko;Koism„ki;KM;16951;45;6724880;3238760;30;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;5;;;;;;Keltainen, py”re„. Toinen samanlainen alanrolla 69, My”s keltainen helmi sulanut yhteen punaisen helmen kanssa alanrolla 54
IA;73010022;Salo;Rikalanm„ki (Kyl„m„ki);TYA;105;271;6704514;3283251;20;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;T„ysin sulanut. Vihre„„ ja punaista. Vaikea sanoa onko kaikki v„ri samasta helmest„.
IA;73010022;Salo;Rikalanm„ki (Kyl„m„ki);TYA;105;275;6704514;3283251;20;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;Sulanut. Tummansininen tai musta, kolme valkoista kohopistett„.
IA;73010022;Salo;Rikalanm„ki (Kyl„m„ki);TYA;105;282;6704514;3283251;20;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;19;;;;;;Puolikas isosta helmest„, halk 19 mm. Punainen, silm„t valkoiset ja sininen tai vihre„ keskus niiss„. Keltainen raita rei„in ymp„ri ylh„„ll„ ja alhaalla.
IA;73010022;Salo;Rikalanm„ki (Kyl„m„ki);TYA;105;284;6704514;3283251;20;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;10;9;;;;;Sininen monitahokas, s„rmik„s
IA;73010033;Salo;Isoriihenm„ki;KM;17705;311;6706469;3277701;42;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;13;9;;Pieni pala, massa vaaleanvihre„„ ja siin„ kuvio, jossa punaista ja valkoista
IA;73010033;Salo;Isoriihenm„ki;KM;17910;356;6706469;3277701;42;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;14;;;Puolikas, pohjav„ri keltainen, jossa vihre„-punaisia pilkkuja
IA;73010033;Salo;Isoriihenm„ki;KM;17910;325;6706469;3277701;42;Beads;Glass bead;Glass bead;Lasimassahelmi;;2;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;Litte„n py”re„ kirkkaan punainen helmi. Suurella todn„k”isyydell„ lasimassaa. Ei ainakaan karneoli.
IA;73010033;Salo;Isoriihenm„ki;KM;17910;198;6706469;3277701;42;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;muodottomaksi sulanut keltainen, todenn„k”isesti py”re„ lasimassahelmi
IA;73010033;Salo;Isoriihenm„ki;KM;17910;94;6706469;3277701;42;Beads;Bronze bead;Bronze bead (serial);Pronssihelmi;Sarjahelmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;21;7;7;;;;H„r„nsilm„leimoja, kolmiosaine
IA;73010033;Salo;Isoriihenm„ki;KM;17910;74;6706469;3277701;42;Beads;Glass bead;Glass bead (serial);Lasimassahelmi;Sarjahelmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;Luettelon mukaan vihre„, mutta on kyll„ sininen, kaksiosaine
IA;73010033;Salo;Isoriihenm„ki;KM;17910;59;6706469;3277701;42;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;Kaksi helme„, toinen t„ysin sulanut. Toinen keltainen sylinterim„inen, jossa punaisia kohopisteit„ 3 kpl
IA;73010033;Salo;Isoriihenm„ki;KM;17910;31;6706469;3277701;42;Beads;Bronze bead;Bevelled bronze bead;Pronssihelmi;Fasetoitu;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;11;11;11;;;;
IA;73010033;Salo;Isoriihenm„ki;KM;18837;255;6706469;3277701;42;Beads;Bronze bead;Bronze bead;Pronssihelmi;;1;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;10;9;;;;;
IA;73010033;Salo;Isoriihenm„ki;KM;17705;525;6706469;3277701;42;Beads;Glass bead;Melon glass bead;Lasimassahelmi;Melonihelmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;9;10;;;;;Keltainen melonihelmi
