Phase;Site id;Municipality;Site name;Collection;Main number;Subnumber;p;i;z;Category;Type (Finnish);Preroman IA;Early Roman IA;Late Roman IA;Migration period;Merovingian period;Viking period;Crusade period;1100-1300;1400-1500;Settlement site;Cremation cemetery;Inhumation cemetery;Stray find;Cairn;Hoard;Other context;Certainty;Integrity;Length (mm);Width (mm);Thickness (mm);Fragment length (mm);Fragment width (mm);Fragment thickness (mm);Other notes (Finnish);PhotoID;X;Y
IA;109010030;Hämeenlinna;Varikkoalue 2;KM;21188;33;6768134;3364550;85,5;Bronze artefacts;Koruneula;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;150;;;;;;Neula, jonka päähän kiinnitettu kaksi levyä, joista toinen suorakulmaine ja toinen kolmiomainen;KM 21188_33;24,49315146;60,99921583
IA;109010031;Hämeenlinna;Varikkoalue 3;KM;21188;428;6768147;3364470;86;Bronze artefacts;"Rannerengas; Spiraalirannerengas";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;;45;;;;;Halkaisijan 45 mm x 30 mm perusteella lapsen;KM 21188_428;24,49166518;60,9993049
IA;109010031;Hämeenlinna;Varikkoalue 3;KM;21188;612;6768147;3364470;86;Bronze artefacts;Kaularengas;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Fragmentti. Kierretyn näköinen, luettelo: uurrettu. Tiheä jälki. Samanlaista nroilla :623 ja :630;KM 21188_612;24,49166518;60,9993049
IA;109010031;Hämeenlinna;Varikkoalue 3;KM;21188;835;6768147;3364470;86;Bronze artefacts;"Solki; Pyöreä kupurasolki; Kaksieläiminen";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;51;51;21;;;;Degener. Pieni;KM 21188_835;24,49166518;60,9993049
IA;109010031;Hämeenlinna;Varikkoalue 3;KM;21188;836;6768147;3364470;86;Bronze artefacts;"Solki; Tasavarsisolki";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;65;35;;Skandinaavinen. Törkeän hieno. Vähän kuin kasvot ornamentiikassa. Iso ollut n 120 mm leveä.;KM 21188_836;24,49166518;60,9993049
IA;109010031;Hämeenlinna;Varikkoalue 3;KM;21188;323;6768147;3364470;86;Bronze artefacts;"Solki; Tasavarsisolki";FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;45;13;;;;;viivakoristelua;KM 21188_323;24,49166518;60,9993049
IA;109010031;Hämeenlinna;Varikkoalue 3;KM;21188;1595;6768147;3364470;86;Bronze artefacts;"Nappi; Korunappi Salin I";FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;14;20;;;;;Lapun mukaan Hämeenlinnassa. Luettelossa piirroskuva.;KM 21188_1595;24,49166518;60,9993049
IA;109010031;Hämeenlinna;Varikkoalue 3;KM;21188;978;6768147;3364470;86;Bronze artefacts;"Solki; Tasavarsisolki";FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;34;12;;;;;Pieni söpö. Keskellä lovimainen painanne koristeena.;KM 21188_978;24,49166518;60,9993049
IA;109010031;Hämeenlinna;Varikkoalue 3;KM;21188;1123;6768147;3364470;86;Bronze artefacts;"Solki; Tasavarsisolki";FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;32;16;;Päädyt poikki;KM 21188_1123;24,49166518;60,9993049
IA;109010031;Hämeenlinna;Varikkoalue 3;KM;21188;1190;6768147;3364470;86;Bronze artefacts;"Nappi; Korunappi Salin I";FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;15;;;;;;Lapun mukaan Hämeenlinnassa. Luettelon mukaan painunut lyttyyn, mutta selvä kuvio nähtävissä.;KM 21188_1190;24,49166518;60,9993049
IA;109010031;Hämeenlinna;Varikkoalue 3;KM;21188;1241;6768147;3364470;86;Bronze artefacts;"Solki; Tasavarsisolki";FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;31;17;;Toinen pääty poikki;KM 21188_1241;24,49166518;60,9993049
IA;109010031;Hämeenlinna;Varikkoalue 3;KM;21188;1461;6768147;3364470;86;Bronze artefacts;"Solki; Tasavarsisolki";FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;23;18;;Pääty. Pisteympyrä päässä, viivakoristelua jalassa;KM 21188_1461;24,49166518;60,9993049
IA;109010031;Hämeenlinna;Varikkoalue 3;KM;21188;942;6768147;3364470;86;Bronze artefacts;Kaularengas;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;2;FALSE;;;;;;;Fragmentti päädystä? Nuppi särmikäs. Kuin hk-soljessa.;KM 21188_942;24,49166518;60,9993049
IA;109010061;Hämeenlinna;Visamäki;KM;17595;1;6766100;3363706;88;Bronze artefacts;"Hevosenkenkäsolki; Fasettinuppinen";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;1;TRUE;;;;;;;Kolmionmuotoinen kaari, litteät fasetoidut nupit, joissa pistekoristelua;KM 17595_1;24,47901455;60,98068908
IA;142010024;Iitti;Perttola;KM;19048;2;6758046;3459442;80;Bronze artefacts;"Hevosenkenkäsolki; Nuppipäinen";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;1;TRUE;32;26;3;;;;Neula 39 mm. levylline neula, nupeissa koristelua. Kehä lattea ja siinä kohovyö kehän suuntaisesti;KM 19048_2;26,24892286;60,92988539
IA;142010025;Iitti;Kalmuniemi;KM;19126;1;6760400;3456240;78;Bronze artefacts;"Solki; Pyöreä kupurasolki; Appelgren E";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;;TRUE;;;;;;;;KM 19126_1;26,18934334;60,95066665
IA;148010046;Inari;Nukkumajoki 2;KM;20278;17;7645400;3503760;130;Bronze artefacts;"Astia; Kattilan korva";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;;;;;;;Samanlainen kuin etelässä rautak. Lopun kalmistoissa. Muut löydöt paikalta noin 1500-l. Osa ajoituksista rautakautisai.;KM 20278_17;27,08921923;68,89097677
IA;149010060;Inkoo;Vahrs;KM;15878;13;6665221;3329354;20;Bronze artefacts;"Pronssilevyä; koristeltu";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2;FALSE;;;;;;;Hyvin kulunut pronssilevyn kappale, jossa erottuu hieman koristelua. Ajoitus?? Ei vaikuta ainakaan rautakautiselle. Joko nuorempi häiriö aspaikalla tai vanhaa.;KM 15878_13;23,93220159;60,06329225
IA;149010060;Inkoo;Vahrs;KM;16285;241;6665221;3329354;20;Bronze artefacts;Pronssiesine;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2;FALSE;;;;19;16;;Päihin levenevä pronssilieriö, katkelma jostakin. Pronssikautta? Löytöpaikka kivikautinen asuinpaikka.;KM 16285_241;23,93220159;60,06329225
IA;152010020;Isokyrö;Leväluhta;KM;21813;1;6991077;3267625;25;Bronze artefacts;"Solki; Tasavarsisolki";FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;1;TRUE;32;17;12;;;;Kuva kopiosta, aito Isonkyrön kotiseutumuseossa. Ei vihreää patinaa. Irtolöytö mullasta, joka tuotu Levänluhdan lähteeltä.;KM 21813_1;22,41603161;62,94857661
IA;163010005;Kouvola;Pukkisaari;KM;19915;2;6784680;3478120;73;Bronze artefacts;"Kaularengas; Kierretty";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Tiivis kierre. Neljästä vartaasta. Päistä näyttää melkein kuin olisi rautaa, joka päällystetty pronssilla, mutta kuitenkin on kierteinen. Ei voi olla rautaa.;KM 19915_2;26,59027985;61,17037981
IA;163010005;Kouvola;Pukkisaari;KM;19915;5;6784680;3478120;73;Bronze artefacts;"Solki; Pyöreä kupurasolki; Appelgren E";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;2;TRUE;54;;;;;;Huonokuntoinen, mieluummin kuitenkin ehkä E kuin D.;KM 19915_5;26,59027985;61,17037981
IA;163010005;Kouvola;Pukkisaari;KM;19915;6;6784680;3478120;73;Bronze artefacts;"Solki; Pyöreä kupurasolki; kaksieläiminen";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Kolme fragmenttia;KM 19915_6;26,59027985;61,17037981
IA;163010005;Kouvola;Pukkisaari;KM;19915;8;6784680;3478120;73;Bronze artefacts;"Kulkunen; Rainion ryhmä 2";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;18;;;;;;Sisällä kvartsinpala;KM 19915_8;26,59027985;61,17037981
IA;163010005;Kouvola;Pukkisaari;KM;19915;1;6784680;3478120;73;Bronze artefacts;"Solki; Soikea kupurasolki; Ailio A";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;72;43;20;;;;Viivakoristelua;KM 19915_1;26,59027985;61,17037981
IA;163010005;Kouvola;Pukkisaari;KM;19915;7;6784680;3478120;73;Bronze artefacts;Ketjunkantaja;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;41;16;13;;;;Ei ihan kokonainen.;KM 19915_7;26,59027985;61,17037981
IA;165010031;Janakkala;Flinck (Mäki-Flinck);KM;6610;1;6755793;3369682;97;Bronze artefacts;"Hevosenkenkäsolki; valmunuppinen";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;1;TRUE;64;62;;;;;Varras pyöreä. Vartaassa kolme vartaan suuntaista viivaa, joiden sisällä on kohopisteitä. Viivat päättyvät kolmeen vaakaviivaan. Neula pyöreää pronssivarrasta, joka levennetty lenkin kohdalta, joka on koristettu sahalaidalla ja molemmin puolin kahdella hä;KM 6610_1;24,59627582;60,89028976
IA;165010038;Janakkala;Lensunkallio (Hamppula 2);KM;24441;53;6755169;3369333;85;Bronze artefacts;"Hevosenkenkäsolki; Fasettinuppinen";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;72;77;;;;;Neula poikki;KM 24441_53;24,59027578;60,88457972
IA;165010039;Janakkala;Veräjänsuu (Hamppula 3);KM;24440;476;6755318;3369340;85;Bronze artefacts;"Riipus; Linturiipus";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Litteä, pää puuttuu, joutsenenmuotoinen;KM 24440_476;24,59030377;60,88591804
IA;165010039;Janakkala;Veräjänsuu (Hamppula 3);KM;24440;420;6755318;3369340;85;Bronze artefacts;"Ketjunkantaja; Kaksoisspiraali";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;40;40;;;;;Osin sulanut;KM 24440_420;24,59030377;60,88591804
IA;165010039;Janakkala;Veräjänsuu (Hamppula 3);KM;24440;790;6755318;3369340;85;Bronze artefacts;"Rannerengas; Koverankupera";FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;kaksi palaa, viivakoristelua;KM 24440_790;24,59030377;60,88591804
IA;165010048;Janakkala;Niemelä 1;KM;16673;10;6754156;3371109;84;Bronze artefacts;Kenkäin;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;3;TRUE;48;29;6;;;;Luettelon mukaan historiallinen kysymysmerkillä;KM 16673_10;24,62362824;60,876078
IA;165010048;Janakkala;Niemelä 1;KM;16673;5;6754156;3371109;84;Bronze artefacts;Kankiketjun nivel;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;54;;;;;;Toisen pään lenkki rikki, muuten kokonainen ja ehjä;KM 16673_5;24,62362824;60,876078
IA;165010069;Janakkala;Taurula;KM;24745;1;6757104;3367519;87;Bronze artefacts;"Solki; Tasavarsisolki";FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;36;;;;;;Koristelua, tarkista ajoitus, fragmentaarinen, reikä varressa;KM 24745_1;24,55557343;60,90132726
IA;165010069;Janakkala;Taurula;KM;24745;1890;6757104;3367519;87;Bronze artefacts;"Koruneula; Rengasneula";FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Koristelua, tarkista ajoitus, fragmentaarinen, reikä varressa;KM 24745_1890;24,55557343;60,90132726
IA;178010074;Juva;Kansala;KM;19642;1;6876680;3532800;145;Bronze artefacts;"Ketjunkantaja; itäinen";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;2;TRUE;36;26;5;;;;"Tinapitoista metallia; keskivenäläistä alkuperää, sanotaan luettelossa";KM 19642_1;27,62262909;61,99516082
IA;180010007;Jyväskylä;Oravasaari Siilinranta;KM;21262;13;6902280;3445900;86;Bronze artefacts;"Riipus; Puhkonainen riipus";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;43;39;;;;;Ei nähty, Jyväskylässä. Luettelossa ei kuvaa. Luettelon mukaan symmetristä ympyrä- ja kaariviivakoristelua, leveä ripustuslenkki. Kuten nr 8;KM 21262_13;25,95662623;62,22234345
IA;180010007;Jyväskylä;Oravasaari Siilinranta;KM;21262;10;6902280;3445900;86;Bronze artefacts;"Riipus; Puhkonainen riipus";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;43;39;;;;;Ei nähty, Jyväskylässä. Luettelossa ei kuvaa. Luettelon mukaan symmetristä ympyrä- ja kaariviivakoristelua, leveä ripustuslenkki. Kuten nr 8;KM 21262_10;25,95662623;62,22234345
IA;180010007;Jyväskylä;Oravasaari Siilinranta;KM;21262;2;6902280;3445900;86;Bronze artefacts;"Solki; Pyöreä kupurasolki, kaksieläiminen";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;;;;;;;"Ei nähty, Jyväskylässä. Luettelossa ei kuvaa. Luettelon mukaan ""pahemmin karstoittunut kuin no 1)"".";KM 21262_2;25,95662623;62,22234345
IA;180010007;Jyväskylä;Oravasaari Siilinranta;KM;21262;5;6902280;3445900;86;Bronze artefacts;"Riipus; Puhkonainen riipus";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;43;39;;;;;Ei nähty, Jyväskylässä. Luettelossa ei kuvaa. Luettelon mukaan symmetristä ympyrä- ja kaariviivakoristelua, leveä ripustuslenkki. Kuten nr 4.;KM 21262_5;25,95662623;62,22234345
IA;180010007;Jyväskylä;Oravasaari Siilinranta;KM;21262;12;6902280;3445900;86;Bronze artefacts;"Riipus; Puhkonainen riipus";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;43;39;;;;;Ei nähty, Jyväskylässä. Luettelossa ei kuvaa. Luettelon mukaan symmetristä ympyrä- ja kaariviivakoristelua, leveä ripustuslenkki. Kuten nr 8;KM 21262_12;25,95662623;62,22234345
IA;180010007;Jyväskylä;Oravasaari Siilinranta;KM;21262;8;6902280;3445900;86;Bronze artefacts;"Riipus; Puhkonainen riipus";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;43;39;;;;;"Ei nähty, Jyväskylässä. Luettelossa ei kuvaa. Luettelon mukaan symmetristä ympyrä- ja kaariviivakoristelua, leveä ripustuslenkki. Kuten nr 4, mutta ""karstoittunut""";KM 21262_8;25,95662623;62,22234345
IA;180010007;Jyväskylä;Oravasaari Siilinranta;KM;21262;1;6902280;3445900;86;Bronze artefacts;"Solki; Pyöreä kupurasolki, kaksieläiminen";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;64;;;;;;"Ei nähty, Jyväskylässä. Luettelossa ei kuvaa. Luettelon mukaan ""palokarstaa"".";KM 21262_1;25,95662623;62,22234345
IA;180010007;Jyväskylä;Oravasaari Siilinranta;KM;21262;11;6902280;3445900;86;Bronze artefacts;"Riipus; Puhkonainen riipus";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;43;39;;;;;Ei nähty, Jyväskylässä. Luettelossa ei kuvaa. Luettelon mukaan symmetristä ympyrä- ja kaariviivakoristelua, leveä ripustuslenkki. Kuten nr 8;KM 21262_11;25,95662623;62,22234345
IA;180010007;Jyväskylä;Oravasaari Siilinranta;KM;21262;6;6902280;3445900;86;Bronze artefacts;"Riipus; Puhkonainen riipus";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;43;39;;;;;Ei nähty, Jyväskylässä. Luettelossa ei kuvaa. Luettelon mukaan symmetristä ympyrä- ja kaariviivakoristelua, leveä ripustuslenkki. Kuten nr 4.;KM 21262_6;25,95662623;62,22234345
IA;180010007;Jyväskylä;Oravasaari Siilinranta;KM;21262;4;6902280;3445900;86;Bronze artefacts;"Riipus; Puhkonainen riipus";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;43;39;;;;;Ei nähty, Jyväskylässä. Luettelossa ei kuvaa. Luettelon mukaan symmetristä ympyrä- ja kaariviivakoristelua, leveä ripustuslenkki. Ks. Finna.;KM 21262_4;25,95662623;62,22234345
IA;180010007;Jyväskylä;Oravasaari Siilinranta;KM;21262;7;6902280;3445900;86;Bronze artefacts;"Riipus; Puhkonainen riipus";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;43;39;;;;;Ei nähty, Jyväskylässä. Luettelossa ei kuvaa. Luettelon mukaan symmetristä ympyrä- ja kaariviivakoristelua, leveä ripustuslenkki. Kuten nr 4.;KM 21262_7;25,95662623;62,22234345
IA;180010007;Jyväskylä;Oravasaari Siilinranta;KM;21262;9;6902280;3445900;86;Bronze artefacts;"Riipus; Puhkonainen riipus";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;43;39;;;;;Ei nähty, Jyväskylässä. Luettelossa ei kuvaa. Luettelon mukaan symmetristä ympyrä- ja kaariviivakoristelua, leveä ripustuslenkki. Kuten nr 8;KM 21262_9;25,95662623;62,22234345
IA;182010002;Jämsä;Puttola;KM;17216;1;6862864;3406815;90;Bronze artefacts;"Solki; Pyöreä kupurasolki; Appelgren D";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;64;68;;;;;Vuoden 65 kaivausten jälkeen, kaivausalueen reunan ulkopuolelta, aikaisemmin löytyneen soljen KM 16736:1 pari?;KM 17216_1;25,22626177;61,86115363
IA;182010002;Jämsä;Puttola;KM;16736;2;6862864;3406815;90;Bronze artefacts;"Rannerengas; Massiivinen päihin levenevä rannerengas";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Kahtena kappaleena, osittain sulanut, siksas-viivakoristelu;KM 16736_2;25,22626177;61,86115363
IA;182010002;Jämsä;Puttola;KM;16736;1;6862864;3406815;90;Bronze artefacts;"Solki; Pyöreä kupurasolki";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;2;TRUE;60;;14;;;;"viisi tappia; pisteviivakoristelua";KM 16736_1;25,22626177;61,86115363
IA;182010002;Jämsä;Puttola;KM;16296;1;6862864;3406815;90;Bronze artefacts;"Solki; Pyöreä kupurasolki; kaksieläiminen";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;60;;;;;;Häränsilmäleimoja;KM 16296_1;25,22626177;61,86115363
IA;182010002;Jämsä;Puttola;KM;16296;2;6862864;3406815;90;Bronze artefacts;Kulkunen;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;1;TRUE;22;;;;;;Osittain sulanut, lähinnä Rainion ryhmää 2, häränsilmäleimoja ei näkyvissä, kielekkeissä mahd. viivakoristelua;KM 16296_2;25,22626177;61,86115363
IA;182010002;Jämsä;Puttola;KM;16736;3;6862864;3406815;90;Bronze artefacts;"Rannerengas; Spiraalirannerengas";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;70;65;;;;;keskiharjanne, harjanteen vierellä kulkee huonosti erottuva tiheä pisteviiva;KM 16736_3;25,22626177;61,86115363
IA;211010002;Kangasala;Tiihala;KM;6608;2;6817570;3345332;90;Bronze artefacts;"Rannerengas; Massiivinen";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;1;FALSE;;;;;31;;Leimakoristeinen, mahdollisesti sik-sak D/kolmioleima, ollut varsin leveä 31+ mm;KM 6608_2;24,09787166;61,43522908
IA;220010002;Raasepori;Domargård I;KM;23196;22;6663430;3312339;25;Bronze artefacts;"Rannerengas; Päihin kapeneva";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;46;;;;;;aika paksu;KM 23196_22;23,62884517;60,03980989
IA;220010002;Raasepori;Domargård I;KM;22442;63;6663430;3312339;25;Bronze artefacts;"Pronssiveitsi; partaveitsi";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;3;FALSE;;;;79;18;5;Etsi jostain vastina. Onko partaveitsi? Mikä ajoitus?;KM 22442_63;23,62884517;60,03980989
IA;220010002;Raasepori;Domargård I;KM;23196;21;6663430;3312339;25;Bronze artefacts;"Hevosenkenkäsolki; Fasettinuppinen";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;41;;;;;;Häränsilmäleimat nupeissa.;KM 23196_21;23,62884517;60,03980989
IA;220010002;Raasepori;Domargård I;KM;24459;44;6663430;3312339;25;Bronze artefacts;"Hevosenkenkäsolki; Fasettinuppinen";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Kaksi fragmenttia, osin sulanut;KM 24459_44;23,62884517;60,03980989
IA;220010002;Raasepori;Domargård I;KM;24459;43;6663430;3312339;25;Bronze artefacts;"Hevosenkenkäsolki; Fasettinuppinen";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Päätyfragmentti, sulanut osittain;KM 24459_43;23,62884517;60,03980989
