Phase,Site id,Municipality,Site name,Collection,Main number,Subnumber,p,i,z,m1,m2,m3,n1,n2,n3,n4,p1,p2,r1,r2,Category,Type,Subtype,Subtype (Finnish),Certainty,Integrity,Length (mm),Width (mm),Thickness (mm),Fragment length (mm),Fragment width (mm),Fragment thickness (mm),Other notes (Finnish),PhotoID,X,Y,Length,Mon1,Mon2,Mon3,Mon4,Mon5,Mon6,Main temper (Finnish),Other tempers (Finnish),Count (1-10),Count (10-100),Count (>100),Ajoitusperuste,Subtype 2,Subtype 2 (Finnish)
BA,765010062,Sotkamo,Ammonsaari,KM,30724,1-667,7116580.0,3566440.0,137,False,False,False,False,False,False,False,False,True,True,False,Pottery,Säräisniemi 2 Ware,Luukonsaari Ware,Luukonsaari,2.0,,,,,,,,,KM 30724_1-667,"28,36132076","64,14249492",,,,,,,,asbesti,,False,True,False,,,
BA,223010010,Lohja,Katajisto,KM,30767,1-1018,6686939.0,3320808.0,45,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,1.0,,,,,,,,,KM 30767_1-1018,"23,75987647","60,25426447",,,,,,,,hiekka,,True,False,False,,,
BA,410010043,Laukaa,Vuontee  Juntula,KM,30824,1-2,6912480.0,3447180.0,83,False,False,False,False,False,False,False,False,True,True,False,Pottery,Säräisniemi 2 Ware,Luukonsaari Ware,Luukonsaari,3.0,,,,,,,,,KM 30824_1-2,"25,97813383","62,31403256",,,,,,,,asbesti,,True,False,False,,,
BA,410010043,Laukaa,Vuontee  Juntula,KM,30824,1-2,6912480.0,3447180.0,83,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,1.0,,,,,,,,,KM 30824_1-2,"25,97813383","62,31403256",,,,,,,,kivimurska,,True,False,False,,,
BA,410010048,Laukaa,Tarvaalankoski,KM,30831,,6920650.0,3451440.0,88,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,3.0,,,,,,,,,KM 30831_,"26,05797454","62,38790762",,,,,,,,kivimurska,,True,False,False,,,
BA,277010048,Jyväskylä,Kotiranta B,KM,30839,1-3,6876613.0,3434290.0,85,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,1.0,,,,,,,,,KM 30839_1-3,"25,74304634","61,99023542",,,,,,,,kivimurska,,True,False,False,,,
BA,211010036,Kangasala,Hyyrönhauta,KM,30915,1-14,6817462.0,3346359.0,87,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,2.0,,,,,,,,,KM 30915_1-14,"24,11718123","61,43466964",,,,,,,,kivimurska,,True,False,False,,,
BA,98010028,Hollola,Vanha-Pappila,KM,31026,1-43,6772422.0,3415586.0,85,False,False,False,False,False,False,False,False,True,True,False,Pottery,Säräisniemi 2 Ware,Luukonsaari Ware,Luukonsaari,3.0,,,,,,,,,KM 31026_1-43,"25,43408527","61,05191431",,,,,,,,asbesti,,True,False,False,,,
BA,173010015,Lappeenranta,Kohosaari,KM,31043,1-3,6782340.0,3572930.0,77,False,False,False,False,False,False,False,False,True,True,False,Pottery,Säräisniemi 2 Ware,Luukonsaari Ware,Luukonsaari,1.0,,,,,,,,,KM 31043_1-3,"28,35088191","61,14326199",,,,,,,,asbesti,,False,True,False,,,
BA,426010009,Liperi,Jyrinlahti 1-4,KM,31057,1-342,6956741.0,3609825.0,81,False,False,False,False,False,False,False,False,True,True,False,Pottery,Säräisniemi 2 Ware,Luukonsaari Ware,Luukonsaari,1.0,,,,,,,,,KM 31057_1-342,"29,14219444","62,69857006",,,,,,,,asbesti,,False,False,True,,,
BA,426010009,Liperi,Jyrinlahti 1-4,KM,31057,1-342,6956741.0,3609825.0,81,False,False,False,False,False,False,False,False,True,True,False,Pottery,Säräisniemi 2 Ware,Sirnihta Ware,Sirnihta,1.0,,,,,,,,,KM 31057_1-342,"29,14219444","62,69857006",,,,,,,,asbesti,,False,False,True,,,
BA,426010009,Liperi,Jyrinlahti 1-4,KM,31057,1-342,6956741.0,3609825.0,81,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,1.0,,,,,,,,,KM 31057_1-342,"29,14219444","62,69857006",,,,,,,,hiekka,,True,False,False,,,
BA,246010130,Savonlinna,Kangaslampi,KM,31116,1-5,6892140.0,3621410.0,80,False,False,False,False,False,False,False,False,True,True,False,Pottery,Säräisniemi 2 Ware,Luukonsaari Ware,Luukonsaari,1.0,,,,,,,,,KM 31116_1-5,"29,3229803","62,11579316",,,,,,,,asbesti,,False,True,False,,,
BA,248010048,Kitee,Kulhankangas D,KM,31126,1-4,6882530.0,3635087.0,79,False,False,False,False,False,False,False,False,True,True,False,Pottery,Säräisniemi 2 Ware,Luukonsaari Ware,Luukonsaari,1.0,,,,,,,,"tasapohja, karsta (4)",KM 31126_1-4,"29,57742194","62,02500767",,,,,,,,asbesti,,False,True,False,,,
BA,248010048,Kitee,Kulhankangas D,KM,31126,1-4,6882530.0,3635087.0,79,False,False,False,False,False,False,False,False,True,True,False,Pottery,Säräisniemi 2 Ware,Sirnihta Ware,Sirnihta,2.0,,,,,,,,,KM 31126_1-4,"29,57742194","62,02500767",,,,,,,,asbesti,,False,True,False,,,
BA,248010048,Kitee,Kulhankangas D,KM,31126,1-4,6882530.0,3635087.0,79,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,2.0,,,,,,,,vai tekstiilipintainen Sirnihta?,KM 31126_1-4,"29,57742194","62,02500767",,,,,,,,asbesti,,False,True,False,,,
BA,248010049,Kitee,Kulhankangas E,KM,31127,1-3,6882591.0,3635061.0,79,False,False,False,False,False,False,False,False,True,True,False,Pottery,Säräisniemi 2 Ware,Luukonsaari Ware,Luukonsaari,1.0,,,,,,,,,KM 31127_1-3,"29,5769721","62,02556373",,,,,,,,asbesti,,True,False,False,,,
BA,248010050,Kitee,Kulhankangas F,KM,31128,1-2,6882307.0,3635248.0,79,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,1.0,,,,,,,,,KM 31128_1-2,"29,58032463","62,02295133",,,,,,,,kivimurska,,True,False,False,,,
BA,441010009,Luumäki,Rantanen Suurpelto,KM,31137,1-27,6752060.0,3544400.0,60,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,3.0,,,,,,,,,KM 31137_1-27,"27,81428422","60,87579786",,,,,,,,kivimurska,,True,False,False,,,
BA,405010021,Lappeenranta,Ruohosaari,KM,31245,1-3,6774280.0,3560400.0,81,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,2.0,,,,,,,,,KM 31245_1-3,"28,11575346","61,07306556",,,,,,,,kivimurska,,True,False,False,,,
BA,765010111,Sotkamo,Palolahti W,KM,31385,1-839,7104359.0,3582136.0,155,False,False,False,False,False,False,False,True,True,False,False,Pottery,Säräisniemi 2 Ware,Anttila Ware,Anttila,1.0,,,,,,,,,KM 31385_1-839,"28,67699712","64,02955018",,,,,,,,talkki,,False,False,True,,,
BA,765010111,Sotkamo,Palolahti W,KM,31385,1-839,7104359.0,3582136.0,155,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,1.0,,,,,,,,karsta (731),KM 31385_1-839,"28,67699712","64,02955018",,,,,,,,kivimurska,,False,True,False,,,
BA,607010006,Polvijärvi,Multavieru,KM,31419,1-9,6982376.0,3619573.0,100,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,1.0,,,,,,,,,KM 31419_1-9,"29,35071479","62,92533941",,,,,,,,kivimurska,,False,True,False,,,
BA,844010025,Tervo,Riitniemi,KM,31422,1-5,6980840.0,3488700.0,100,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,1.0,,,,,,,,karsta (1),KM 31422_1-5,"26,77416251","62,93094481",,,,,,,,kivimurska,kiille,False,True,False,,,
BA,174010012,Kuopio,Pitkäniemi,KM,31450,1-2,6986160.0,3557860.0,87,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,1.0,,,,,,,,,KM 31450_1-2,"28,13750339","62,97428051",,,,,,,,asbesti,,True,False,False,,,
BA,729010032,Saarijärvi,Karjalaispirtti/Rusavierto,KM,31616,1-5965,6952789.0,3414556.0,110,False,False,False,False,False,False,False,False,True,True,False,Pottery,Säräisniemi 2 Ware,Luukonsaari Ware,Luukonsaari,3.0,,,,,,,,,KM 31616_1-5965,"25,32916654","62,66950042",,,,,,,,asbesti,,True,False,False,,,
BA,696010087,Mikkeli,Mustikkavuori 1,KM,31733,1-3,6813850.0,3527500.0,85,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,3.0,,,,,,,,,KM 31733_1-3,"27,51207103","61,4318075",,,,,,,,kivimurska,,True,False,False,,,
BA,701010026,Loviisa,Pitkäkoski,KM,31993,1-10,6709700.0,3461270.0,14,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,1.0,,,,,,,,,KM 31993_1-10,"26,29223987","60,49621285",,,,,,,,kivimurska,orgaaninen,False,True,False,,,
BA,211010004,Kangasala,Pohtiolampi ja Tiilitehdas,KM,32000,1-829,6819197.0,3346749.0,88,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,1.0,,,,,,,,,KM 32000_1-829,"24,12304656","61,45037381",,,,,,,,kivimurska,,False,False,True,,,
BA,305010201,Kuusamo,Kotaniemi E,KM,32178,1-41,7330826.0,3593704.0,263,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,2.0,,,,,,,,,KM 32178_1-41,"29,0648351","66,05661959",,,,,,,,orgaaninen,,False,True,False,,,
BA,532010021,Lahti,Kilpisaari 1,KM,32180,1-1008,6763620.0,3451100.0,80,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,1.0,,,,,,,,,KM 32180_1-1008,"26,09368404","60,97895631",,,,,,,,hiekka,kivimurska,False,False,True,,,
BA,831010050,Taipalsaari,Putronniemi,KM,32242,1-6,6788100.0,3555100.0,80,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,3.0,,,,,,,,,KM 32242_1-6,"28,02158699","61,19784289",,,,,,,,hiekka,,True,False,False,,,
BA,146010012,Ilomantsi,Ristiniemi,KM,32289,1-12,6970557.0,3700257.0,145,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,2.0,,,,,,,,,KM 32289_1-12,"30,92145688","62,78421395",,,,,,,,kivimurska,,False,True,False,,,
BA,781010114,Sysmä,Kuokanlahti,KM,32385,1-3,6817730.0,3430920.0,84,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,3.0,,,,,,,,,KM 32385_1-3,"25,70119851","61,46139614",,,,,,,,hiekka,orgaaninen,True,False,False,,,
BA,594010011,Pieksämäki,Marketanhiekka,KM,32467,1-25,6899800.0,3507980.0,112,False,False,False,False,False,False,False,False,True,True,False,Pottery,Säräisniemi 2 Ware,Luukonsaari Ware,Luukonsaari,3.0,,,,,,,,,KM 32467_1-25,"27,15004428","62,20393531",,,,,,,,asbesti,,False,True,False,,,
BA,211010004,Kangasala,Pohtiolampi ja Tiilitehdas,KM,32554,1-1794,6819197.0,3346749.0,88,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,1.0,,,,,,,,,KM 32554_1-1794,"24,12304656","61,45037381",,,,,,,,hiekka,,False,False,True,,,
BA,410010054,Laukaa,Sikoniemi,KM,32563,,6908120.0,3455240.0,90,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,2.0,,,,,,,,,KM 32563_,"26,13466375","62,27597209",,,,,,,,hiekka,,False,True,False,,,
BA,916010011,Lapinlahti,Jousilahti N,KM,32610,1-2,7031770.0,3545510.0,102,False,False,False,False,False,False,False,False,True,True,False,Pottery,Säräisniemi 2 Ware,Säräisniemi 2 Ware,Sär 2,3.0,,,,,,,,,KM 32610_1-2,"27,90672634","63,38516686",,,,,,,,asbesti,,True,False,False,,,
BA,754010011,Kouvola,Ankkapurha,KM,32688,1-1580,6732180.0,3490180.0,30,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,2.0,,,,,,,,413,KM 32688_1-1580,"26,81709562","60,6997203",,,,,,,,asbesti,,True,False,False,,,
BA,98010033,Hollola,Luhdanniitty 1,KM,32863,1-247,6759080.0,3421520.0,78,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,1.0,,,,,,,,,KM 32863_1-247,"25,54936853","60,93344671",,,,,,,,kivimurska,,False,False,True,,,
BA,777010108,Suomussalmi,Kumpuniemi,KM,32912,1-4,7201161.0,3589543.0,199,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,2.0,,,,,,,,,KM 32912_1-4,"28,88729337","64,8955655",,,,,,,,talkki,asbesti,False,True,False,,,
BA,777010025,Suomussalmi,Kalmosärkkä,KM,32913,1-12,7237045.0,3614621.0,199,False,False,False,False,False,False,False,True,True,False,False,Pottery,Säräisniemi 2 Ware,Anttila Ware,Anttila,1.0,,,,,,,,,KM 32913_1-12,"29,44567113","65,2094768",,,,,,,,talkki,,True,False,False,,,
BA,1000000220,Kuopio,Iivarinsalo,KM,32917,1-3,6968800.0,3543240.0,84,False,False,False,False,False,False,False,False,True,True,False,Pottery,Säräisniemi 2 Ware,Luukonsaari Ware,Luukonsaari,3.0,,,,,,,,,KM 32917_1-3,"27,84478179","62,82057226",,,,,,,,asbesti,,True,False,False,,,
BA,103010002,Humppila,Järvensuo 2,KM,32925,1-288,6761526.0,3299784.0,96,False,False,False,False,False,False,False,True,True,False,False,Pottery,Coastal Bronze Age pottery,Paimio Ware,Paimio,3.0,,,,,,,,,KM 32925_1-288,"23,30533153","60,9125081",,,,,,,,kivimurska,,False,False,True,,,
BA,700010048,Ruokolahti,Pöllösaari,KM,32958,1-2,6813141.0,3580912.0,79,False,False,False,False,False,False,False,False,True,True,False,Pottery,Säräisniemi 2 Ware,Luukonsaari Ware,Luukonsaari,2.0,,,,,,,,,KM 32958_1-2,"28,51225244","61,41801243",,,,,,,,asbesti,,True,False,False,,,
BA,211010004,Kangasala,Pohtiolampi ja Tiilitehdas,KM,32990,1-2010,6819197.0,3346749.0,88,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,1.0,,,,,,,,,KM 32990_1-2010,"24,12304656","61,45037381",,,,,,,,kivimurska,,False,False,True,,,
BA,86010012,Hausjärvi,Lempiönkärki,KM,33112,,6752170.0,3393494.0,85,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,3.0,,,,,,,,,KM 33112_,"25,03657869","60,86491275",,,,,,,,orgaaninen,hiekka,True,False,False,,,
BA,1000003481,Kuopio,Kätölahti 1,KM,33252,,7009017.0,3511579.0,94,False,False,False,False,False,False,False,True,False,False,False,Pottery,Lovozero Ware,Lovozero Ware,Lovozero,3.0,,,,,,,,,KM 33252_,"27,22655622","63,18373843",,,,,,,,asbesti,,True,False,False,,,
BA,538010033,Nousiainen,Perkkovuori,KM,33263,1-102,6732550.0,3231950.0,27,False,False,False,False,False,False,False,True,True,False,False,Pottery,Coastal Bronze Age pottery,Coastal Bronze Age pottery,pronssikautinen,3.0,,,,,,,,karstaa,KM 33263_1-102,"22,09915734","60,61336899",,,,,,,,kivimurska,orgaaninen,False,False,True,,,
BA,98010043,Hollola,Kiiskihauta,KM,33265,1-9,6777446.0,3416927.0,85,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,2.0,,,,,,,,,KM 33265_1-9,"25,45670794","61,09726989",,,,,,,,kivimurska,,True,False,False,,,
BA,832010063,Taivalkoski,Lummelampi W,KM,33303,1-1825,7268298.0,3570151.0,225,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,1.0,,,,,,,,,KM 33303_1-1825,"28,51192829","65,5021327",,,,,,,,hiekka,,False,False,True,,,
BA,180010020,Jyväskylä,Leppälahden kesäsiirtola,KM,33304,1-293,6900800.0,3445600.0,85,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,2.0,,,,,,,,,KM 33304_1-293,"25,95132057","62,2090226",,,,,,,,kivimurska,,True,False,False,,,
BA,729010062,Saarijärvi,Summassaari Uimaranta,KM,33321,1-4294,6952633.0,3415043.0,110,False,False,False,False,False,False,False,False,True,True,False,Pottery,Säräisniemi 2 Ware,Sirnihta Ware,Sirnihta,2.0,,,,,,,,"koivuterva (4235), karsta (4244,4258 Hela-641 1760+/-50 BP, ym karstaa useassa palassa)",KM 33321_1-4294,"25,33874433","62,66821424",,,,,,,,asbesti,,False,False,True,,,
BA,9040025,Alavieska,Jutila,KM,33325,,7121342.0,3368392.0,45,False,False,False,False,False,False,False,True,True,False,False,Pottery,Coastal Bronze Age pottery,Coastal Bronze Age pottery,pronssikautinen,2.0,,,,,,,,,KM 33325_,"24,29012997","64,16639338",,,,,,,,hiekka,,True,False,False,,,
BA,1000000164,Kuopio,Hiekkalahti,KM,33420,1-2,6985497.0,3547255.0,92,False,False,False,False,False,False,False,False,True,True,False,Pottery,Säräisniemi 2 Ware,Luukonsaari Ware,Luukonsaari,3.0,,,,,,,,,KM 33420_1-2,"27,9282439","62,96986065",,,,,,,,asbesti,,True,False,False,,,
BA,415010001,Joutsa,Harjunlahden uimaranta,KM,33452,,6867470.0,3448780.0,125,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,3.0,,,,,,,,,KM 33452_,"26,02207919","61,91044875",,,,,,,,hiekka,,True,False,False,,,
BA,426010023,Liperi,Riihilahti,KM,33481,,6953992.0,3619174.0,83,False,False,False,False,False,False,False,False,True,True,False,Pottery,Säräisniemi 2 Ware,Luukonsaari Ware,Luukonsaari,1.0,,,,,,,,,KM 33481_,"29,3227301","62,67102173",,,,,,,,asbesti,,True,False,False,,,
BA,426010049,Liperi,Likolahti 1,KM,33496,1-4,6956120.0,3610034.0,80,False,False,False,False,False,False,False,False,True,True,False,Pottery,Säräisniemi 2 Ware,Luukonsaari Ware,Luukonsaari,1.0,,,,,,,,,KM 33496_1-4,"29,14587048","62,69293998",,,,,,,,asbesti,,False,True,False,,,
BA,624010040,Pyhtää,Riitinginsuo 2,KM,33589,1-14,6711357.0,3473966.0,15,False,False,False,False,False,False,False,True,True,False,False,Pottery,Coastal Bronze Age pottery,Paimio Ware,Paimio,3.0,,,,,,,,,KM 33589_1-14,"26,52300693","60,5121095",,,,,,,,kivimurska,shamotti,False,False,True,,,
BA,624010038,Pyhtää,Eetinniitty 2,KM,33591,1-6,6711933.0,3473739.0,15,False,False,False,False,False,False,False,True,True,False,False,Pottery,Coastal Bronze Age pottery,Paimio Ware,Paimio,3.0,,,,,,,,,KM 33591_1-6,"26,51879826","60,51726405",,,,,,,,kivimurska,orgaaninen,False,True,False,,,
BA,290010009,Kuhmo,Koposensaari,KM,33638,1-4,7117433.0,3622670.0,163,False,False,False,False,False,False,False,True,True,False,False,Pottery,Säräisniemi 2 Ware,Anttila Ware,Anttila,2.0,,,,,,,,,KM 33638_1-4,"29,51607957","64,13478844",,,,,,,,talkki,,True,False,False,,,
BA,290010009,Kuhmo,Koposensaari,KM,33638,1-4,7117433.0,3622670.0,163,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,1.0,,,,,,,,,KM 33638_1-4,"29,51607957","64,13478844",,,,,,,,hiekka,,True,False,False,,,
BA,290010253,Kuhmo,Nurminiemen luoto,KM,33642,1-3,7107470.0,3606960.0,159,False,False,False,False,False,False,False,False,True,True,False,Pottery,Säräisniemi 2 Ware,Luukonsaari Ware,Luukonsaari,2.0,,,,,,,,,KM 33642_1-3,"29,18668524","64,0506927",,,,,,,,asbesti,,True,False,False,,,
BA,290010134,Kuhmo,Järvelä,KM,33643,1-9,7113603.0,3600062.0,158,False,False,False,False,False,False,False,True,True,False,False,Pottery,Säräisniemi 2 Ware,Anttila Ware,Anttila,2.0,,,,,,,,,KM 33643_1-9,"29,0495878","64,10772676",,,,,,,,talkki,,True,False,False,,,
BA,uusi 525,Kruunupyy,Långbacken,KM,33673,1-5,7072458.0,3322269.0,,False,False,False,False,False,False,False,True,True,False,False,Pottery,Coastal Bronze Age pottery,Coastal Bronze Age pottery,pronssikautinen,2.0,,,,,,,,,KM 33673_1-5,"23,40033768","63,70808038",,,,,,,,hiekka,,False,True,False,,,
BA,uusi 525,Suojärvi,Ylisenjärvi,KM,33673,1-5,6920670.0,3781718.0,,False,False,False,False,False,False,False,True,True,False,False,Pottery,Coastal Bronze Age pottery,Coastal Bronze Age pottery,pronssikautinen,2.0,,,,,,,,,KM 33673_1-5,"32,42859559","62,28522564",,,,,,,,hiekka,,False,True,False,,,
BA,1000000226,Salo,Mutainen 2,KM,33808,1-19,6692076.0,3279549.0,27,False,False,False,False,False,False,False,True,True,False,False,Pottery,Coastal Bronze Age pottery,Coastal Bronze Age pottery,pronssikautinen,2.0,,,,,,,,,KM 33808_1-19,"23,01085097","60,2800042",,,,,,,,kivimurska,,True,False,False,,,
BA,1000001404,Lahti,Sorsapohja,KM,33921,1-22,6762913.0,3437092.0,95,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,1.0,,,,,,,,,KM 33921_1-22,"25,83524601","60,9706253",,,,,,,,hiekka,,False,True,False,,,
BA,1000000950,Padasjoki,Kyynäröjärven kangas,KM,33959,1-8,6817850.0,3387700.0,112,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,1.0,,,,,,,,,KM 33959_1-8,"24,89104972","61,45234014",,,,,,,,shamotti,,True,False,False,,,
BA,1000001383,Heinola,Sammakkolahti,KM,33981,,6797480.0,3470870.0,95,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,3.0,,,,,,,,,KM 33981_,"26,45358189","61,2847668",,,,,,,,hiekka,,False,True,False,,,
BA,1000008669,Kuusamo,Niskalampi S,KM,33991,1-180,7325063.0,3599530.0,260,False,False,False,False,False,False,False,True,True,False,False,Pottery,Säräisniemi 2 Ware,Anttila Ware,Anttila,2.0,,,,,,,,,KM 33991_1-180,"29,18890046","66,0032012",,,,,,,,,,False,False,True,,,
BA,1000000247,Rauma,Huilu 2,KM,34021,1-902,6789320.0,3219346.0,20,False,False,False,False,False,False,False,True,True,False,False,Pottery,Coastal Bronze Age pottery,Paimio Ware,Paimio,1.0,,,,,,,,"karsta (256,471,735 C14-ajoitus Hela-779)",KM 34021_1-902,"21,78768129","61,1121594",,,,,,,,hiekka,,False,False,True,,,
BA,832010063,Taivalkoski,Lummelampi W,KM,34029,1-194,7268298.0,3570151.0,225,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,1.0,,,,,,,,"karsta (92,97,152)",KM 34029_1-194,"28,51192829","65,5021327",,,,,,,,hiekka,,False,False,True,,,
BA,832010063,Taivalkoski,Lummelampi W,KM,34030,1-254,7268298.0,3570151.0,225,False,False,False,False,False,False,False,True,True,False,False,Pottery,Säräisniemi 2 Ware,Anttila Ware,Anttila,2.0,,,,,,,,,KM 34030_1-254,"28,51192829","65,5021327",,,,,,,,talkki,,True,False,False,,,
BA,275010015,Konnevesi,Majakangas  pohjoinen,KM,34052,1-65,6941700.0,3461950.0,95,False,False,False,False,False,False,False,False,True,True,False,Pottery,Säräisniemi 2 Ware,Sirnihta Ware,Sirnihta,2.0,,,,,,,,karsta (15 C14-ajoituksessa),KM 34052_1-65,"26,25643839","62,57798563",,,,,,,,asbesti,,False,True,False,,,
BA,686010018,Rautalampi,Hämeenniemi,KM,34058,1-280,6952393.0,3496223.0,98,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,1.0,,,,,,,,,KM 34058_1-280,"26,92294666","62,67588012",,,,,,,,kivimurska,,True,False,False,,,
