Phase;Site id;Collection;Main number;Subnumber;Municipality;Site name;p;i;z;m1;m2;m3;n1;n2;n3;n4;p1;p2;r1;r2;Category;Type;Subtype;Subtype (Finnish);Certainty;Main temper (Finnish);Other tempers (Finnish);Count (1-10);Count (10-100);Count (>100);Other notes (Finnish);X;Y
SA;Karjala 61;KM;5427;1-254;Viipuri;Häyrynmäki;6737415;3599675;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 1 Ware;Ka 1:1;1;kivimurska;;FALSE;FALSE;TRUE;;28,82397783;60,73443034
SA;Karjala 61;KM;5427;1-254;Viipuri;Häyrynmäki;6737415;3599675;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 2 Ware;Ka 1:2;1;kivimurska;;FALSE;FALSE;TRUE;;28,82397783;60,73443034
SA;Karjala 61;KM;5427;1-254;Viipuri;Häyrynmäki;6737415;3599675;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;orgaaninen;FALSE;FALSE;TRUE;;28,82397783;60,73443034
SA;Karjala 61;KM;5427;1-254;Viipuri;Häyrynmäki;6737415;3599675;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Middle and Late Neolithic Asbestos- and Organic Tempered Ware;Pöljä Ware;Pöljä;1;asbesti;;FALSE;TRUE;FALSE;;28,82397783;60,73443034
SA;Karjala 61;KM;5428;1-1219;Viipuri;Häyrynmäki;6737415;3599675;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 1 Ware;Ka 1:1;1;kivimurska;;FALSE;FALSE;TRUE;;28,82397783;60,73443034
SA;Karjala 61;KM;5428;1-1219;Viipuri;Häyrynmäki;6737415;3599675;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 2 Ware;Ka 1:2;1;kivimurska;;FALSE;FALSE;TRUE;;28,82397783;60,73443034
SA;Karjala 61;KM;5428;1-1219;Viipuri;Häyrynmäki;6737415;3599675;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;orgaaninen;FALSE;FALSE;TRUE;;28,82397783;60,73443034
SA;Karjala 61;KM;5428;1-1219;Viipuri;Häyrynmäki;6737415;3599675;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;asbesti;;TRUE;FALSE;FALSE;;28,82397783;60,73443034
SA;Karjala 61;KM;5428;1-1219;Viipuri;Häyrynmäki;6737415;3599675;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Corded Ware;Corded Ware;nuora;1;shamotti;;FALSE;FALSE;TRUE;;28,82397783;60,73443034
SA;Karjala 61;KM;5620;1-2971;Viipuri;Häyrynmäki;6737415;3599675;;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Pit-Comb Ware;Pit-Comb Ware;itäinen kuoppakeramiikka;1;hiekka;;FALSE;TRUE;FALSE;;28,82397783;60,73443034
SA;Karjala 61;KM;5620;1-2971;Viipuri;Häyrynmäki;6737415;3599675;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Jäkärlä Ware;Jäkärlä Ware;Jäkärlä;1;orgaaninen;;FALSE;TRUE;FALSE;;28,82397783;60,73443034
SA;Karjala 61;KM;5620;1-2971;Viipuri;Häyrynmäki;6737415;3599675;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 1 Ware;Ka 1:1;1;kivimurska;;FALSE;FALSE;TRUE;;28,82397783;60,73443034
SA;Karjala 61;KM;5620;1-2971;Viipuri;Häyrynmäki;6737415;3599675;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 2 Ware;Ka 1:2;1;orgaaninen;kivimurska;FALSE;FALSE;TRUE;karsta (381c);28,82397783;60,73443034
SA;Karjala 61;KM;5620;1-2971;Viipuri;Häyrynmäki;6737415;3599675;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;FALSE;FALSE;TRUE;koivuterva (875);28,82397783;60,73443034
SA;Karjala 61;KM;5620;1-2971;Viipuri;Häyrynmäki;6737415;3599675;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Corded Ware;Corded Ware;nuora;1;shamotti;orgaaninen;FALSE;TRUE;FALSE;orgaanissekoitteinen (1636);28,82397783;60,73443034
SA;Karjala 61;KM;5620;1-2971;Viipuri;Häyrynmäki;6737415;3599675;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Middle and Late Neolithic Asbestos- and Organic Tempered Ware;Palayguba Ware;Palayguba;2;asbesti;;FALSE;TRUE;FALSE;;28,82397783;60,73443034
SA;Karjala 61;KM;5620;1-2971;Viipuri;Häyrynmäki;6737415;3599675;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Middle and Late Neolithic Asbestos- and Organic Tempered Ware;Pöljä Ware;Pöljä;1;asbesti;;TRUE;FALSE;FALSE;;28,82397783;60,73443034
SA;Karjala 61;KM;5620;1-2971;Viipuri;Häyrynmäki;6737415;3599675;;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Asbestos Ware;Early Asbestos Ware;Vasb;2;asbesti;;FALSE;TRUE;FALSE;karsta (57);28,82397783;60,73443034
SA;Karjala 61;KM;5621;1-274;Viipuri;Häyrynmäki;6737415;3599675;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 2 Ware;Ka 1:2;1;kivimurska;;FALSE;FALSE;TRUE;karsta (15);28,82397783;60,73443034
SA;Karjala 61;KM;5621;1-274;Viipuri;Häyrynmäki;6737415;3599675;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;kivimurska;shamotti, orgaaninen;FALSE;FALSE;TRUE;koivuterva (57a);28,82397783;60,73443034
SA;Karjala 61;KM;5621;1-274;Viipuri;Häyrynmäki;6737415;3599675;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Asbestos Ware;Early Asbestos Ware;Vasb;1;asbesti;kiille;FALSE;TRUE;FALSE;Ka 1:2 (asb);28,82397783;60,73443034
SA;1000001335;KM;5843;1-14;Nakkila;Uotinmäki ja Uotinmäki W;6809524;3230653;23;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;;;;FALSE;FALSE;FALSE;nähty HY arla (:5);21,96777115;61,30068607
SA;257010049;KM;5944;1-47;Kirkkonummi;Oitbacka Kvarnåker;6679651;3360851;30;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Corded Ware;Corded Ware;nuora;1;shamotti;;TRUE;FALSE;FALSE;koottu astia (45);24,48732206;60,204591
SA;uusi 8368;KM;5963;1-756;tuntematon;;;;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;;;;TRUE;FALSE;FALSE;nähty HY arla;#NUM!;#NUM!
SA;Kaukola 15;KM;6500;1;Kaukola;Kankaanmäki;6778677;3648046;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;FALSE;FALSE;TRUE;;29,74125501;61,08933758
SA;Kaukola 15;KM;6500;1;Kaukola;Kankaanmäki;6778677;3648046;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Middle and Late Neolithic Asbestos- and Organic Tempered Ware;Kierikki/Pöljä Ware;Kierikki/Pöljä;2;asbesti;;TRUE;FALSE;FALSE;;29,74125501;61,08933758
SA;Kaukola 15;KM;6500;1;Kaukola;Kankaanmäki;6778677;3648046;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Rhomb-Pit Ware;Rhomb-Pit Ware;rombikuoppakeramiikka;2;hiekka;;FALSE;TRUE;FALSE;;29,74125501;61,08933758
SA;Kaukola 18;KM;6500;2;Kaukola;Kyöstälänharju;6779166;3648664;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;FALSE;TRUE;FALSE;;29,75307669;61,09348824
SA;Kaukola 18;KM;6500;2;Kaukola;Kyöstälänharju;6779166;3648664;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Rhomb-Pit Ware;Rhomb-Pit Ware;rombikuoppakeramiikka;1;hiekka;;TRUE;FALSE;FALSE;;29,75307669;61,09348824
SA;Kaukola 21;KM;6500;4-7;Kaukola;Tiitunmäki Varpa;6778525;3648654;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;FALSE;FALSE;TRUE;;29,75239214;61,08774621
SA;Kaukola 21;KM;6500;4-7;Kaukola;Tiitunmäki Varpa;6778525;3648654;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;asbesti;;TRUE;FALSE;FALSE;;29,75239214;61,08774621
SA;Kaukola 23;KM;6500;8-10;Kaukola;Vehnamalahdenpelto;6780664;3647704;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 1 Ware;Ka 1:1;;kivimurska;;TRUE;FALSE;FALSE;;29,73646273;61,10727724
SA;Kaukola 23;KM;6500;8-10;Kaukola;Vehnamalahdenpelto;6780664;3647704;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;;hiekka;;FALSE;TRUE;FALSE;;29,73646273;61,10727724
SA;Kaukola 24;KM;6500;11;Kaukola;Hiekkaharjunpelto;6780630;3647836;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;FALSE;TRUE;FALSE;;29,7388814;61,10692294
SA;Kaukola 29;KM;6500;18;Kaukola;Penttinen;6780832;3648948;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;TRUE;FALSE;FALSE;;29,75963639;61,10831459
SA;Karjala 62;KM;6510;5-6;Sortavala;Seminaari;6849092;3695050;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;TRUE;FALSE;FALSE;;30,68436671;61,69949122
SA;uusi 6624;KM;6510;3;Viipuri;Selänkangas;6742083;3592095;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Late Comb Ware;Late Comb Ware;Ka 3;2;hiekka;;TRUE;FALSE;FALSE;;28,68730419;60,77812243
SA;846010003;KM;6562;1-5;Teuva;Komsinkangas 1;6937708;3224961;62,5;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Jäkärlä Ware;Jäkärlä Ware;Jäkärlä;1;sekoitteeton;orgaaninen;FALSE;TRUE;FALSE;;21,66593465;62,44212942
SA;257010043;KM;6615;1-2;Kirkkonummi;Sikunsuo;6681302;3360645;35;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;hiekka;;TRUE;FALSE;FALSE;;24,48247585;60,21932462
SA;49010030;KM;6615;3;Espoo;Lockkärrshage;6680704;3363001;25;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Corded Ware;Corded Ware;nuora;1;shamotti;;TRUE;FALSE;FALSE;;24,52534415;60,21476184
SA;49040014;KM;6615;4-5;Espoo;Storguss t. Lillguss;6679263;3364538;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;kivimurska;;TRUE;FALSE;FALSE;;24,55400628;60,20235426
SA;Kaukola 15;KM;6620;10-14;Kaukola;Kankaanmäki;6778677;3648046;;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Pit-Comb Ware;Pit-Comb Ware;itäinen kuoppakeramiikka;2;hiekka;;TRUE;FALSE;FALSE;;29,74125501;61,08933758
SA;Kaukola 15;KM;6620;18;Kaukola;Kankaanmäki;6778677;3648046;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 1 Ware;Ka 1:1;1;kivimurska;;TRUE;FALSE;FALSE;;29,74125501;61,08933758
SA;Kaukola 15;KM;6620;10-14;Kaukola;Kankaanmäki;6778677;3648046;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;FALSE;FALSE;TRUE;;29,74125501;61,08933758
SA;Kaukola 15;KM;6620;9;Kaukola;Kankaanmäki;6778677;3648046;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;FALSE;FALSE;TRUE;;29,74125501;61,08933758
SA;Kaukola 15;KM;6620;1-8;Kaukola;Kankaanmäki;6778677;3648046;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;orgaaninen;FALSE;FALSE;TRUE;;29,74125501;61,08933758
SA;Kaukola 15;KM;6620;18;Kaukola;Kankaanmäki;6778677;3648046;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;FALSE;FALSE;TRUE;koivuterva (18);29,74125501;61,08933758
SA;Kaukola 15;KM;6620;18;Kaukola;Kankaanmäki;6778677;3648046;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Late Comb Ware;Late Comb Ware;Ka 3;1;orgaaninen;;TRUE;FALSE;FALSE;;29,74125501;61,08933758
SA;Kaukola 15;KM;6620;18;Kaukola;Kankaanmäki;6778677;3648046;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;asbesti;;TRUE;FALSE;FALSE;;29,74125501;61,08933758
SA;Kaukola 15;KM;6620;10-14;Kaukola;Kankaanmäki;6778677;3648046;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Middle and Late Neolithic Asbestos- and Organic Tempered Ware;Orovnavolok Ware;Orovnavolok;2;asbesti;;TRUE;FALSE;FALSE;;29,74125501;61,08933758
SA;Kaukola 18;KM;6620;15-16;Kaukola;Kyöstälänharju;6779166;3648664;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;FALSE;TRUE;FALSE;;29,75307669;61,09348824
SA;Kaukola 21;KM;6620;19-23;Kaukola;Tiitunmäki Varpa;6778525;3648654;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;FALSE;FALSE;TRUE;;29,75239214;61,08774621
SA;1000003875;KM;6625;3;Kirkkonummi;Blomsterängen/Oxhagen;6681592;3360736;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Corded Ware;Corded Ware;nuora;1;shamotti;;TRUE;FALSE;FALSE;;24,4839166;60,22195609
SA;257010036;KM;6625;1;Kirkkonummi;Tengo Nyåker;6681465;3358830;35;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Corded Ware;Corded Ware;nuora;1;shamotti;;FALSE;TRUE;FALSE;;24,44965082;60,22016099
SA;257010043;KM;6625;7;Kirkkonummi;Sikunsuo;6681302;3360645;35;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Corded Ware;Corded Ware;nuora;1;shamotti;;TRUE;FALSE;FALSE;;24,48247585;60,21932462
SA;257010045;KM;6641;4-5;Kirkkonummi;Koivistosveden;6681086;3360996;35;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Corded Ware;Corded Ware;nuora;1;shamotti;;FALSE;TRUE;FALSE;;24,48895023;60,21750777
SA;49010040;KM;6641;1;Espoo;Mynt;6679437;3366678;25;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Late Comb Ware;Late Comb Ware;Ka 3;1;orgaaninen;;FALSE;FALSE;TRUE;;24,59244475;60,20462044
SA;49010040;KM;6641;1;Espoo;Mynt;6679437;3366678;25;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;hiekka;;TRUE;FALSE;FALSE;;24,59244475;60,20462044
SA;257010045;KM;6646;1;Kirkkonummi;Koivistosveden;6681086;3360996;35;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Corded Ware;Corded Ware;nuora;1;shamotti;;FALSE;TRUE;FALSE;;24,48895023;60,21750777
SA;Kaukola 15;KM;6648;2-16;Kaukola;Kankaanmäki;6778677;3648046;;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Pit-Comb Ware;Pit-Comb Ware;itäinen kuoppakeramiikka;1;hiekka;;FALSE;FALSE;FALSE;;29,74125501;61,08933758
SA;Kaukola 15;KM;6648;2-16;Kaukola;Kankaanmäki;6778677;3648046;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 1 Ware;Ka 1:1;1;kivimurska;;FALSE;TRUE;FALSE;;29,74125501;61,08933758
SA;Kaukola 15;KM;6648;2-16;Kaukola;Kankaanmäki;6778677;3648046;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;FALSE;FALSE;TRUE;;29,74125501;61,08933758
SA;Kaukola 15;KM;6648;2-16;Kaukola;Kankaanmäki;6778677;3648046;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Rhomb-Pit Ware;Rhomb-Pit Ware;rombikuoppakeramiikka;1;hiekka;;FALSE;TRUE;FALSE;;29,74125501;61,08933758
SA;Kaukola 18;KM;6648;28-29;Kaukola;Kyöstälänharju;6779166;3648664;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;FALSE;TRUE;FALSE;;29,75307669;61,09348824
SA;Kaukola 18;KM;6648;28-29;Kaukola;Kyöstälänharju;6779166;3648664;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Rhomb-Pit Ware;Rhomb-Pit Ware;rombikuoppakeramiikka;1;hiekka;;TRUE;FALSE;FALSE;;29,75307669;61,09348824
SA;Kaukola 21;KM;6648;30-41;Kaukola;Tiitunmäki Varpa;6778525;3648654;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 1 Ware;Ka 1:1;1;kivimurska;;FALSE;FALSE;TRUE;;29,75239214;61,08774621
SA;Kaukola 21;KM;6648;30-41;Kaukola;Tiitunmäki Varpa;6778525;3648654;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;FALSE;FALSE;TRUE;;29,75239214;61,08774621
SA;Kaukola 21;KM;6648;30-41;Kaukola;Tiitunmäki Varpa;6778525;3648654;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Asbestos Ware;Early Asbestos Ware;Vasb;1;asbesti;;TRUE;FALSE;FALSE;;29,75239214;61,08774621
SA;uusi 6696;KM;6648;17-23;Kaukola;Kalle Merosen Nököpelto;6775551;3650750;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 1 Ware;Ka 1:1;1;kivimurska;;TRUE;FALSE;FALSE;;29,78884415;61,06029246
SA;uusi 6696;KM;6648;17-23;Kaukola;Kalle Merosen Nököpelto;6775551;3650750;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;FALSE;FALSE;TRUE;;29,78884415;61,06029246
SA;uusi 6696;KM;6648;17-23;Kaukola;Kalle Merosen Nököpelto;6775551;3650750;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Asbestos Ware;Early Asbestos Ware;Vasb;2;asbesti;;TRUE;FALSE;FALSE;;29,78884415;61,06029246
SA;uusi 6697;KM;6648;24-27;Kaukola;Kalle Merosen pienipelto;6775551;3650750;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;FALSE;FALSE;TRUE;;29,78884415;61,06029246
SA;Kaukola 12;KM;6670;7;Kaukola;Hiidenmäki;6777732;3647078;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;orgaaninen;TRUE;FALSE;FALSE;;29,72260647;61,08122902
SA;Kaukola 18;KM;6670;1-2;Kaukola;Kyöstälänharju;6779166;3648664;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;FALSE;TRUE;FALSE;;29,75307669;61,09348824
SA;Kaukola 18;KM;6670;3;Kaukola;Kyöstälänharju;6779166;3648664;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;FALSE;FALSE;TRUE;;29,75307669;61,09348824
SA;Kaukola 18;KM;6670;1-2;Kaukola;Kyöstälänharju;6779166;3648664;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Rhomb-Pit Ware;Rhomb-Pit Ware;rombikuoppakeramiikka;1;hiekka;;TRUE;FALSE;FALSE;;29,75307669;61,09348824
