Phase;Site id;Collection;Main number;Subnumber;Municipality;Site name;p;i;z;m1;m2;m3;n1;n2;n3;n4;p1;p2;r1;r2;Category;Type;Subtype;Subtype (Finnish);Certainty;Integrity;Length (mm);Width (mm);Thickness (mm);Fragment length (mm);Fragment width (mm);Fragment thickness (mm);Other notes (Finnish);Photo ID;X;Y
SA;624010030;KM;28703;22;Pyhtää;Susikopinharju 2;6714633;3477008;25;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Anthropomorphic clay idol;Savi-idoli, ihminen;1;FALSE;;;;26;22;13;kaksihaarainen;KM 28703_22;26,57799676;60,54169707
SA;624010030;KM;28703;23;Pyhtää;Susikopinharju 2;6714633;3477008;25;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Anthropomorphic clay idol;Savi-idoli, ihminen;1;FALSE;;;;18;17;7;kampaleimaa;KM 28703_23;26,57799676;60,54169707
SA;624010030;KM;28703;24;Pyhtää;Susikopinharju 2;6714633;3477008;25;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Anthropomorphic clay idol;Savi-idoli, ihminen;1;FALSE;;;;22;19;4;ristikkäinen viivapainanne;KM 28703_24;26,57799676;60,54169707
SA;624010030;KM;28703;25;Pyhtää;Susikopinharju 2;6714633;3477008;25;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Anthropomorphic clay idol;Savi-idoli, ihminen;1;FALSE;;;;28;15;9;poikkiviivoja;KM 28703_25;26,57799676;60,54169707
SA;624010030;KM;28703;26;Pyhtää;Susikopinharju 2;6714633;3477008;25;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Anthropomorphic clay idol;Savi-idoli, ihminen;1;FALSE;;;;36;23;9;ristikkäisiä poikkiviivoja;KM 28703_26;26,57799676;60,54169707
SA;624010030;KM;28703;30;Pyhtää;Susikopinharju 2;6714633;3477008;25;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Anthropomorphic clay idol;Savi-idoli, ihminen;1;FALSE;;;;;;;kampaleimoja, ei mittoja, 2 kpl;KM 28703_30;26,57799676;60,54169707
SA;624010030;KM;28703;34;Pyhtää;Susikopinharju 2;6714633;3477008;25;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Anthropomorphic clay idol;Savi-idoli, ihminen;1;FALSE;;;;34;18;9;viivakoristelua;KM 28703_34;26,57799676;60,54169707
SA;624010030;KM;28703;35;Pyhtää;Susikopinharju 2;6714633;3477008;25;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Anthropomorphic clay idol;Savi-idoli, ihminen;1;FALSE;;;;28;17;10;pokittaisia viivoja;KM 28703_35;26,57799676;60,54169707
SA;624010030;KM;28703;36;Pyhtää;Susikopinharju 2;6714633;3477008;25;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Anthropomorphic clay idol;Savi-idoli, ihminen;1;FALSE;;;;25;23;9;jalkaimaiset ulokkeet;KM 28703_36;26,57799676;60,54169707
SA;624010030;KM;28703;37;Pyhtää;Susikopinharju 2;6714633;3477008;25;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Anthropomorphic clay idol;Savi-idoli, ihminen;1;FALSE;;;;28;23;14;viivakoristelua;KM 28703_37;26,57799676;60,54169707
SA;624010030;KM;28703;38;Pyhtää;Susikopinharju 2;6714633;3477008;25;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Anthropomorphic clay idol;Savi-idoli, ihminen;1;FALSE;;;;19;14;6;;KM 28703_38;26,57799676;60,54169707
SA;624010030;KM;28703;46;Pyhtää;Susikopinharju 2;6714633;3477008;25;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Anthropomorphic clay idol;Savi-idoli, ihminen;1;FALSE;;;;31;16;12;;KM 28703_46;26,57799676;60,54169707
SA;624010030;KM;28703;47;Pyhtää;Susikopinharju 2;6714633;3477008;25;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Anthropomorphic clay idol;Savi-idoli, ihminen;1;FALSE;;;;21;14;9;;KM 28703_47;26,57799676;60,54169707
SA;624010030;KM;28703;53;Pyhtää;Susikopinharju 2;6714633;3477008;25;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Anthropomorphic clay idol;Savi-idoli, ihminen;1;FALSE;;;;32;25;6;viivakoristelua;KM 28703_53;26,57799676;60,54169707
SA;624010030;KM;28703;54;Pyhtää;Susikopinharju 2;6714633;3477008;25;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Anthropomorphic clay idol;Savi-idoli, ihminen;2;FALSE;;;;32;21;7;viivakoristelua;KM 28703_54;26,57799676;60,54169707
SA;624010030;KM;28703;55;Pyhtää;Susikopinharju 2;6714633;3477008;25;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Anthropomorphic clay idol;Savi-idoli, ihminen;1;FALSE;;;;37;34;12;poikkiviivoja;KM 28703_55;26,57799676;60,54169707
SA;220010086;KM;28741;178;Raasepori;Finnmalmen;6675229;3315829;32;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bead;Saviesine, helmi;1;FALSE;11;11;5;;;;litteä, reiällinen;KM 28741_178;23,68073305;60,14711619
SA;707010007;KM;28767;1;Rääkkylä;Pörrinmökki;6901557;3651138;80;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay ring;Saviesine, rengas;2;FALSE;;;;19;11;5;reiällisen saviriipuksen fragmentti?;KM 28767_1;29,8998656;62,18945756
SA;409010044;KM;28863;1687;Kristiinankaupunki;Lappfjärd-Rävåsen;6915549;3226085;54;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay button;Saviesine, nappi;1;FALSE;27;22;14;;;;v-porauksellinen savinappi;KM 28863_1687;21,72257186;62,24498537
SA;835010089;KM;29155;237;Raasepori;Timmerkärr;6669958;3297823;32;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Anthropomorphic clay idol;Savi-idoli, ihminen;1;FALSE;;;;17;13;5;Ornerad med streckliknande avtryck;KM 29155_237;23,36246373;60,09139072
SA;835010089;KM;29155;259;Raasepori;Timmerkärr;6669958;3297823;32;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Anthropomorphic clay idol;Savi-idoli, ihminen;2;FALSE;;;;31;23;23;Ornerad med smala korta avtryck,;KM 29155_259;23,36246373;60,09139072
SA;835010089;KM;29155;276;Raasepori;Timmerkärr;6669958;3297823;32;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Anthropomorphic clay idol;Savi-idoli, ihminen;2;FALSE;;;;21;18;11;Ornerad med streckliknande stämpelavtryck i nätmönster;KM 29155_276;23,36246373;60,09139072
SA;92010010;KM;29284;1;Vantaa;Sandåker;6688673;3393159;23;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Anthropomorphic clay idol;Savi-idoli, ihminen;2;FALSE;;;;23;19;4;reuna koristeltu viivoin;KM 29284_1;25,06479551;60,29527674
SA;92010010;KM;29284;2;Vantaa;Sandåker;6688673;3393159;23;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Other clay idol;Savi-idoli;2;FALSE;;;;25;12;8;varrasmainen;KM 29284_2;25,06479551;60,29527674
SA;418010025;KM;29290;11;Lempäälä;Naarankalmanmäki;6808215;3328389;86;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Clay artefacts;Clay idol;Other clay idol;Savi-idoli;3;FALSE;;;;32;11;8;pitkulainen, pinnalla sormenjälkiä;KM 29290_11;23,78948945;61,34428125
SA;418010025;KM;29290;13;Lempäälä;Naarankalmanmäki;6808215;3328389;86;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Clay artefacts;Clay idol;Other clay idol;Savi-idoli;3;FALSE;;;;22;20;21;;KM 29290_13;23,78948945;61,34428125
SA;418010025;KM;29290;16;Lempäälä;Naarankalmanmäki;6808215;3328389;86;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Clay artefacts;Clay idol;Other clay idol;Savi-idoli;3;FALSE;;;;22;22;15;toisella puolella narupainanteita, toisella kankaanpainanteita;KM 29290_16;23,78948945;61,34428125
SA;580010016;KM;29309;;Parikkala;Koukunniemi;6834227;3630730;76;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;13;9;7;;KM 29309;29,45938998;61,59350692
SA;49010062;KM;29411;155;Espoo;Oittaa Kakola;6683573;3370160;30;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Anthropomorphic clay idol;Savi-idoli, ihminen;1;FALSE;;;;;;;viivakoristelua;KM 29411_155;24,65252922;60,24283594
SA;49010062;KM;29411;187;Espoo;Oittaa Kakola;6683573;3370160;30;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Anthropomorphic clay idol;Savi-idoli, ihminen;1;FALSE;;;;;;;viivakoristelua;KM 29411_187;24,65252922;60,24283594
SA;49010062;KM;29411;358;Espoo;Oittaa Kakola;6683573;3370160;30;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Anthropomorphic clay idol;Savi-idoli, ihminen;2;FALSE;;;;;;;koristelua?;KM 29411_358;24,65252922;60,24283594
SA;49010062;KM;29411;364;Espoo;Oittaa Kakola;6683573;3370160;30;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Anthropomorphic clay idol;Savi-idoli, ihminen;1;FALSE;;;;;;;jalkaosa;KM 29411_364;24,65252922;60,24283594
SA;49010062;KM;29411;501;Espoo;Oittaa Kakola;6683573;3370160;30;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Anthropomorphic clay idol;Savi-idoli, ihminen;1;FALSE;;;;;;;painannekoristelua;KM 29411_501;24,65252922;60,24283594
SA;49010062;KM;29411;505;Espoo;Oittaa Kakola;6683573;3370160;30;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Other clay idol;Savi-idoli;2;FALSE;;;;;;;viivakoristelua;KM 29411_505;24,65252922;60,24283594
SA;309010006;KM;29556;2258;Outokumpu;Laavussuo;6957657;3607870;85;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Other clay idol;Savi-idoli;2;FALSE;;;;20;21;14;sekoitteena asbestia;KM 29556_2258;29,10461661;62,70736028
SA;409010044;KM;29610;1354;Kristiinankaupunki;Lappfjärd-Rävåsen;6915549;3226085;54;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Anthropomorphic clay idol;Savi-idoli, ihminen;3;FALSE;;;;22;20;12;ihmiskasvot?;KM 29610_1354;21,72257186;62,24498537
SA;607010006;KM;29635;406;Polvijärvi;Multavieru;6982376;3619573;100;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Other clay idol;Savi-idoli;2;FALSE;;;;26;21;12;Muotoiltu poltetun saven kappale;KM 29635_406;29,35071479;62,92533941
SA;607010006;KM;29635;656;Polvijärvi;Multavieru;6982376;3619573;100;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Bent clay idol;Savi-idoli, käyrä;1;FALSE;;;;29;16;10;Katkelmallinen käyrä idoli;KM 29635_656;29,35071479;62,92533941
SA;607010006;KM;29635;837;Polvijärvi;Multavieru;6982376;3619573;100;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Bent clay idol;Savi-idoli, käyrä;1;FALSE;;;;21;13;11;Katkelmallinen käyrä idoli;KM 29635_837;29,35071479;62,92533941
SA;601010054;KM;29692;74;Pihtipudas;Tilkku;7031040;3426620;116;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;;;;2 kpl, makkaramaisia paloja;KM 29692_74;25,52957966;63,37392183
SA;707010007;KM;29713;295;Rääkkylä;Pörrinmökki;6901557;3651138;80;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Bent clay idol;Savi-idoli, käyrä;1;FALSE;25;21;14;;;;ehjä käyrä idoli;KM 29713_295;29,8998656;62,18945756
SA;707010007;KM;29713;298;Rääkkylä;Pörrinmökki;6901557;3651138;80;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Bent clay idol;Savi-idoli, käyrä;1;FALSE;;;;39;29;10;pää puuttuu, käyrä idoli, sekoitteena talkkia;KM 29713_298;29,8998656;62,18945756
SA;707010007;KM;29713;301;Rääkkylä;Pörrinmökki;6901557;3651138;80;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Other clay idol;Savi-idoli;1;FALSE;;;;40;13;12;nuijan muotoinen, sekoitteena talkkia;KM 29713_301;29,8998656;62,18945756
SA;707010007;KM;29713;776;Rääkkylä;Pörrinmökki;6901557;3651138;80;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Bent clay idol;Savi-idoli, käyrä;1;FALSE;;;;28;16;15;käyrän idolin jalka;KM 29713_776;29,8998656;62,18945756
SA;707010007;KM;29713;1483;Rääkkylä;Pörrinmökki;6901557;3651138;80;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;22;10;9;savitangon katk.;KM 29713_1483;29,8998656;62,18945756
SA;707010007;KM;29713;1555;Rääkkylä;Pörrinmökki;6901557;3651138;80;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Zoomorphic clay idol;Savi-idoli, eläin;1;FALSE;;;;17;10;10;"""nokkavan"" idolin pää";KM 29713_1555;29,8998656;62,18945756
SA;707010007;KM;29713;1684;Rääkkylä;Pörrinmökki;6901557;3651138;80;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;22;11;10;tankomainen;KM 29713_1684;29,8998656;62,18945756
SA;707010007;KM;29713;1685;Rääkkylä;Pörrinmökki;6901557;3651138;80;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Zoomorphic clay idol;Savi-idoli, eläin;1;FALSE;;;;41;13;12;"""linnun nokka"" toisessa päässä";KM 29713_1685;29,8998656;62,18945756
SA;707010007;KM;29713;2448;Rääkkylä;Pörrinmökki;6901557;3651138;80;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Zoomorphic clay idol;Savi-idoli, eläin;1;FALSE;;;;21;17;9;liimattu yhteen :2460 kanssa, kaksi litteää räpylämäistä uloketta;KM 29713_2448;29,8998656;62,18945756
SA;707010007;KM;29713;2456;Rääkkylä;Pörrinmökki;6901557;3651138;80;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Zoomorphic clay idol;Savi-idoli, eläin;1;FALSE;;;;33;21;10;liimattu yhteen :2496 kanssa, hirvenpää;KM 29713_2456;29,8998656;62,18945756
SA;707010007;KM;29713;2553;Rääkkylä;Pörrinmökki;6901557;3651138;80;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Bent clay idol;Savi-idoli, käyrä;1;FALSE;36;29;21;;;;käyrä selkäharjallinen idoli;KM 29713_2553;29,8998656;62,18945756
SA;707010007;KM;29713;3615;Rääkkylä;Pörrinmökki;6901557;3651138;80;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Other clay idol;Savi-idoli;2;FALSE;;;;18;14;13;"kartiomainen ""tappi""";KM 29713_3615;29,8998656;62,18945756
SA;707010007;KM;29713;3668;Rääkkylä;Pörrinmökki;6901557;3651138;80;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Bent clay idol;Savi-idoli, käyrä;2;FALSE;;;;19;14;14;käyrän idolin katkelma;KM 29713_3668;29,8998656;62,18945756
SA;707010007;KM;29713;6608;Rääkkylä;Pörrinmökki;6901557;3651138;80;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Other clay idol;Savi-idoli;2;FALSE;;;;17;14;11;hieman spiraalimainen kappale;KM 29713_6608;29,8998656;62,18945756
SA;707010007;KM;29713;6804;Rääkkylä;Pörrinmökki;6901557;3651138;80;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Bent clay idol;Savi-idoli, käyrä;1;FALSE;;;;28;16;13;käyrän idolin jalka;KM 29713_6804;29,8998656;62,18945756
SA;835010089;KM;29903;31;Raasepori;Timmerkärr;6669958;3297823;32;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Paimio clay idol;Savi-idoli, Paimio;1;FALSE;;;;17;10;3;koristeltu Paimion tyypin idolin pala;KM 29903_31;23,36246373;60,09139072
SA;835010089;KM;29903;59;Raasepori;Timmerkärr;6669958;3297823;32;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Paimio clay idol;Savi-idoli, Paimio;1;FALSE;;;;20;15;7;koristeltu Paimion tyypin idolin pala;KM 29903_59;23,36246373;60,09139072
SA;835010089;KM;29903;137;Raasepori;Timmerkärr;6669958;3297823;32;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Paimio clay idol;Savi-idoli, Paimio;1;FALSE;;;;23;10;12;koristeltu Paimion tyypin idolin pala;KM 29903_137;23,36246373;60,09139072
SA;835010089;KM;29903;156;Raasepori;Timmerkärr;6669958;3297823;32;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Other clay idol;Savi-idoli;2;FALSE;;;;23;16;11;;KM 29903_156;23,36246373;60,09139072
SA;835010089;KM;29903;257;Raasepori;Timmerkärr;6669958;3297823;32;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Paimio clay idol;Savi-idoli, Paimio;1;FALSE;;;;18;20;9;koristeltu Paimion tyypin idolin pala;KM 29903_257;23,36246373;60,09139072
SA;835010089;KM;29903;383;Raasepori;Timmerkärr;6669958;3297823;32;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Paimio clay idol;Savi-idoli, Paimio;1;FALSE;;;;31;27;11;koristeltu Paimion tyypin idolin pala;KM 29903_383;23,36246373;60,09139072
SA;835010089;KM;29903;417;Raasepori;Timmerkärr;6669958;3297823;32;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Paimio clay idol;Savi-idoli, Paimio;1;FALSE;;;;19;12;6;koristeltu Paimion tyypin idolin pala;KM 29903_417;23,36246373;60,09139072
SA;835010089;KM;29903;464;Raasepori;Timmerkärr;6669958;3297823;32;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Paimio clay idol;Savi-idoli, Paimio;1;FALSE;;;;18;11;3;koristeltu Paimion tyypin idolin pala;KM 29903_464;23,36246373;60,09139072
SA;835010089;KM;29903;491;Raasepori;Timmerkärr;6669958;3297823;32;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;3;FALSE;;;;18;14;10;;KM 29903_491;23,36246373;60,09139072
SA;835010089;KM;29903;506;Raasepori;Timmerkärr;6669958;3297823;32;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Other clay idol;Savi-idoli;2;FALSE;;;;;;;ei mittoja;KM 29903_506;23,36246373;60,09139072
SA;835010089;KM;29903;671;Raasepori;Timmerkärr;6669958;3297823;32;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Paimio clay idol;Savi-idoli, Paimio;1;FALSE;;;;26;18;6;Paimion tyyppiä;KM 29903_671;23,36246373;60,09139072
SA;835010089;KM;29903;713;Raasepori;Timmerkärr;6669958;3297823;32;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Paimio clay idol;Savi-idoli, Paimio;1;FALSE;;;;;;;Paimion tyyppiä;KM 29903_713;23,36246373;60,09139072
SA;92010043;KM;29954;46;Vantaa;Stenkulla;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;;;;ei mittoja;KM 29954_46;25,06875558;60,29590896
SA;92010043;KM;29954;265;Vantaa;Stenkulla;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Other clay idol;Savi-idoli;2;FALSE;;;;52;;;koottu 5 palasta + lisäksi 7 samaan esineeseen mahd. kuuluvaa palaa;KM 29954_265;25,06875558;60,29590896
SA;92010043;KM;29954;889;Vantaa;Stenkulla;6688737;3393380;20;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Zoomorphic clay idol;Savi-idoli, eläin;1;FALSE;;;;26;20;16;mahd. hirveä esittävä;KM 29954_889;25,06875558;60,29590896
SA;92010043;KM;29954;1018;Vantaa;Stenkulla;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Other clay idol;Savi-idoli;2;FALSE;;;;24;13;10;;KM 29954_1018;25,06875558;60,29590896
SA;92010043;KM;29954;1128;Vantaa;Stenkulla;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;2;FALSE;;;;;;;ei mittoja;KM 29954_1128;25,06875558;60,29590896
SA;92010043;KM;29954;1967;Vantaa;Stenkulla;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Other clay idol;Savi-idoli;2;FALSE;;;;16;9;9;;KM 29954_1967;25,06875558;60,29590896
SA;92010043;KM;29954;2776;Vantaa;Stenkulla;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Other clay idol;Savi-idoli;2;FALSE;;;;;;;Kierretty idoli?;KM 29954_2776;25,06875558;60,29590896
SA;92010043;KM;29954;3342;Vantaa;Stenkulla;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Other clay idol;Savi-idoli;2;FALSE;;;;28;22;14;;KM 29954_3342;25,06875558;60,29590896
SA;92010043;KM;29954;3667;Vantaa;Stenkulla;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;2;FALSE;;;;15;7;8;tankomainen;KM 29954_3667;25,06875558;60,29590896
SA;92010043;KM;29954;3764;Vantaa;Stenkulla;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Bent clay idol;Savi-idoli, käyrä;1;FALSE;;;;30;22;15;kaksijalkaisen käyrän idolin jalka- ja keskiosa;KM 29954_3764;25,06875558;60,29590896
